species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order,flavor_text,name
s_338953e3,6.0,,398,1.0,2.0,,4,60,50,0,15,0,3,0,1.0,0.0,,It lives in warm shallow waters. If it encounters afoe it will spit out its internal organs as a meansto punch them.,Pyukumuku
s_338953e3,6.0,,398,1.0,2.0,,4,60,50,0,15,0,3,0,1.0,0.0,,Its covered in a slime that keeps its skin moistallowing it to stay on land for days withoutdrying up.,Pyukumuku
s_bf42e369,5.0,,333,4.0,6.0,,-1,3,0,0,120,0,1,1,0.0,1.0,,Dwelling within it is a power even greater thanthat of Reshiram or Zekrom but the extremecold keeps that power bound.,Kyurem
s_bf42e369,5.0,,333,4.0,6.0,,-1,3,0,0,120,0,1,1,0.0,1.0,,It appears that this Pokémon uses its powers overice to freeze its own body in order to stabilize itscellular structure.,Kyurem
s_57caf6c6,7.0,,167,5.0,12.0,1.0,4,190,35,0,20,0,4,0,0.0,0.0,,It prefers harsh environments such as deserts.It can survive for 30 days on water stored inits body.,Cacnea
s_f0416f0d,5.0,id-502,258,,7.0,,1,45,70,0,20,0,4,0,0.0,0.0,108.0,Part of the armor on its anterior legsbecomes a giant sword. Its cry aloneis enough to intimidate most enemies.,Samurott
s_97bb495d,4.0,,221,3.0,7.0,,6,190,70,0,20,0,3,0,0.0,0.0,,When its happy GLAMEOWdemonstrates beautiful movementsof its tail like a dancing ribbon.,Glameow
s_2e22494b,3.0,,160,8.0,,7.0,4,225,35,0,20,0,1,0,,0.0,,It wont attack while its alone—not even if itspots prey. Instead it waits for other Carvanha tojoin it and then the Pokémon attack as a group.,Carvanha
s_2e22494b,3.0,,160,8.0,,7.0,4,225,35,0,20,0,1,0,,0.0,,These Pokémon have sharp fangs and powerfuljaws. Sailors avoid Carvanha dens at all costs.,Carvanha
s_7c92e520,3.0,id-363,187,1.0,3.0,9.0,4,120,50,0,20,0,4,0,0.0,0.0,61.0,This Pokémon has a habit of spinning roundthings on its nose whether those things arePoké Balls or Spheal.,Sealeo
s_7c92e520,3.0,id-363,187,1.0,3.0,9.0,4,120,50,0,20,0,4,0,0.0,0.0,61.0,Sealeo live on top of drift ice. They go swimmingwhen theyre on the hunt seeking out their preyby scent.,Sealeo
s_cfadca81,1.0,rec-84-dup-0,36,3.0,8.0,2.0,4,45,70,0,20,1,2,0,0.0,0.0,,If one of the heads gets to eatthe others will be satisfied tooand they will stop squabbling.,Dodrio
s_eb7ba684,8.0,id-366,188,8.0,2.0,7.0,4,60,70,0,20,0,5,0,1.0,0.0,,Its swimming form is exquisitely elegant.With its thin mouth it feeds on seaweedthat grows between rocks.,Gorebyss
s_8d39239d,,,422,4.0,6.0,,-1,3,0,0,120,0,1,0,0.0,1.0,,Its mechanized body is merely a vessel. Its trueself is its Soul-Heart an artificial soul.,Magearna
s_41debb62,1.0,rec-96-dup-1,42,9.0,12.0,2.0,4,75,70,0,20,1,2,0,0.0,0.0,,Hypno holds a pendulum in its hand. The arcing movement andglitter of the pendulum lull the foe into a deep state ofhypnosis. While this Pokémon searches for prey it polishesthe pendulum.,Hypno
s_10861476,,,22,10.0,8.0,8.0,4,255,50,0,20,0,2,0,0.0,1.0,58.0,It loves to collect shiny things. If its in a goodmood it might even let its Trainer have a lookat its hoard of treasures.,Meowth
s_10861476,,,22,10.0,8.0,8.0,4,255,50,0,20,0,2,0,0.0,1.0,58.0,It washes its face regularly to keep the coin onits forehead spotless. It doesnt get along withGalarian Meowth.,Meowth
s_8a9e5cc3,1.0,id-41,17,8.0,9.0,4.0,4,90,50,0,15,1,2,0,0.0,0.0,24.0,It loves to drink other creatures blood. Its saidthat if it finds others of its kind going hungryit sometimes shares the blood its gathered.,Golbat
s_8a9e5cc3,1.0,id-41,17,8.0,9.0,4.0,4,90,50,0,15,1,2,0,0.0,0.0,24.0,Its feet are tiny but this Pokémon walks skillfully.It sneaks up on sleeping prey before sinking in itsfangs and slurping up blood.,Golbat
s_6b28286a,1.0,,11,10.0,12.0,4.0,4,255,50,0,20,0,2,0,0.0,0.0,,It burrows into the ground to create its nest. Ifhard stones impede its tunneling it uses its sharpclaws to shatter them and then carries on digging.,Sandshrew
s_6b28286a,1.0,,11,10.0,12.0,4.0,4,255,50,0,20,0,2,0,0.0,0.0,,It loves to bathe in the grit of dry sandy areas.By sand bathing the Pokémon rids itself of dirtand moisture clinging to its body.,Sandshrew
s_eee20e9b,5.0,rec-583-dup-0,296,10.0,11.0,,4,45,50,0,20,0,1,0,1.0,0.0,,People believe this Pokémon formed when twoVanillish stuck together. Its body temperature isroughly 21 degrees Fahrenheit.,Vanilluxe
s_eee20e9b,5.0,rec-583-dup-0,296,10.0,11.0,,4,45,50,0,20,0,1,0,1.0,0.0,,When its anger reaches a breaking point thisPokémon unleashes a fierce blizzard that freezesevery creature around it be they friend or foe.,Vanilluxe
s_dc70c527,8.0,,381,8.0,9.0,,6,45,70,0,20,0,2,0,0.0,1.0,,This Oricorio has sipped red nectar. Itspassionate dance moves cause its enemiesto combust in both body and mind.,Oricorio
s_db409ad9,4.0,id-603,306,2.0,3.0,,4,30,70,0,20,0,1,0,1.0,0.0,,They crawl out of the ocean using their arms.They will attack prey on shore and immediately dragit into the ocean.,Eelektross
s_5b98f89e,6.0,,350,7.0,4.0,,4,200,50,0,20,0,2,0,1.0,0.0,,A scent pouch within this Pokémons body allowsit to create various scents. A change in its dietwill alter the fragrance it produces.,Spritzee
s_5b98f89e,6.0,,350,7.0,4.0,,4,200,50,0,20,0,2,0,1.0,0.0,,The scent its body gives off enraptures thosewho smell it. Noble ladies had no shortage oflove for Spritzee.,Spritzee
s_8b1a49c5,8.0,,475,1.0,,,-1,3,35,0,120,0,1,0,0.0,1.0,,It probes its surroundings with all its senses saveone—it doesnt use its sense of sight. Spectrierskicks are said to separate soul from body.,Spectrier
s_8b1a49c5,8.0,,475,1.0,,,-1,3,35,0,120,0,1,0,0.0,1.0,,As it dashes through the night Spectrier absorbsthe life-force of sleeping creatures. It cravessilence and solitude.,Spectrier
s_afdf429d,8.0,rec-825-dup-0,435,6.0,,,4,45,50,0,15,0,2,0,1.0,0.0,,It emits psychic energy to observe and studywhats around it—and whats around it caninclude things over six miles away.,Orbeetle
s_afdf429d,8.0,rec-825-dup-0,435,6.0,,,4,45,50,0,15,0,2,0,1.0,0.0,,Its famous for its high level of intelligence andthe large size of its brain is proof that it alsopossesses immense psychic power.,Orbeetle
s_f279196f,1.0,,30,1.0,10.0,9.0,4,190,50,0,20,0,1,0,0.0,0.0,,This Pokémon is mostly made of water.A Tentacool out in the ocean is very hard tospot because its body blends in with the sea.,Tentacool
s_f279196f,1.0,,30,1.0,10.0,9.0,4,190,50,0,20,0,1,0,0.0,0.0,,Tentacool is not a particularly strong swimmer.It drifts across the surface of shallow seas as itsearches for prey.,Tentacool
s_381155e4,5.0,id-517,265,8.0,12.0,,4,75,50,0,10,0,3,0,1.0,0.0,73.0,When dark mists emanate from its body dontget too near. If you do your nightmares willbecome reality.,Musharna
s_381155e4,5.0,id-517,265,8.0,12.0,,4,75,50,0,10,0,3,0,1.0,0.0,73.0,It drowses and dreams all the time. Its best toleave it be if its just woken up as its a terriblegrump when freshly roused from sleep.,Musharna
s_1986095b,4.0,id-399,207,3.0,12.0,,4,127,70,0,15,1,2,0,0.0,1.0,30.0,It busily makes its nest with stacks of branches androots it has cut up with its sharp incisors.,Bibarel
s_15c54d19,3.0,id-296,146,3.0,12.0,1.0,2,200,70,0,20,0,6,0,0.0,1.0,,It loves to match power withbig-bodied Pokémon. It can knock atruck flying with its arm thrusts.,Hariyama
s_35838fac,8.0,,359,5.0,6.0,,4,100,50,0,20,0,2,0,0.0,0.0,,It drives its opponents to exhaustion with its agilemaneuvers then ends the fight with a flashyfinishing move.,Hawlucha
s_35838fac,8.0,,359,5.0,6.0,,4,100,50,0,20,0,2,0,0.0,0.0,,It always strikes a pose before going for itsfinishing move. Sometimes opponents takeadvantage of that time to counterattack.,Hawlucha
s_48fd9eb8,1.0,,29,2.0,6.0,2.0,4,255,70,0,20,0,4,0,0.0,0.0,,It prefers hot and humidenvironments. It is quick atcapturing prey with its vines.,Bellsprout
s_1d0c25e1,7.0,id-810,430,5.0,,,1,45,50,0,20,0,4,0,0.0,1.0,,The faster a Thwackey can beat out a rhythmwith its two sticks the more respect it wins fromits peers.,Thwackey
s_1d0c25e1,7.0,id-810,430,5.0,,,1,45,50,0,20,0,4,0,0.0,1.0,,When its drumming out rapid beats in battle itgets so caught up in the rhythm that it wont evennotice that its already knocked out its opponent.,Thwackey
s_42a297ee,1.0,id-2,1,2.0,7.0,3.0,1,45,50,0,20,1,4,1,0.0,0.0,,Its plant blooms when it is absorbing solarenergy. It stays on the move to seek sunlight.,Venusaur
s_42a297ee,1.0,id-2,1,2.0,7.0,3.0,1,45,50,0,20,1,4,1,0.0,0.0,,A bewitching aroma wafts from its flower.The fragrance becalms those engagedin a battle.,Venusaur
s_f30f5aa1,3.0,,198,2.0,3.0,9.0,-1,3,0,0,120,0,1,1,1.0,1.0,,This POKéMON is said to have expandedthe sea by bringing heavy rains.It has the power to control water.,Kyogre
s_3c2e1703,6.0,rec-309-dup-0,153,10.0,8.0,3.0,4,45,50,0,20,0,1,1,0.0,1.0,,It rarely appears before people. It is said to nestwhere lightning has fallen.,Manectric
s_3c2e1703,6.0,rec-309-dup-0,153,10.0,8.0,3.0,4,45,50,0,20,0,1,1,0.0,1.0,,It stimulates its own muscles with electricity soit can move quickly. It eases its soreness withelectricity too so it can recover quickly as well.,Manectric
s_0779f4cb,8.0,rec-824-dup-0,435,9.0,,,4,120,50,0,15,0,2,0,1.0,0.0,,As it grows inside its shell it uses its psychicabilities to monitor the outside world andprepare for evolution.,Dottler
s_0779f4cb,8.0,rec-824-dup-0,435,9.0,,,4,120,50,0,15,0,2,0,1.0,0.0,,It barely moves but its still alive. Hiding in itsshell without food or water seems to haveawakened its psychic powers.,Dottler
s_802bc839,2.0,,14,7.0,12.0,4.0,6,150,140,1,10,0,3,0,0.0,0.0,,Because of its unusual starlike silhouette peoplebelieve that it came here on a meteor.,Cleffa
s_802bc839,2.0,,14,7.0,12.0,4.0,6,150,140,1,10,0,3,0,0.0,0.0,,According to local rumors Cleffa are often seenin places where shooting stars have fallen.,Cleffa
s_917148b7,5.0,id-588,299,3.0,14.0,,4,75,50,0,15,0,2,0,0.0,0.0,,It charges its enemies lances at the ready.An image of one of its duels is captured in a famouspainting of Escavalier clashing with Sirfetchd.,Escavalier
s_917148b7,5.0,id-588,299,3.0,14.0,,4,75,50,0,15,0,2,0,0.0,0.0,,They use shells theyve stolen from Shelmetto arm and protect themselves. Theyre verypopular Pokémon in the Galar region.,Escavalier
s_7e9ce2e5,5.0,,174,8.0,14.0,9.0,4,205,50,0,15,0,6,0,,0.0,,It was originally a Pokémon from afar that escapedto the wild. It can adapt to the dirtiest river.,Corphish
s_7e9ce2e5,5.0,,174,8.0,14.0,9.0,4,205,50,0,15,0,6,0,,0.0,,No matter how dirty the water in the river it willadapt and thrive. It has a strong will to survive.,Corphish
s_2de83e61,6.0,id-273,137,4.0,12.0,2.0,4,120,50,0,15,1,4,0,0.0,0.0,,They live in holes bored in large trees. The soundof Nuzleafs grass flute fills listeners with dread.,Nuzleaf
s_2de83e61,6.0,id-273,137,4.0,12.0,2.0,4,120,50,0,15,1,4,0,0.0,0.0,,It lives deep in forests. With the leaf on its headit makes a flute whose song makes listeners uneasy.,Nuzleaf
s_415f72be,6.0,,384,1.0,3.0,,4,60,50,0,15,0,3,0,0.0,0.0,,When it senses danger its eyes tear up.The sparkle of its tears signals otherWishiwashi to gather.,Wishiwashi
s_415f72be,6.0,,384,1.0,3.0,,4,60,50,0,15,0,3,0,0.0,0.0,,Individually theyre incredibly weak. Its bygathering up into schools that theyre ableto confront opponents.,Wishiwashi
s_53c9e489,4.0,id-176,87,10.0,9.0,,1,30,50,0,10,0,3,0,1.0,0.0,,Known as a bringer of blessings itsbeen depicted on good-luck charmssince ancient times.,Togekiss
s_53c9e489,4.0,id-176,87,10.0,9.0,,1,30,50,0,10,0,3,0,1.0,0.0,,These Pokémon are never seen anywhere nearconflict or turmoil. In recent times theyve hardlybeen seen at all.,Togekiss
s_93ca1ce0,5.0,,276,9.0,14.0,,4,255,70,0,15,0,4,0,1.0,0.0,124.0,Since this Pokémon makes its ownclothes out of leaves it is a popularmascot for fashion designers.,Sewaddle
s_161e648d,1.0,id-148,76,3.0,6.0,7.0,4,45,35,0,40,0,1,0,1.0,0.0,78.0,This Pokémon is known as the Sea Incarnate.Figureheads that resemble Dragonite decoratethe bows of many ships.,Dragonite
s_161e648d,1.0,id-148,76,3.0,6.0,7.0,4,45,35,0,40,0,1,0,1.0,0.0,78.0,Its a kindhearted Pokémon. If it spots a drowningperson or Pokémon Dragonite simply musthelp them.,Dragonite
s_40c8d797,6.0,id-661,341,6.0,9.0,,4,120,50,0,15,0,4,0,0.0,1.0,,Fletchinder are exceedingly territorial andaggressive. These Pokémon fight amongthemselves over feeding grounds.,Fletchinder
s_40c8d797,6.0,id-661,341,6.0,9.0,,4,120,50,0,15,0,4,0,0.0,1.0,,Fletchinder launches embers into the den ofits prey. When the prey comes leaping outFletchinders sharp talons finish it off.,Fletchinder
s_b91fd3bc,1.0,rec-118-dup-0,55,7.0,3.0,7.0,4,60,50,0,20,1,2,0,0.0,0.0,,In autumn its body becomes more fatty inpreparing to propose to a mate. It takes onbeautiful colors.,Seaking
s_b91fd3bc,1.0,rec-118-dup-0,55,7.0,3.0,7.0,4,60,50,0,20,1,2,0,0.0,0.0,,Using its horn it bores holes in riverbedboulders making nests to prevent its eggs fromwashing away.,Seaking
s_84507806,1.0,rec-240-dup-1,61,8.0,12.0,6.0,2,45,50,0,25,0,2,0,0.0,0.0,,These Pokémons bodies are constantly burning.Magmar are feared as one of the causesbehind fires.,Magmar
s_84507806,1.0,rec-240-dup-1,61,8.0,12.0,6.0,2,45,50,0,25,0,2,0,0.0,0.0,,Magmar dispatches its prey with fire. But itregrets this habit once it realizes that it hasburned its intended prey to a charred crisp.,Magmar
s_de0c8573,1.0,id-133,67,2.0,7.0,5.0,1,45,50,0,35,0,2,0,0.0,0.0,2.0,When Vaporeons fins begin to vibrate it is asign that rain will come within a few hours.,Vaporeon
s_de0c8573,1.0,id-133,67,2.0,7.0,5.0,1,45,50,0,35,0,2,0,0.0,0.0,2.0,Its bodys cellular structure is similar to themolecular composition of water. It can meltinvisibly in water.,Vaporeon
s_37a4975d,5.0,,296,10.0,1.0,,4,255,50,0,20,0,1,0,0.0,0.0,,Unable to survive in hot areas it makes itselfcomfortable by breathing out air cold enough tocause snow. It burrows into the snow to sleep.,Vanillite
s_37a4975d,5.0,,296,10.0,1.0,,4,255,50,0,20,0,1,0,0.0,0.0,,Supposedly this Pokémon was born from anicicle. It spews out freezing air at −58 degreesFahrenheit to make itself more comfortable.,Vanillite
s_663aa196,5.0,,297,8.0,7.0,,4,190,70,0,20,0,2,1,0.0,0.0,,Their coloring changes according to the seasonsand can be slightly affected by the temperature andhumidity as well.,Deerling
s_79c10366,3.0,,140,10.0,12.0,5.0,4,235,35,0,20,0,1,0,0.0,0.0,9.0,It is highly attuned to the emotions of peopleand Pokémon. It hides if it senses hostility.,Ralts
s_79c10366,3.0,,140,10.0,12.0,5.0,4,235,35,0,20,0,1,0,0.0,0.0,9.0,If its horns capture the warm feelings of peopleor Pokémon its body warms up slightly.,Ralts
s_98164ed9,5.0,id-578,294,2.0,14.0,,4,50,50,0,20,0,4,0,0.0,0.0,,Its said that drinking the liquid surroundingReuniclus grants wisdom. Problem is the liquid ishighly toxic to anything besides Reuniclus itself.,Reuniclus
s_98164ed9,5.0,id-578,294,2.0,14.0,,4,50,50,0,20,0,4,0,0.0,0.0,,While it could use its psychic abilities in battlethis Pokémon prefers to swing its powerful armsaround to beat opponents into submission.,Reuniclus
s_0105855c,7.0,id-772,399,3.0,8.0,,-1,3,0,0,120,0,1,0,1.0,0.0,,The final factor needed to release thisPokémons true power was a strong bondwith a Trainer it trusts.,Silvally
s_0105855c,7.0,id-772,399,3.0,8.0,,-1,3,0,0,120,0,1,0,1.0,0.0,,A solid bond of trust between this Pokémon andits Trainer awakened the strength hidden withinSilvally. It can change its type at will.,Silvally
s_bd77f0e4,2.0,,104,7.0,9.0,4.0,4,60,70,0,20,1,4,0,1.0,,,It flies straight at its targetsface then clamps down on thestartled victim to inject poison.,Gligar
s_e28f8154,3.0,id-270,136,5.0,6.0,7.0,4,120,50,0,15,0,4,0,0.0,0.0,,It lives at the waters edge where it is sunny.It sleeps on a bed of water grass by day andbecomes active at night.,Lombre
s_e28f8154,3.0,id-270,136,5.0,6.0,7.0,4,120,50,0,15,0,4,0,0.0,0.0,,It is nocturnal and becomes active at nightfall.It feeds on aquatic mosses that growin the riverbed.,Lombre
s_51aeb3f1,4.0,,311,2.0,5.0,,-1,25,50,0,25,0,2,0,0.0,0.0,,With its icy chains Cryogonal freezes those itencounters. It then takes its victims away tosomewhere unknown.,Cryogonal
s_51aeb3f1,4.0,,311,2.0,5.0,,-1,25,50,0,25,0,2,0,0.0,0.0,,When the weather gets hot these Pokémon turninto water vapor. Cryogonal are almost neverseen during summer.,Cryogonal
s_bca423da,5.0,,315,6.0,6.0,,4,45,50,0,30,0,2,0,0.0,1.0,,Druddigon are vicious and cunning. They take upresidence in nests dug out by other Pokémontreating the stolen nests as their own lairs.,Druddigon
s_bca423da,5.0,,315,6.0,6.0,,4,45,50,0,30,0,2,0,0.0,1.0,,Druddigon lives in caves but it never skipssunbathing—it wont be able to move if its bodygets too cold.,Druddigon
s_ff1c1469,2.0,rec-165-dup-0,84,8.0,9.0,3.0,4,90,70,0,15,1,3,0,0.0,,,The spot patterns on its back grow larger or smallerdepending on the number of stars in the night sky.,Ledian
s_49f7f478,6.0,rec-714-dup-1,367,6.0,13.0,,4,45,50,0,20,0,2,0,0.0,0.0,,Flying through the darkness it weakens enemieswith ultrasonic waves that could crush stone.Its fangs finish the fight.,Noivern
s_49f7f478,6.0,rec-714-dup-1,367,6.0,13.0,,4,45,50,0,20,0,2,0,0.0,0.0,,Aggressive and cruel this Pokémon will ruthlesslytorment enemies that are helpless in the dark.,Noivern
s_298aee1f,7.0,id-767,396,1.0,12.0,,4,45,50,0,20,0,2,0,0.0,1.0,,They live in sunken ships or in holes in theseabed. When Golisopod and Grapploctbattle the loser becomes the winners meal.,Golisopod
s_298aee1f,7.0,id-767,396,1.0,12.0,,4,45,50,0,20,0,2,0,0.0,1.0,,It will do anything to win taking advantage ofevery opening and finishing opponents off withthe small claws on its front legs.,Golisopod
s_917a5ca8,2.0,id-117,54,2.0,5.0,9.0,4,45,50,0,20,0,2,0,0.0,1.0,,Scales shed by this Pokémon have such asplendorous gleam to them that theyve beengiven to royalty as gifts.,Kingdra
s_917a5ca8,2.0,id-117,54,2.0,5.0,9.0,4,45,50,0,20,0,2,0,0.0,1.0,,With the arrival of a storm at sea this Pokémonwill show itself on the surface. When a Kingdraand a Dragonite meet a fierce battle ensues.,Kingdra
s_a8fb1e0a,1.0,,41,3.0,2.0,1.0,4,45,50,0,25,0,2,0,0.0,,175.0,It rapidly bores through the ground at 50 mph bysquirming and twisting its massive rugged body.,Onix
s_a8fb1e0a,1.0,,41,3.0,2.0,1.0,4,45,50,0,25,0,2,0,0.0,,175.0,As it digs through the ground it absorbs manyhard objects. This is what makes its body so solid.,Onix
s_31b8b141,3.0,,157,7.0,12.0,3.0,8,150,70,0,15,0,6,0,0.0,,,With its sweet aroma it guidesVolbeat to draw signs with light inthe night sky.,Illumise
s_d6aed6c8,3.0,id-278,139,10.0,13.0,9.0,4,45,50,0,20,0,2,0,0.0,1.0,,Skimming the waters surface it dips its large billin the sea scoops up food and water andcarries it.,Pelipper
s_d6aed6c8,3.0,id-278,139,10.0,13.0,9.0,4,45,50,0,20,0,2,0,0.0,1.0,,It is a messenger of the skies carrying smallPokémon and eggs to safety in its bill.,Pelipper
s_16976899,2.0,,85,2.0,14.0,3.0,4,255,70,0,15,0,3,0,0.0,0.0,,It spins a webusing fine--butdurable--thread.It then waits pa­tiently for preyto be trapped.,Spinarak
s_ccbb3719,4.0,,250,5.0,,,-1,30,70,0,40,0,1,0,0.0,1.0,,A Pokémon that lives in warm seas.It inflates the flotation sac on itshead to drift and search for food.,Phione
s_e10fa4be,6.0,rec-590-dup-0,300,10.0,4.0,,4,75,50,0,20,0,2,0,0.0,0.0,,This Pokémon puffs poisonous spores at its foes.If the spores arent washed off quickly theyllgrow into mushrooms wherever they land.,Amoonguss
s_e10fa4be,6.0,rec-590-dup-0,300,10.0,4.0,,4,75,50,0,20,0,2,0,0.0,0.0,,Amoonguss generally doesnt move much. Ittends to stand still near Poké Balls that havebeen dropped on the ground.,Amoonguss
