artist_credit,position,artist,name
ac2439,0,a2084,Manau
ac2310,0,a3348,Jenő Jandó
ac2332,0,a3340,Mod Con
ac3385,0,a4164,Male or Female
ac1340,2,a1487,Brandon Roberts
ac2980,0,a3117,Ellis Paul
ac475,0,a3882,The Elusive
ac615,0,a1296,Indoctrinate
ac2142,0,a947,Gaetano Donizetti
ac1787,2,a3346,Jean Toulier
ac3726,0,a1823,XRay Dog
ac273,0,a3123,Dopapod
ac344,0,a753,The Whigs
ac2886,0,a3025,Bee Gees
ac3308,0,a1472,Pendragon
ac4285,0,a16,Karl Wolf
ac2862,0,a3339,Hzero
ac2421,0,a2591,Rosanne Cash
ac3407,0,a4810,Eppu Normaali
ac1170,1,a1650,Nikolaus Harnoncourt
ac3447,0,a2376,The Lassie Foundation
ac1027,0,a2984,Daniel Bierton
ac2805,0,a383,Lois McMaster Bujold
ac1980,0,a1176,Ensemble DENEB
ac2244,0,a3290,Kraftklub
ac3330,0,a1107,Bobby Bland
ac225,0,a3553,Emdi
ac27,4,a2541,Fred Oldenburg
ac4034,0,a4379,Gus Chapell Orchestra
ac266,0,a2271,Päivi Paunu
ac3864,2,a4654,Denis Dobrenz
ac931,0,a47,若原一郎
ac1910,0,a1691,Cartolas Band
ac3802,3,a4184,Simfonični orkester RTV Slovenija
ac4459,0,a1034,DJ Spair
ac2235,0,a3570,Voice Stealer
ac3085,0,a4846,kous
ac3242,0,a2220,Antonín Dvořák
ac4192,0,a4565,James Horner
ac1798,0,a2688,Sightings
ac961,0,a542,Tammy St John
ac3777,0,a1335,Michael B Tretow
ac1708,0,a1042,The Loud Family
ac3252,0,a3654,The Glory
ac1348,0,a3929,Desford Colliery Band
ac2015,0,a3393,San Cisco
ac115,0,a2706,Leslie Howard
ac2946,0,a3081,Veil of Ashes
ac3512,0,a4115,Savana
ac2454,0,a1827,Tereza Tarouca
ac3144,0,a3297,The Playtones
ac2805,0,a383,Lois McMaster Bujold
ac1697,0,a60,FREEATLAST
ac4426,0,a4123,Табула Раса
ac1947,0,a2081,Praveen
ac178,0,a3400,Deformatory
ac268,0,a1630,Back to Earth
ac2080,0,a3830,Domenico Scarlatti
ac3786,0,a334,Szidi Tobias
ac1046,0,a2391,Bobby Peru
ac571,0,a623,My First Days on Junk
ac697,1,a785,Caribou
ac1511,0,a2464,Faudel
ac395,0,a272,Da Yoopers
ac3145,0,a3952,Ella Fitzgerald
ac517,2,a2075,Tom Hammond
ac3981,2,a4596,Herb Ellis
ac3103,0,a1029,Alain Caron
ac1728,0,a3516,Catherine Sauvage
ac1132,0,a2414,Layner
ac2878,0,a487,Woody Herman
ac2077,0,a3147,Mank
ac2056,1,a2804,Juri Nakashima
ac887,1,a204,Peak
ac305,0,a4098,Wolfe Tones
ac3950,0,a3728,Philippe Sarde
ac1128,0,a2244,ORIGA
ac2044,0,a3472,Smokey Robinson  The Miracles
ac2115,0,a4780,Richard Leo Johnson
ac2122,0,a4830,Raful Neal
ac4327,0,a2205,Gabriel Fauré
ac4400,4,a786,Orquestra Gulbenkian
ac4574,5,a1620,Werner Güra
ac4594,0,a3424,Frank Zappa
ac0,0,a4641,John Pizzarelli
ac173,0,a1665,Charlie Clouser
ac2402,0,a1497,Cause 4 Concern
ac4456,0,a31,Sebadoh
ac1028,2,a2569,Wayne Wright
ac79,0,a3115,Reparata  The Delrons
ac4424,0,a251,Simeon ten Holt
ac2240,0,a2236,Tiger Helicide
ac2428,0,a2387,OLamm
ac2620,0,a2776,Duo Damiano Sarzier
ac3416,0,a1882,Goldham John
ac2905,0,a4435,DalDilVog
ac4334,1,a3240,Adrian  Raz
ac3607,0,a275,Haus Arafna
ac2855,0,a806,Kaosloge
ac617,0,a1089,Guus Meeuwis  Vagant
ac3055,0,a4091,Goodbye Harry
ac3833,0,a3970,Byron Stripling
ac3950,0,a3728,Philippe Sarde
ac4438,0,a493,Adna
ac2961,0,a2454,Lam
ac2533,0,a4227,Frauke Nahrgang
ac2084,0,a2328,Carol Grimes Band
ac2929,0,a1640,Abel Korzeniowski
ac1263,0,a1859,Nordwestdeutsche Philharmonie
ac796,0,a1810,Brad Knauber
ac1013,2,a2492,AllAmerican Orchestra
ac1050,0,a2182,Chris Constantinou
ac3417,0,a3568,Static
ac2394,0,a224,Vince Gabriel
ac2169,0,a1685,Annisteen Allen
ac2254,0,a4470,mwvm
ac3715,0,a1307,スフィア
ac20,2,a4178,Neville Marriner
ac1318,0,a935,Christian Gerhaher
ac3574,0,a1579,Épictète
ac650,0,a2693,Intricate
ac3457,1,a3095,Michael Gungor
ac4244,0,a3384,Thin Lizzy
ac1639,0,a2016,Palmgren
ac3144,0,a3304,The Playtones
ac4480,0,a2572,Sver
ac938,0,a4538,Sons of Chaos
ac4134,1,a2326,Gasdia
ac4225,0,a122,Joe Jackson
ac3751,0,a421,The Fauves
ac1575,0,a2999,Digital Leather
ac4463,0,a3093,Alma Melodiosa
ac3966,0,a2548,Luc de Larochellière
ac4507,0,a1891,Kate Wolf
ac3222,3,a1386,Coro Gulbenkian
ac955,0,a2605,Al Mason
ac4126,0,a587,The Kings Consort
ac623,0,a665,Deadly Buda
ac435,0,a1248,Lionel Marchetti
ac518,0,a3441,Martin and Company
ac813,0,a3559,Johnny Mercer
ac2415,0,a2669,Monument to Thieves
ac3279,0,a3962,Avalon
ac945,0,a3371,Francis Goya
ac3334,0,a3738,William Byrd
ac2141,0,a3774,Carmine
ac462,0,a1798,Bebo
ac1861,6,a878,Hanna Salzenstein
ac1912,0,a1862,CygnosiC
ac4191,0,a4221,Diogo Nogueira
ac3454,0,a4546,Robyn Hitchcock
ac2918,0,a4245,Gianni Ferrio
ac3318,0,a2981,Ernest Wakefield
ac397,1,a612,André Dussollier
ac66,0,a3004,Grateful Dead
ac1297,0,a4773,1917
ac2168,0,a975,Gilbert Bécaud
ac1566,1,a4723,Tatyana Kalmykova
ac4416,0,a3987,Griffin House
ac22,0,a3272,Unlogistic
ac262,0,a4295,Deepside
ac1074,0,a3309,Amadeo Vives
ac1893,0,a916,Phantasm
ac3129,0,a1502,Beres Hammond
ac1138,0,a1990,Donovan
ac2426,0,a2246,Disturbed
ac789,1,a2272,Sir Laurence Olivier
ac3521,0,a1196,Alexander Borodin
ac3764,0,a3931,Denez Prigent
ac2244,0,a555,Kraftklub
ac2943,0,a3622,Black Tape for a Blue Girl
ac150,2,a1597,Didier Lockwood
ac2565,0,a3824,Bernard Herrmann
ac517,2,a2080,Tom Hammond
ac231,0,a1713,Nacho Rodríguez
ac555,0,a2135,The Similou
ac3919,0,a181,Little Simz
ac2882,0,a477,Bournemouth Symphony Orchestra
ac1683,0,a3109,Max van Egmond
ac1428,0,a3132,Prowler
ac2125,0,a596,Lotto King Karl
ac1013,3,a761,Basil Rathbone
ac4373,2,a2419,Eivind Aadland
ac1394,1,a731,3rd Degree
ac347,1,a343,Thomas Allen
ac4404,0,a2358,Preservation Hall Jazz Band
ac4624,0,a4564,Pepe Deluxé
ac3603,0,a3765,Gérard Lenorman
ac3520,0,a4447,Kevin Whalum
ac3261,0,a4393,Maher Shalal Hash Baz
ac3326,0,a3370,Weatherstate
ac3648,0,a3914,TI
ac2386,0,a4791,Yardbeat
ac1302,0,a1152,Pianoheadz
ac3128,0,a4862,Meat Puppets
ac225,3,a2583,Joseph Feinstein
ac4237,1,a3672,Khaled
ac2243,0,a1178,Annette Moreno
ac3218,0,a1747,Mason Williams
ac4290,1,a405,Sissy Spacek
ac3458,0,a3366,Intergalactic Faerie Funk
ac777,0,a1602,Muziek Piet
ac3955,0,a2156,Screaming Trees
ac2532,0,a1399,Merrill Jenson
ac2888,2,a1963,Musica ad Rhenum
ac2253,0,a1104,Briana Marela
ac104,0,a3785,Oboroh
ac3293,0,a2582,Good Morning Reality
ac4330,0,a4543,U2
ac976,2,a3752,佐藤共良
ac3530,0,a351,User
ac596,0,a1753,DJ 2nd Nature
ac3050,0,a604,Mr Big
ac3476,0,a493,Adna
ac2234,0,a38,Never Get Used To People
ac4514,0,a4126,Dětský sbor Prážata
ac4157,0,a4359,Harry Bluestone
ac3422,0,a607,Tsurubami
ac747,0,a809,Aube
ac2991,0,a4066,Michael Endres
ac1458,0,a3407,Electronic
ac1847,0,a4314,Drakeo the Ruler
ac2259,0,a2620,Sick of It All
ac1855,0,a3326,Hugh Marsh
ac3997,1,a1651,Nikolaus Harnoncourt
ac4421,0,a2790,Gold City
ac2423,0,a1568,Empyreal
ac437,0,a2138,Ben Somer
ac1300,0,a1419,Stalingrad
ac2504,0,a972,Uptown Funk Empire
ac3764,0,a3931,Denez Prigent
ac1385,0,a780,Eddie Izzard
ac1548,0,a507,Harem
ac3762,0,a4678,Denean
ac2980,0,a954,Ellis Paul
ac2879,0,a1846,Bernard Minet
ac2232,2,a1605,Herb Ellis
ac273,0,a3733,Dopapod
ac3433,0,a1697,Uzi
ac4610,0,a1754,Buzz Fuzz
ac3905,0,a1087,Andrés Calamaro
ac3250,0,a1845,Acid_Lab
ac356,0,a2151,Agathocles
ac4109,0,a483,Marty Stuart
ac3149,0,a4871,Malcolm Lockyer
ac3204,0,a1341,Mind Over Matter
ac3525,0,a2318,Richard Hallebeek  Antti Kotikoski
ac3345,0,a2157,Edward M Favor
ac4336,0,a4290,Ikon
ac3486,0,a449,biff0r
ac27,4,a2542,Fred Oldenburg
ac1894,0,a1704,Tya
ac4111,0,a3143,Professor Phillip Cary
ac20,1,a346,Academy of St Martin in the Fields
ac1275,0,a4137,Mickey Junkies
ac1513,0,a2213,The Zone
ac1103,1,a3015,Hungarian State Orchestra
ac3305,1,a2234,Engineer
ac1165,0,a3542,Leci Brandão
ac2814,0,a4042,Kraan
ac611,0,a649,Vendaval
ac2937,0,a2660,Dorival Caymmi
ac4486,0,a1258,Power Metal
ac3149,1,a1289,Cypha
ac410,0,a3508,Koomurri
ac3177,0,a664,Paul McCartney
ac4334,0,a199,Cate Kanell
ac3737,0,a4493,Malcolm Arnold
ac2810,0,a991,Mikhail Pletnev
ac2892,0,a4676,Carlos Di Sarli
ac2158,0,a1551,Jack DeJohnettes Special Edition
ac4012,0,a2441,Active Child
ac3602,0,a2008,Galleon
ac2511,0,a2126,Evaldo Braga
ac4484,0,a3618,Pakita
ac705,0,a244,Beat Service
ac4322,0,a2020,Lu Watters Yerba Buena Jazz Band
ac3275,0,a3103,Tintenwolf
ac2529,1,a1205,Orlando Gibbons
ac2776,0,a2987,柿島伸次
ac1688,0,a4746,The Breaks Collective
ac4137,0,a1056,坂本龍一
ac2888,2,a1963,Musica ad Rhenum
ac3759,0,a3778,Rocco Raimundo
ac3051,1,a1105,Zakir Hussain
ac973,0,a1013,Eumir Deodato
ac1828,0,a3207,Fourth World
ac875,0,a209,Nitzer Ebb
ac3291,0,a2788,spunge
ac1136,0,a1045,666
ac705,0,a244,Beat Service
ac1388,0,a3616,The Hollywood Edge
ac2450,0,a2066,Xenoscapes
ac2621,0,a1186,Broder Daniel
ac2965,2,a4571,English Bach Festival Chorus
ac2786,0,a2233,Monster Mike Welsh
ac333,0,a3214,Эдита Пьеха
ac3232,0,a1221,Reality
ac1120,0,a4267,Vega Nova
ac1223,0,a2761,Ars Macabra
ac607,0,a228,Judge Dredd
ac2150,0,a741,Caleb Storkey
ac188,2,a4201,Barren Gates
ac1714,0,a3655,Bill Harley
ac3631,0,a4478,Keith Mansfield
ac2123,1,a996,Alexandre Tharaud
ac1271,0,a315,Nordwestdeutsche Philharmonie
ac814,0,a1589,Perry Letsch
ac944,0,a515,Bette Midler
ac2615,0,a279,Willi Weitzel
ac2205,0,a4328,Smilers
ac1493,0,a4470,mwvm
ac1245,0,a3303,Brad Walsh
ac1472,1,a2488,Armando Manzanero
ac2232,1,a1439,Ray Brown
ac2503,0,a1448,Gypsymen
ac505,0,a3845,Orhan Gencebay
ac1636,0,a1313,Harper Lee
ac3999,0,a4180,Tanya Stephens
ac1196,0,a1782,Elliott Smith
ac2679,0,a4501,Тараканы
ac3225,0,a1351,横山菁児
ac1354,1,a3245,Tension
ac594,0,a1908,Necrobestiality
ac1454,1,a2926,Isabelle Faust
ac1283,0,a4846,kous
ac1818,1,a4320,Taverner Choir  Players
ac1502,0,a4222,The Pretty Things
ac3542,0,a2668,Dwight Yoakam
ac1897,0,a2340,Dvořák
ac1317,0,a935,Christian Gerhaher
ac1523,2,a1651,Nikolaus Harnoncourt
ac655,0,a2282,David Wiffen
ac1147,0,a766,One Hundred Steps
ac4015,0,a3449,Emmanuel Moire
ac3341,0,a1138,The Damned
ac602,0,a695,Style
ac3251,0,a2741,Devin the Dude
ac2990,1,a611,Ben Fenner
ac1898,0,a2143,Jannes
ac2617,3,a2390,Angelica May
ac951,0,a826,Caleb Brumbelow
ac2226,0,a3711,The Hollies
ac2958,0,a2684,Пётр Ильич Чайковский
ac2660,0,a4862,Meat Puppets
ac3693,2,a2462,Cy Walter
ac2335,0,a2903,Marillion
ac3827,0,a3746,Azwan
ac1853,0,a3869,Amp
ac4202,0,a4407,Sandro Galli
ac1154,1,a1440,Ray Brown
ac1710,1,a4867,WDR Sinfonieorchester Köln
ac3255,0,a3711,The Hollies
ac790,0,a3694,Sun YanZi
ac299,0,a4566,迪克牛仔
ac2013,0,a3524,Juicy Lucy
ac1956,0,a2092,Chop Shop
ac1403,0,a357,Duncan Pittock
ac2424,0,a3695,Dear Reader
ac997,0,a2385,Tony Joe White
ac2104,0,a3226,The Servant
ac2965,10,a786,Orchestre de la fondation Gulbenkian de Lisbonne
ac4437,0,a135,OxygenStar
ac77,0,a82,Captain  Tennille
ac4439,0,a1478,Jimmy Eat World
ac876,0,a408,Kutless
ac218,0,a1191,Los Fabulosos Cadillacs
ac1211,0,a2764,Memphis Slim
ac3469,0,a3622,Black Tape for a Blue Girl
ac3907,0,a951,Fries Jeugdkoor
ac1766,0,a496,Duke Ellington  His Orchestra
ac466,0,a46,Clermont  Macleod
ac239,0,a408,Kutless
ac1892,0,a1875,AG
ac4217,0,a2969,Олег Погудин
ac1214,0,a4282,Большой симфонический оркестр имени П И Чайковского
ac3391,0,a131,The Corries
ac948,0,a3589,US Air Force Band of MidAmerica
ac1696,0,a891,Cristina Madeira
ac1481,0,a687,Clay Fav
ac519,2,a2901,Геннадий Николаевич Рождественский
ac1621,0,a3806,Alan Kwan Quartet
ac401,0,a2442,Fear My Thoughts
ac1484,0,a1580,Filipe Catto
ac3168,0,a4411,The Move
ac4247,0,a4015,Rolfe Kent
ac469,1,a1185,Julian Soule
ac2341,0,a2879,Cirius
ac1428,0,a3132,Prowler
ac370,0,a1595,Frank Tayla
ac2647,0,a3848,Eric Burdon and the Animals
ac3539,0,a3262,Beady Belle
ac3222,2,a569,English Bach Festival Baroque Orchestra
ac3296,0,a3730,Franz Schubert
ac4569,0,a1878,Robyn
ac3301,0,a2047,Angels of Light
ac685,0,a4329,Hans Appelqvist
ac4397,0,a1870,Heehawhairhead
ac1191,0,a1262,Harry Lubin
ac1669,0,a1649,Glen Gray  His Orchestra
ac2630,0,a2622,RADWIMPS
ac3854,0,a4030,The MK Ultra
ac3606,0,a1878,Robyn
ac1942,0,a4261,Kamelot
ac950,0,a2163,Hux Flux
ac3769,0,a4306,Insolence
ac3376,3,a1978,Deron Johnson
ac3593,0,a1903,Fettes Brot
ac363,0,a3489,Ayn Rand
ac357,0,a1726,Unity One
ac347,0,a2860,Gioachino Rossini
ac1582,3,a1032,Janos Solyom
ac140,1,a903,Hans Zimmer
ac4289,1,a3872,EverSeenΛ Ghostbefore
ac96,0,a3435,Pushkar
ac2862,0,a3336,Hzero
ac710,0,a3967,Babu
ac4075,0,a2575,Hall  Oates
ac3326,0,a3370,Weatherstate
ac2839,0,a4860,Friedhelm Flamme
ac4259,0,a2419,Eivind Aadland
ac3263,0,a488,Dariush Talâi
ac3829,0,a4864,JeanPaul Bataille
ac4470,0,a3679,Modest Mouse
ac959,0,a4142,Helena Vondráčková
ac955,0,a2604,Al Mason
ac2657,0,a4601,Birgit Nilsson
ac2184,0,a4817,Dilba
ac4557,0,a1133,Lita Roza
ac639,0,a2176,Bruce Rowland
ac4110,0,a3614,Corona
ac4555,0,a4795,Lyzanxia
ac2361,0,a1192,Tooth
ac2756,0,a2894,Nebelhorn
ac1988,0,a2121,Frank Chacksfield  His Orchestra
ac4134,1,a2325,Gasdia
ac3153,0,a516,The Groove Farm
ac2089,0,a2609,RPWL
ac2554,0,a4751,Ingrid Michaelson
ac2306,0,a2443,Lightning Seeds
ac2408,0,a3895,Quirk
ac2301,4,a1364,Sophie de Bardonnèche
ac3206,0,a2978,Fishtale
ac2922,0,a422,Q Arne
ac680,1,a3872,EverSeenΛ Ghostbefore
ac2383,0,a3159,TV on the Radio
ac2311,0,a170,Gemma Hayes
ac2070,0,a1728,Die Apokalyptischen Reiter
ac1599,0,a1868,Dead Can Dance
ac2561,1,a1682,Jouni Somero
ac2097,1,a1651,Nikolaus Harnoncourt
ac2659,0,a1522,Chewy Marble
ac162,0,a3665,Danças Ocultas
ac3303,0,a757,Kevin L Hiatt
ac1550,0,a859,Jean Sibelius
ac1571,0,a4738,Russell Wolff
ac2035,0,a2947,Monique Kessous
ac2401,0,a1566,Jaimeson
ac685,0,a1008,Hans Appelqvist
ac4368,0,a1358,Don Moen
ac3901,0,a4077,TOK
ac3619,0,a95,Charlie Sepulveda
ac1028,2,a2568,Wayne Wright
ac3945,0,a4131,Valdur
ac20,2,a4172,Neville Marriner
ac1897,2,a477,Bournemouth Symphony Orchestra
ac2682,0,a4275,Rita Reys
ac1968,0,a2229,Spazz
ac2557,0,a1165,Koji Kondo
ac3974,1,a2498,Elisabeth Lehmann
ac4023,0,a1993,1UP
ac3540,0,a2796,Jud Caswell
ac4296,0,a2692,James Last
ac3333,0,a2852,Apollo
ac3804,0,a2586,Sway  King Tech
ac4440,0,a4728,Мачете
ac1097,0,a617,Urban Dance Squad
ac2268,0,a2979,Eddy Kaiser
ac1568,0,a4606,Art Bears
ac3830,1,a599,Lil Wayne
ac1283,0,a4808,kous
ac2289,0,a2434,Bernd Reheuser
ac2618,0,a279,Willi Weitzel
ac4304,0,a618,Dialogue
ac3422,0,a3445,Tsurubami
ac79,0,a3116,Reparata  The Delrons
ac2746,0,a2909,Mortuus Infradaemoni
ac180,0,a3602,Raul de Souza
ac1307,0,a4730,Adam Harasiewicz
ac1176,0,a4283,POD
ac2829,0,a3685,Montag
ac2398,0,a1911,Nathan Siter
ac1153,0,a4500,Silverdollar
ac4478,0,a3559,Johnny Mercer
ac2715,1,a3820,Radioskugga
ac3376,3,a1978,Deron Johnson
ac1272,0,a4537,Marc Almond
ac2771,3,a4412,Kees Wieringa
ac4004,0,a590,Tait
ac3153,0,a3455,The Groove Farm
ac3785,0,a4701,Battle Circus
ac6,0,a3447,Swings
ac1702,0,a4804,Werner Müller
ac4039,0,a322,Philippe Robrecht
ac586,0,a1170,Grownup Killjoy
ac134,0,a2384,Jody Watley
ac2301,5,a2781,Louise Pierrard
ac1764,0,a1897,3 Doors Down
ac409,0,a4314,Drakeo the Ruler
ac1341,0,a373,Takahiro Nishi
ac3115,0,a389,Monsters of Liedermaching
ac3834,1,a4390,Kosti Vehanen
ac2458,0,a3681,Khaled
ac2886,0,a536,Bee Gees
ac3635,0,a3935,D Todd Sorensen
ac4220,0,a1034,DJ Spair
ac1423,0,a1546,Mose Allison
ac4220,0,a3604,DJ Spair
ac4018,0,a3589,US Air Force Band of MidAmerica
ac4061,0,a4718,Babylon AD
ac3803,0,a4135,This Awakening
ac2378,0,a4779,Yakup Ekin
ac14,0,a1769,The CRS Players
ac3890,0,a2123,Griddle
ac2428,0,a2037,OLamm
ac2857,0,a2746,Hans de Beer
ac2016,0,a3393,San Cisco
ac1552,0,a1232,In Flames
ac1365,0,a1485,The Academy Allstars
ac4275,0,a2921,Cris Cab
ac79,0,a3116,Reparata  The Delrons
ac2315,0,a661,The Count Basie Trio
ac4051,0,a2839,Prinzo  Betzi Winterstein
ac2819,0,a1317,Auróra
ac1151,0,a3472,Smokey Robinson  The Miracles
ac1582,0,a2560,Richard Strauss
ac1417,0,a3720,Ana Belén
ac1998,0,a1347,Orlando Voorn
ac2132,1,a3398,Michel Plasson
ac3024,1,a991,Mikhail Pletnev
ac2135,0,a3601,Bethany Curve
ac2539,0,a2755,Break the Silence
ac3634,0,a3903,Paddy Kingsland
ac6,0,a3446,Swings
ac252,0,a42,Asking Abby
ac4538,0,a4779,Yakup Ekin
ac2796,0,a2938,Thieves Like Us
ac4351,0,a4770,Buddy Guy
ac898,0,a3949,Stanley Clarke
ac2888,2,a26,Musica ad Rhenum
ac4102,0,a4287,Feathermerchants
ac4416,0,a1946,Griffin House
ac3343,0,a4835,Niños Cantores de Lara
ac351,0,a806,Kaosloge
ac1024,0,a4501,Тараканы
ac3282,0,a3064,Mobylettes
ac2524,0,a4820,Nick Jagger
ac2722,0,a3434,Virgil Fox
ac3464,0,a1887,REM
ac3374,0,a4731,Slàinte Mhath
ac2473,0,a2621,Tim Whitelaw
ac1773,0,a864,Henry Mancini
ac1495,0,a4641,John Pizzarelli
ac1124,0,a130,Aphrodesia
ac3864,0,a4386,Phraze
ac1683,2,a361,Concentus Musicus Wien
ac1742,0,a1721,James Lavino
ac1582,2,a797,Birgit Nilsson
ac3957,0,a1334,Michael B Tretow
ac316,0,a4406,Creedence Clearwater Revival
ac3551,0,a906,Tori Amos
ac2680,0,a510,Тараканы
ac2109,0,a4304,Khuli Chana
ac854,0,a2525,Written in Ashes
ac3451,0,a367,Burd Early
ac3605,0,a2268,Fernando Noronha  Black Soul
ac3074,0,a3227,Spangle call Lilli line
ac1175,0,a3883,Ametsub
ac1011,0,a3404,Placemat
ac1634,0,a686,David Arnold
ac1450,0,a2048,Freeway
ac1012,0,a3145,Judge Smith
ac3717,0,a4038,Terry DevineKing
ac4400,4,a786,Orquestra Gulbenkian
ac1869,0,a2197,T‐Bone Walker
ac2129,0,a1244,MartinMolloy
ac3545,0,a1149,Neophyte
ac755,0,a2607,Jerry Kimbrough
ac3437,0,a2514,Static in Stereo
ac2677,1,a1884,The Nash Ensemble
ac4298,1,a1813,Ben Webster
ac2888,0,a4858,Purcell
ac1935,0,a2220,Antonín Dvořák
ac3318,0,a2563,Ernest Wakefield
ac2301,4,a1365,Sophie de Bardonnèche
ac1470,0,a3614,Corona
ac2981,0,a4242,Bitch
ac1683,3,a1651,Nikolaus Harnoncourt
ac223,0,a4248,Jerry Goldsmith
ac1454,2,a416,Alexander Melnikov
ac4235,0,a4748,Florene
ac1192,0,a3322,Benestrophe
ac326,0,a2022,Simon Benson
ac119,2,a2464,Faudel
ac4149,0,a499,In the Summer of the Mushroom Honey
ac1677,0,a182,Little Simz
ac1561,0,a2370,Shh This Is a Library
ac2999,0,a1173,Dimlite
ac1301,0,a3611,Anna Vissi
ac4111,0,a3143,Professor Phillip Cary
ac4266,0,a4469,Cleaners From Venus
ac1422,0,a1293,The Bakers
ac1058,0,a4520,Fatali
ac2952,0,a2638,Scope
ac4330,0,a4543,U2
ac831,0,a3222,Ryan Adams
ac789,3,a4108,Sir William Walton
ac3972,0,a4794,Bart Hawkins
ac3248,0,a3983,Cool Cavemen
ac2965,4,a3938,Elsa Saque
ac2081,1,a2297,The Wailers
ac2025,1,a2707,Leslie Howard
ac624,0,a923,Ted Heath  His Orchestra
ac2679,1,a3810,Distemper
ac4535,4,a668,Emcee Jesz
ac4615,0,a4855,İbrahim Tatlıses
ac3002,0,a584,Pete Dunn
ac4584,0,a531,The Glory
ac2832,0,a1325,新垣結衣
ac2805,0,a2193,Lois McMaster Bujold
ac3068,0,a2825,Massive Attack
ac3957,0,a1335,Michael B Tretow
ac4535,1,a3658,Tippu
ac3871,0,a2613,Chriz
ac3196,3,a3923,Richard Bonynge
ac4047,0,a522,Sackrai
ac3168,0,a1489,The Move
ac1932,0,a2716,Bonfire Madigan
ac1978,0,a138,Epsylon
ac1668,0,a4622,Little Bushman
ac560,3,a2438,Christa Ludwig
ac2979,0,a18,Gene Krupa and His Orchestra
ac2729,0,a2115,Malahora
ac916,0,a2526,The Channels
ac3243,0,a3839,Lucky Jim
ac1800,0,a3042,Sticky Productions
ac2025,1,a2705,Leslie Howard
ac1318,1,a136,Gerold Huber
ac2851,0,a3904,Killing Joke
ac877,0,a3527,J Donald Walters
ac1889,0,a1923,Skipper Wise
ac3105,0,a2112,Here and There
ac1445,1,a4697,Damir Price
ac3508,0,a4821,Bloodstone
ac372,0,a1927,Jewel Timo
ac987,0,a2289,Judith Pearce
ac1877,0,a2681,Matt Hill
ac2799,0,a3560,Karasyozoku
ac4499,0,a1098,Mynock
ac3733,0,a2420,Jason Bradley Livesay
ac225,2,a4201,Barren Gates
ac4485,0,a1059,Neutral Milk Hotel
ac1028,1,a1004,John Giuffrida
ac1475,0,a1590,鈴木雅之
ac3852,0,a1988,The Olivia Tremor Control
ac38,0,a4036,Claudinho  Buchecha
ac1547,0,a339,Alvin Lee
ac173,0,a1662,Charlie Clouser
ac4212,0,a1644,Guy Marchand
ac2229,0,a1686,Jussi Björling
ac4031,0,a942,Tommy Ladnier and His Orchestra
ac2741,0,a4525,Eero ja Jussi
ac208,0,a227,Fluke
ac2246,0,a1403,DJ Smokey
ac3524,1,a1516,Jason Pedder
ac3907,0,a1700,Fries Jeugdkoor
ac3938,0,a626,Майя Кристалинская
ac1386,1,a2506,Paulinho da Viola
ac297,1,a502,Larry Carlton
ac3154,0,a3311,Nusrat Fateh Ali Khan
ac2945,0,a3083,Veil of Ashes
ac3023,0,a608,Attention
ac1248,0,a3223,Laura Andreşan
ac4535,5,a3453,Srik
ac3612,0,a10,Herman Dune
ac405,0,a1918,Aleem
ac1818,1,a4309,Taverner Choir  Players
ac4164,0,a1781,Internet Forever
ac1787,1,a3519,Nürnberger Symphoniker
ac1527,0,a1651,Nikolaus Harnoncourt
ac2681,0,a3469,Supercharger
ac3413,0,a1861,Sea Dweller
ac2471,0,a1168,Cradle of Spoil
ac3259,0,a3406,Bo Diddley
ac3196,3,a3923,Richard Bonynge
ac8,0,a3730,Franz Schubert
ac397,0,a257,Hélène Bleskine
ac2529,1,a1206,Orlando Gibbons
ac2123,1,a2648,Alexandre Tharaud
ac708,0,a1669,今堀恒雄
ac1708,0,a4805,The Loud Family
ac153,0,a2069,Katherines Favorites
ac2488,0,a2891,Donna Summer
ac1440,0,a2,The Archipelago Singers
ac6,0,a3437,Swings
ac750,0,a812,Corvus Corax
ac2046,1,a4834,Dave Matthews
ac2235,0,a2786,Voice Stealer
ac2848,0,a3505,Tanner
ac601,0,a695,Style
ac3443,0,a893,Hart Backbord
ac595,0,a3930,Die Allergie
ac325,1,a3330,EREO
ac297,0,a3949,Stanley Clarke
ac1453,2,a416,Alexander Melnikov
ac3963,0,a4033,Pearl Jam
ac3603,0,a3765,Gérard Lenorman
ac3383,0,a4562,Dead Vampires
ac2594,0,a4060,Ed Gungor
ac934,0,a4112,Jimi Hendrix
ac549,0,a3151,Alpha Blondy
ac1056,0,a390,Último Gobierno
ac3889,0,a2123,Griddle
ac2235,0,a3569,Voice Stealer
ac765,0,a474,colis postal
ac1971,0,a2783,Mac Kregor
ac1776,0,a4067,Fredrik Vahle
ac475,0,a3882,The Elusive
ac1440,0,a132,The Archipelago Singers
ac1751,0,a4670,Freeez
ac2085,0,a3073,David Hammond
ac1594,0,a634,Coleman Hawkins
ac875,0,a207,Nitzer Ebb
ac2421,0,a4675,Rosanne Cash
ac885,0,a5,Erlend Krauser
ac2716,0,a4040,Joseph Saba
ac2119,0,a2016,Selim Palmgren
ac952,0,a2528,SilverHawk
ac4088,0,a3572,Lalo Schifrin
ac4005,0,a590,Tait
ac1547,0,a1973,Alvin Lee
ac2673,0,a3054,山中千尋
