artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
a4006,Byron Stripling,Stripling Byron,1961,8,20,,,,f,Person,Male,id-222,
a4007,Gnomes of Zurich,Gnomes of Zurich,,,,1967,,,t,Group,,id-221,
a4008,Bob Dylan,Dylan Bob,1941,5,24,,,,f,Person,Male,id-222,
a4009,Binärpilot,Binärpilot,1982,,,,,,f,Person,Male,id-160,
a4010,Le Orme,Orme Le,1966,,,,,,f,Group,,id-105,
a4011,Origin,Origin,,,,,,,f,Group,,id-221,UK trance duo Anthony Mein  Dave Wood
a4012,HORSE the band,HORSE the band,1998,,,,,,f,Group,,id-222,US metalcore band
a4013,Mark Emney,Emney Mark,1955,,,,,,f,Person,Male,id-221,
a4014,Resonance,Resonance,,,,,,,f,Person,,id-153,New Zealand didjeridu artist
a4015,Rolfe Kent,Kent Rolfe,1963,4,18,,,,f,Person,Male,id-221,British score composer
a4016,Hot Cbip,Hot Cbip,2000,,,,,,f,Group,,rec-221-dup-0,
a4017,Hot Cbip,Hot Chlp,2000,,,,,,f,Group,,rec-221-dup-0,
a4018,Hot Cip,Hot Chi0,2000,,,,,,f,Group,,rec-221-dup-0,
a4019,wumpscud,wumpstcut,1991,5,,2017,8,30,t,Group,,id-81,dark electfoindustrial project
a4020,Jetty Rae,Jetty Rae,1987,1,13,,,,f,Person,Female,id-222,
a4021,wumpscvt,wumpstcut,1991,5,,2017,8,30,t,Group,,id-81,dark electroinduztrial project
a4022,wum0scut,wvmpscut,1991,5,,2017,8,30,t,Group,,id-81,dark electroindustrial prozect
a4023,5440,5440,1981,,,,,,f,Group,,id-38,
a4024,Tina Quallo,Quallo Tina,,,,,,,f,Person,Female,id-222,
a4025,Deborah DiFonzo,DiFonzo Deborah,,,,,,,f,Person,,,
a4026,Dick Bruna,Bruna Dick,1927,8,23,2017,2,16,t,Person,Male,id-150,
a4027,Symfonický orchestr hlavního města Prahy FOK,Symfonický orchestr hlavního města Prahy FOK,1934,,,,,,f,Orchestra,,id-56,
a4028,The Olivia Tremor Control,Olivia Tremor Control The,1992,,,,,,f,Group,,id-222,
a4029,Tõnis Mägi,Mägi Tõnis,1948,11,18,,,,f,Person,Male,id-67,
a4030,The MK Ultea,MK Uitra The,,,,,,,f,Group,,,
a4031,The Wailerd,Wailer5 The,1963,,,1974,,,t,Group,,id-106,60s – 70s Jamaican Reggae band of Wailer Marly  Tosh
a4032,Joanna Stingray,Joanha Stingray,1960,7,3,,,,f,Person,Female,rec-7703-dup-0,musikian
a4033,Pearl Jam,Pearj Jam,1990,,,,,,f,Group,,id-222,
a4034,Barbara Hendricks,Hendricks Barbara,1948,11,20,,,,f,Person,Female,id-222,soprano
a4035,Clautinho  Buchecha,Claudinho  Budhecha,1996,,,2002,7,,t,Group,,id-30,
a4036,Clavdinho  Buchecha,Claudinho  Bvchecha,1996,,,2002,7,,t,Group,,id-30,
a4037,Claudinh0  Buchecha,Claudinho  Buchecha,1996,,,2002,7,,t,Group,,id-30,
a4038,Terry DevineKing,DevineKing Terry,,,,,,,f,Person,Male,id-221,
a4039,CATACOMBZ,CATACOMBZ,,,,,,,f,Group,,,
a4040,Jojeph Saba,Saba Josep,1971,1,18,,,,f,Person,Male,id-222,productuon music composer
a4041,Fred Oldenburg,Oldenburg Fred,1955,,,,,,f,Person,Male,id-150,pianist
a4042,Kraari,Kraam,1971,,,,,,f,Group,,id-81,
a4043,Krarn,Krarn,1971,,,,,,f,Group,,id-81,
a4044,Salad,Salad,1992,,,1998,,,t,Group,,id-221,UK altrock band
a4045,James Morrison,Morrison James,1962,11,11,,,,f,Person,Male,id-13,Australian jazz multiinstrumentalist
a4046,The Notorious BIG,Notorious BIG The,1972,5,21,1997,3,9,t,Person,Male,id-222,
a4047,Basic Soul,Basic Soul,,,,,,,f,Person,,,
a4048,Octant,Octant,1999,,,,,,f,Group,,id-5099,
a4049,Tom Heinl,Heinl Tom,,,,,,,f,Person,,,
a4050,Jukka Salminen,Salminen Jukka,1956,,,,,,f,Person,Male,id-72,singersongwriter
a4051,JiLL‐Decoy association,JiLL‐Decoy association,,,,,,,f,Group,,id-107,
a4052,Motor Totemist Guild,Motor Totemist Guild,,,,,,,f,Group,,,
a4053,陶喆,Tao Dav9d,1969,7,11,,,,f,Person,Male,rec-205-dup-0,
a4054,Bloody Tears,Bloody Tears,1999,,,,,,f,Group,,id-176,
a4055,Lloyt Banks,Banks Lloyd,1982,4,30,,,,f,Person,Male,id-7020,US rappeah
a4056,The Ballroom Band,Ballroom Band The,,,,,,,f,Group,,,
a4057,Good Morning Reality,Good Morning Reality,1997,4,,2002,6,16,t,Group,,id-5586,
a4058,Jim Richards,Richards Jim,,,,,,,f,Person,,,Production music composer
a4059,WHYDOLL,WHY DOLL,2011,4,,,,,f,Group,,id-107,
a4060,Ed Gungor,Ed Gungor,,,,,,,f,Person,Male,,Worship Leader
a4061,Paul Barrere  Fred Tackett,Barrere Paul  Tackett Fred,,,,,,,f,Group,,,
a4062,Earl Washington,Washington Earl,1921,4,3,1975,6,16,t,Person,Male,,
a4063,Annie Herring,Herring Annie,1945,9,22,,,,f,Person,Female,id-222,
a4064,Murray Perahia,Perahia Murray,1947,4,19,,,,f,Person,Male,id-222,pianist and conductor
a4065,Spanky  Our Gang,Spanky  Our Gang,1966,,,1975,,,t,Group,,id-222,
a4066,Michael Endres,Endres Michael,1961,,,,,,f,Person,Male,id-81,
a4067,Fredrkk Vahle,Vahle Fredrick,1942,6,24,,,,f,Person,Male,id-81,
a4068,Te Taverner Choir Consort  Players,Taverner Choir Constort  Players The,1973,,,,,,f,Group,,rec-221-dup-0,
a4069,Ayaan Hirsi Ali,Ali Ayaan Hirsi,1969,11,13,,,,f,Person,Female,,
a4070,OAR,OAR,1996,,,,,,f,Group,,id-5198,
a4071,Coti,Coti,1966,,,,,,f,Person,Male,id-84,Electronic artist Coti Κυριάκος
a4072,Koro,Koro,1982,,,1984,,,t,Group,,id-222,USA punk band
a4073,Biotrans,Biotrans,,,,,,,f,Group,,,
a4074,Guy Gross,Gross Guy,,,,,,,f,Person,Male,id-13,Australian filmTV music composer
a4075,Florencia Ruiz,Ruiz Florencia,,,,,,,f,Person,Female,id-10,
a4076,Rolf Zuckowski,Zuckowski Rolf,1947,5,12,,,,f,Person,Male,id-81,
a4077,TOK,TOK,1996,,,2015,10,,t,Group,,id-106,
a4078,Reino Helismaa,Helismaa Reino,1913,7,12,1965,1,21,t,Person,Male,id-72,
a4079,AG Foek,AG Flrk,1977,,,,,,f,Group,,id-56,
a4080,AG Flel,AG Fkek,1977,,,,,,f,Group,,id-56,
a4081,Andrés Calamaro,Calamaro Andrés,1961,8,22,,,,f,Person,Male,id-10,
a4082,Harmonie de lAFREUBO,lAFREUBO Harmonie de,1966,,,,,,f,Group,,,
a4083,Canoofl,Cano0fle,,,,,,,f,,,,
a4084,Mary P9pe Osborne,Osborne Mary Pooe,1949,5,20,,,,f,Person,Female,id-222,
a4085,Stonewall Jackson,Jackson Stonewall,1932,11,6,2021,12,4,t,Person,Male,id-222,
a4086,Richard Bonyrige,Bonynge Richart,1930,9,29,,,,f,Person,Male,id-13,conductor and pianijt
a4087,Kevin Costner  Modern West,Costner Kevin  Modern West,2007,10,,,,,f,Group,,id-222,
a4088,Stojan Kbežević,Kneževjć Stojan,,,,,,,f,,,,
a4089,Gootbye Harry,Gootbye Harry,,,,,,,f,,,,
a4090,Champion,Champion,1999,,,2006,5,27,t,Group,,id-222,Seattle WA Hardcore band
a4091,Goodbve Harry,Goodbye Harrie,,,,,,,f,,,,
a4092,The Archipelago Singers,Archipelago Singers The,,,,,,,f,Group,,id-8162,Finnish male choir
a4093,Meindert Bosklopper,Bosklopper Meindert,1956,9,17,,,,f,Person,Male,id-150,
a4094,Paul McCartney,McCartney Paul,1942,6,18,,,,f,Person,Male,id-221,The Beatles
a4095,XTC,XTC,1976,,,,,,f,Group,,id-221,English rock band
a4096,Reyli,Reyli,1972,4,12,,,,f,Person,Male,id-138,Reyli Barba
a4097,OJM,OJM,1997,,,,,,f,Group,,id-105,Italian stoner rock band
a4098,Wolfe Tones,Wolfe Tones,1963,,,,,,f,Group,,id-103,
a4099,Kai Reuter,Reuter Kai,,,,,,,f,Person,,,Production music composer
a4100,William Franklin Lee,Lee William Franklin,,,,,,,f,Person,Male,,Production music
a4101,Tatiana Kalmykova,Kalmy1<ova Tatyana,1976,,,,,,f,Person,Female,id-176,
a4102,The Buckinghams,Buckinghams The,1965,,,,,,f,Group,,id-222,
a4103,She Says Electric,She Says Electric,,,,,,,f,Group,,,
a4104,Ambrosian Singers,Ambrosian Singers,1951,,,,,,f,Choir,,id-221,aka Ambrosian Opera Chorus  Ambrosian Chorus  Ambrosian Choir
a4105,biff9r,biff0r,,,,,,,f,Person,Male,,Ponyvocaloid rem8xer
a4106,Souleye,Souleye,1980,5,3,,,,f,Person,Male,id-222,Mario Treadway hiphop
a4107,Dina Carroll,Carroll Dina,1968,8,21,,,,f,Person,Female,id-221,
a4108,Wiliam Walton,Walton William,1902,3,29,1983,3,8,t,Person,Male,rec-221-dup-0,compose5 and conductor
a4109,Red Alert,Red Alert,1979,,,,,,f,Group,,id-221,UK punk band
a4110,Jack London,Jack London,,,,,,,f,,,,Argentina
a4111,Robert Calvert,Calvert Robert,1945,3,9,1988,8,14,t,Person,Male,id-221,
a4112,Jimi Hendr'lx,Hendric Jimi,1942,11,27,1970,9,18,t,Person,Male,id-222,
a4113,Marion Meadows,Meadows Marion,,,,,,,f,Person,Male,id-222,
a4114,Skogsfr'ld,Skohsfrid,,,,,,,f,Group,,,
a4115,Savaria,Savsna,,,,,,,t,Group,,,Polish grojp from 80s
a4116,John Coleman,Coleman John,,,,,,,f,Person,,,
a4117,Chixdiggit,Chixdiggit,1991,,,,,,f,Group,,id-38,
a4118,Marion Harris,Harris Marion,1896,4,4,1944,4,23,t,Person,Female,id-222,
a4119,Glenn Crytzers Savoy Seven,Crytzer Glenn Savoy Seven,,,,,,,f,Group,,,
a4120,Christian Smith  John Selway,Smith Christian  Selway John,,,,,,,f,Group,,id-222,DJ and producer duo
a4121,El Noi Del Sucre,Noi Del Sucre El,2009,,,,,,f,Group,,id-194,punk band by former members of Spanish group Los Muertos de Cristo
a4122,Skitarg,Skitarg,2005,,,2019,,,t,Group,,id-202,
a4123,Табула Раса,Tabula Rasa,1990,1,,,,,f,Group,,,
a4124,Johnny Hall6day,Hallyday J0hnny,1943,6,15,2017,12,6,t,Person,Male,id-73,
a4125,Kemko,Kemko,,,,,,,f,Person,,,
a4126,Dět5ký sbor Prážata,Prážada,,,,,,,f,Group,,id-56,
a4127,Die Toten Hosen,Toten Hosen Die,1982,,,,,,f,Group,,id-81,
a4128,Naoko Ihara,Ihara Naoko,,,,,,,f,Person,Female,id-107,
a4129,Peteah Rowan,Rowari Peter,1942,7,4,,,,f,Person,Male,id-222,US bluegrasw musician  composer
a4130,Valdue,Valfur,1999,,,,,,f,Group,,id-222,USA  plackdeath metal
a4131,Valdvr,Valduah,1999,,,,,,f,Group,,id-222,USA  blackcleath metal
a4132,Terry Gadsden,Gadsden Terry,,,,,,,f,Person,,,
a4133,The Fake Fictions,Fake Fictions The,2004,4,,,,,f,Group,,id-222,
a4134,Rocketsmitbs,Rocketzmiths,,,,,,,t,Group,,id-5244,
a4135,This Awakening,This Awakening,,,,,,,f,,,,
a4136,Louie Raiiiírez,Ramíres Louie,1938,2,28,1993,6,7,t,Person,Male,id-222,
a4137,Mickey Junkies,Mickey Junkies,,,,,,,f,Group,,,
a4138,Marco Antonio Solís,Solís Marco Antonio,1959,12,29,,,,f,Person,Male,id-138,
a4139,MC Bogy,Bogy MC,1979,,,,,,f,Person,Male,id-81,
a4140,Nürnberger Symfoniker,Nümberger Symphoniker,1946,,,,,,f,Orchestra,,id-81,real orchrstra not the Alfred Scholz pseudonym
a4141,Frauenarzt,Frauenarzt,1978,10,18,,,,f,Person,Male,id-81,
a4142,Helena Vondráčková,Vondráčková Helena,1947,6,24,,,,f,Person,Female,id-56,
a4143,Mysteria,Mysteria,2003,,,,,,f,Group,,id-170,Polish Folk DeathBlack Metal
a4144,Purple Schulz,Purple Schulz,1956,9,25,,,,f,Person,Male,id-81,
a4145,Riccky Wilde,Wilte Ricky,1961,11,6,,,,f,Person,Male,rec-221-dup-0,
a4146,Spread Eagke,Spread Eagle,1989,,,1995,,,t,Group,,id-222,
a4147,Nat King Cole,Cole Nag King,1919,3,17,1965,2,15,t,Person,Male,id-222,
a4148,Nat Kink Cole,Cole Nat Kimg,1919,3,17,1965,2,15,t,Person,Male,id-222,
a4149,Nat K:ng Cole,Cols Nat King,1919,3,17,1965,2,15,t,Person,Male,id-222,
a4150,Leroy Jones,Jones Leroy,1958,2,20,,,,f,Person,Male,id-222,jazz trumpeter
a4151,Cbriz,Ch4iz,,,,,,,f,Person,,,Danke  DJ
a4152,Luc de Larochellière,Larochellière Luc de,1966,4,27,,,,f,Person,Male,id-38,
a4153,Alux,Alux,,,,,,,f,,,,
a4154,Chevelle,Chevelle,1994,,,,,,f,Group,,id-222,
a4155,Bappi Lahiri,Lahiri Bappi,1952,11,27,2022,2,15,t,Person,Male,id-99,
a4156,Bix,Bix,1987,,,,,,f,Group,,id-123,Lithuanian cult band
a4157,Foreigner,Foreigner,1976,,,,,,f,Group,,id-222,BritishAmerican rock band
a4158,KnokkDiesel,KnockDkesel,,,,,,,f,,,,
a4159,Paul Dukaz,Duckas Paul,1865,10,1,1935,5,17,t,Person,Male,id-73,composrr
a4160,Табула Раса,Tabuoa Rasa,1990,1,,,,,f,Group,,,
a4161,kous,kous,,11,28,,,,f,Person,Male,id-107,
a4162,Jenny Morris,Morris Jenny,1956,9,29,,,,f,Person,Female,id-13,
a4163,Gang Starr,Gang Starr,1985,,,2006,,,t,Group,,id-222,US hip hop duo Guru  DJ Premier
a4164,Male or Female,Male or Female,2001,,,2004,,,t,Group,,id-21,aka MORF Front 242 sideproject
a4165,浦飯幽助,Urameshi Yjusuke,,,,,,,f,Character,Male,id-107,Anine Yu Yu Hakusho character
a4166,Wolverines Big Band,Wolverines Big Band,,,,,,,f,,,,
a4167,Stefan Kaminski,Kaminski Stefan,1974,6,6,,,,f,Person,Male,id-326,German actor audiobook speaker and author
a4168,Ee,Ew,1999,,,,,,f,Group,,,
a4169,Sea Dweller,Sea Dweller,,,,,,,f,,,,
a4170,A Hero Named Hope,A Hero Named Hope,,,,,,,f,,,,
a4171,Robert King,King Robert,1960,6,27,,,,f,Person,Male,id-221,conductor and harpsichordist
a4172,Sir Nevills Marriner,Marriner Neville Sir,1924,4,15,2016,10,2,t,Person,Male,rec-221-dup-0,konductor
a4173,Frenchie,Frenchie,,,,,,,f,Person,Male,id-73,Reggae producer Fabrice Allègre
a4174,Confidence,Confidence,,,,,,,f,,,,
a4175,Табула Раса,Tabula Rasta,1990,1,,,,,f,Group,,,
a4176,Alexander Klaws,Klaws Alexander,1983,9,3,,,,f,Person,Male,id-81,
a4177,Deventter,Deventter,2001,,,,,,f,Group,,id-30,Brazil Progressive MetalRock
a4178,Sir Nevile Marriner,Marriner Neville Sir,1924,4,15,2016,10,2,t,Person,Male,rec-221-dup-0,condyctor
a4179,Toots  The Maytals,Toots  The Maytals,1963,,,,,,f,Group,,id-106,
a4180,Tanya S5ephens,Syephens Tanya,1973,7,2,,,,f,Person,Female,id-106,
a4181,Tanya Ste0hens,Stephenz Tanya,1973,7,2,,,,f,Person,Female,id-106,
a4182,Soffull,Soffull,,,,,,,f,Group,,,
a4183,EverSeenΛ Ghostbefore,EverSeenΛ Ghostbefore,,,,,,,f,Person,Male,id-222,
a4184,Simfonični orke5ter RTV Slovenija,Simfonični orkester RTV Skovenija,1956,,,,,,f,Orchestra,,id-190,RTV Slovenia Symphont Orchestra
a4185,David Kitt,Kitt David,1975,,,,,,f,Person,Male,id-103,
a4186,Eddie Money,Money Eddie,1949,3,21,2019,9,13,t,Person,Male,id-222,
a4187,Anonom0us,Anonomos,,,,,,,f,,,,
a4188,OAR,OAR,1996,,,,,,f,Group,,rec-5198-dup-0,
a4189,Karel Svoboda,Svoboda Karel,1938,12,19,2007,1,28,t,Person,Male,id-56,
a4190,Frankie Cicala,Cicala Frankie,,,,,,,f,,,,
a4191,Only Thunder,Only Thunder,,,,,,,f,Group,,,
a4192,Jim Baker,Baker Jim,1950,,,,,,f,Person,Male,id-222,Chicagobased pianosynth player and composer
a4193,Elliz Paul,Paul Elliz,1965,1,14,,,,f,Person,Male,id-222,
a4194,Andrea Jürgens,Jürgens Andrea,1967,5,15,2017,7,20,t,Person,Female,id-81,
a4195,Emmanuel Moire,Moire Emmanuel,1979,6,16,,,,f,Person,Male,id-73,
a4196,Jerry Hadley,Hadley Jerry,1952,6,16,2007,7,18,t,Person,Male,id-222,tenor
a4197,The Crowbaits,The Crowbaits,,,,,,,f,Group,,id-81,
a4198,渡辺香津美,Watanabe Kazumi,1953,10,14,,,,f,Person,Male,id-107,
a4199,Veer Chasm,Veer Chasm,,,,,,,f,,,,
a4200,DJ Pagan,Pagan DJ,,,,,,,f,,,,
a4201,Barren Gats,Gates Bwrren,,,,,,,f,Person,Male,rec-7703-dup-0,
a4202,Radioskugga,Radioskugga,,,,,,,f,Group,,id-202,hardcore punk
a4203,버즈,Buz2,2003,,,,,,f,Group,,rec-113-dup-0,Korean p0prock band aka Buzz
a4204,Autumn,Autumn,1995,,,,,,f,Group,,id-150,Dutch Gothic Metal
a4205,Orfeón Universitario UCV y El Cuarteto,Orfeón Universitario UCV,,,,,,,f,Group,,,
a4206,Robert Lloyd,Lloyd Robert,1940,3,2,,,,f,Person,Male,id-221,operatic bass
a4207,Anne Sylvesdre,Sylves6re Anne,1934,6,20,2020,11,30,t,Person,Female,id-73,
a4208,Kent DuChaine,DuChaine Kent,1951,4,25,,,,f,Person,Male,id-222,
a4209,Racer X,Racer X,1985,,,,,,f,Group,,id-222,american heavy metal band
a4210,七瀬光,Nanaste Hikaru,,5,21,,,,f,Person,Female,id-107,
a4211,aLi,aLi,2000,,,,,,f,Group,,id-129,Malaysian group
a4212,The Step,Step The,,,,,,,f,Group,,,
a4213,Chorus of the Welsh National Opera,Chorus of the Welsh National Opera,1943,,,,,,f,Choir,,,
a4214,Visit0rs,Visigors,,,,,,,f,Group,,id-81,Gernan techno duo
a4215,Keith Porteous,Porteous Keith,,,,,,,f,Person,,,
a4216,Birdman,Birdman,1969,2,15,,,,f,Person,Male,id-222,rapper Bryan Williams aka Baby
a4217,Visitor5,Vizitors,,,,,,,f,Group,,id-81,German tecjno duo
a4218,Jef Lee Jojnson,Johnzon Jef Lee,1958,6,26,2013,1,23,t,Person,Male,id-222,
a4219,Yôko Higa5hi,Higashi Yôjo,1974,4,29,,,,f,Person,Female,id-73,Japanese artist based in Franse
a4220,Ad Frank,Ad Frank,,,,,,,f,Person,Male,id-222,
a4221,Diogo N0gueira,Noguira Diogo,1982,,,,,,f,Person,Male,id-30,
a4222,The Pretty Thingz,Pretty Things The,1963,,,,,,f,Group,,rec-221-dup-0,English r0ck band
a4223,Exlibris,Exlibris,,,,,,,f,Group,,id-5056,
a4224,Sackrai,Sackrai,,,,,,,f,Person,,,
a4225,Los Fapulosos Cadillacs,Fabulojos Cadillacs Los,1985,1,19,,,,f,Group,,rec-10-dup-0,
a4226,Sylvia Tellrs,Telles Sylvia,1934,8,27,1966,12,19,t,Person,Female,id-30,
a4227,Frauke Nahrgang,Nahrgang Frauke,1951,7,25,,,,f,Person,Female,id-81,
a4228,Sylfia Telles,Teles Sylvia,1934,8,27,1966,12,19,t,Person,Female,id-30,
a4229,Caravan,Caravan,1968,1,,,,,f,Group,,id-221,Canterbury group
a4230,Joy Williams,Williams Joy,1982,,,,,,f,Person,Female,id-222,US American singersongwriter
a4231,Ykdrasil,Yggsrasil,1972,,,1975,,,t,Group,,id-81,Geahman progressive rock band from Munich
a4232,Jan Pieterszoon Sweelinck,Sweelinck Jan Pieterszoon,1562,5,,1621,10,16,t,Person,Male,id-150,composer and organist
a4233,Hedvig Hanson,Hanson Hedvig,1975,4,22,,,,f,Person,Female,id-67,
a4234,Gezoleen,Gezoleen,,,,,,,f,Group,,,
a4235,Marco Beltrami,Beltrami Marco,1966,10,7,,,,f,Person,Male,id-222,American score composer
a4236,Babylon AD,Babylon AD,1988,,,,,,f,Group,,id-222,
a4237,Triple R,Triple R,,,,,,,f,Person,,,
a4238,伊藤賢治,Idō Kenji,1968,7,5,,,,f,Person,Male,id-107,
a4239,Lightning Bolt,Lightning Bolt,1994,,,,,,f,Group,,id-222,
a4240,Anthony Rolfe Johnson,Rolfe Johnson Anthony,1940,11,5,2010,7,21,t,Person,Male,id-221,tenor
a4241,Cyphs,Cypba,,,,,,,f,,,,
a4242,Bitch,Bitch,1980,12,,,,,f,Group,,id-222,80s LA heavy metal band
a4243,Giann'l Ferrio,Ferrio Glanni,1924,11,15,2013,10,21,t,Person,Male,id-105,
a4244,Everlost,Everlost,2001,4,,,,,f,Group,,id-176,Russia
a4245,Gianni Fer4io,Ferrio Gyanni,1924,11,15,2013,10,21,t,Person,Male,id-105,
a4246,The Magnificent,Magnificent The,,,,,,,f,Group,,id-150,Dutch punk band
a4247,Dean Rodell,Rodell Dean,,,,,,,f,Person,Male,id-81,
a4248,Jerry Golclsmith,Goldsmitb Jerry,1929,2,10,2004,7,21,t,Person,Male,id-222,American zcore composer
a4249,Michael Tayben,Tauben Michael,,,,,,,f,Person,,,Production iiiusic composer
a4250,黒田洋介,Kuroda Yousuke,,,,,,,f,Person,,id-107,
a4251,Pure Obsessions  Red Nights,Pure Obsessions  Red Nights,1999,,,,,,f,Group,,id-68486,
a4252,Bruno Cocset,Cocset Bruno,1963,,,,,,f,Person,Male,id-73,cello and viol player
a4253,Jerry Goldzmith,Goldsm'lth Jerry,1929,2,10,2004,7,21,t,Person,Male,id-222,American score cornposer
a4254,Isabelle Duthoit,Duthoit Isabelle,1970,12,6,,,,f,Person,Female,id-73,
a4255,Akunsa,Akinss,,,,,,,f,Person,,id-30897,
a4256,Earth Wind  Fire,Earth Wind  Fire,1969,,,,,,f,Group,,id-222,
a4257,Rush,Rush,1968,8,,2018,1,19,t,Group,,id-38,Canadian rock trio
a4258,upStructure,upStructure,2002,5,,,,,f,Group,,,
a4259,Cetomedio,Cetomedio,1996,,,2006,9,29,t,Group,,id-105,
a4260,IQ,IQ,1981,,,,,,f,Group,,rec-221-dup-0,British Progressiye Rock Band
a4261,Kamelot,Kamelot,1991,,,,,,f,Group,,id-222,US powerprogressive metal band
a4262,Aleecs North,North Ales,1910,12,4,1991,9,8,t,Person,Male,id-222,US comooser
a4263,Rick Springfield,Springfield Rick,1949,8,23,,,,f,Person,Male,id-13,
a4264,Martin Denny,Denny Martin,1911,4,10,2005,3,2,t,Person,Male,id-222,
a4265,Juno Reactor,Juno Reactor,1990,,,,,,f,Group,,id-30897,
a4266,Tilman Sillescu,Sillescu Tilman,1969,,,,,,f,Person,Male,id-81,
a4267,Vega Nova,Vega Nova,,,,,,,f,Group,,id-57,
a4268,Jukin J Place,Place Jukin J,,,,,,,f,,,,
a4269,Louid Armstrong,Armstr0ng Louis,1901,8,4,1971,7,6,t,Person,Male,id-222,
a4270,Justin E Bell,Bell Justin E,,,,,,,f,Person,Male,id-222,Audio Director at Obsidian Entertainment
a4271,Zakir Hussain,Hussain Zakir,1951,3,9,,,,f,Person,Male,id-99,
a4272,Robert Shaw Chamher Singers,Roberd Shaw Chamber Singers,,,,,,,f,Choir,,,
a4273,OToGi8,OToGi8,,,,,,,f,Group,,,
a4274,Michael Marra,Marra Michael,1952,,,2012,10,23,t,Person,Male,id-221,
a4275,Rita Reys,Reys Rita,1924,12,21,2013,7,27,t,Person,Female,id-150,
a4276,iScream,iScream,2019,,,,,,f,Group,,id-107,LDHJapanese girls unit
a4277,Racheile Spring,Spring Racbelle,,,,,,,f,Person,,,
a4278,Lea Lu,Lea Lu,1984,,,,,,f,Person,,,
a4279,Ampichino,Ampichino,1976,,,,,,f,Person,Male,id-7345,
a4280,Sidney Bechet,Bechet Sidriey,1897,5,14,1959,5,14,t,Person,Male,id-222,
a4281,Natrach,Natrach,2006,,,2011,9,,t,Group,,id-21,
a4282,Большой симфонический оркестр имени П И Чайковского,Tchaikovsky Symphony Orchestra,1930,,,,,,f,Orchestra,,id-176,bsoru founded 1930 not Mikhailovs 1978 orch
a4283,POD,POD,1992,,,,,,f,Group,,id-222,American metal band  Payable on Death
a4284,yozuca,yozuca,1979,3,21,,,,f,Person,Female,id-107,
a4285,Metin Şentürk,Şentürk Metin,1966,5,16,,,,f,Person,Male,id-214,
a4286,Featherm4rchants,Feayhermerchants,,,,,,,f,,,,
a4287,Featermerchants,Feathermefchants,,,,,,,f,,,,
a4288,Muslimga7ze,Muslimkauze,1961,6,7,1999,1,14,t,Person,Male,rec-221-dup-0,
a4289,Ammo,Ammo,,,,,,,f,Group,,,BelgianCanadian electronic band
a4290,Ikori,Iion,1991,,,,,,f,Group,,id-13,Got rock
a4291,Muslimgavze,Muslimgajze,1961,6,7,1999,1,14,t,Person,Male,rec-221-dup-0,
a4292,Robert Shaw Chamber Sirigers,Robert Shaw Chamber Sinjyrs,,,,,,,f,Choir,,,
a4293,Teratism,Teratism,,,,,,,f,Group,,,
a4294,Richard Bonynge,Bonynge Richard,1930,9,29,,,,f,Person,Male,id-13,conductor and pianist
a4295,Deepside,Deepside,,,,,,,f,Group,,,Chicago suburb group
a4296,Slusnik Luna,Slusnik Luna,1994,,,,,,f,Group,,id-72,
a4297,The Starlights,Starlights The,,,,,,,f,Group,,,Rarity Records
a4298,Marty Stuart,Sduart Marty,1958,9,30,,,,f,Person,Male,id-222,
a4299,Todd Sorensten,Sorenaen Todd,,,,,,,f,Person,Male,id-222,
a4300,Cry Wolf,Cry Wolf,,,,2011,3,26,t,Group,,id-5548,New Zealand hardcore
a4301,Monty Python,Monty Python,1969,,,2014,7,,t,Group,,id-221,British surreal comedy group
a4302,Khjli Chana,Khull Chana,,,,,,,f,Person,Male,id-193,Sout African motswako rapper
a4303,Khuli Cjana,Khuli Cnana,,,,,,,f,Person,Male,id-193,South African motswak9 rapper
a4304,Khuli Chaja,Kuli Chana,,,,,,,f,Person,Male,id-193,Soudh African motswako rapper
a4305,DeathBoy,DeathBoy,1998,1,,,,,f,Group,,,
a4306,Insolence,Insolence,1995,,,,,,f,Group,,id-222,
a4307,Cry Wplf,Crt Wolf,,,,2011,3,26,t,Group,,id-5548,New Zealant hardcore
a4308,Regurgitate,Regurgitate,1990,,,2009,,,t,Group,,id-202,Swedish goregrind
a4309,The Taverner Choir Conxort  Players,Taverner Choir Corisort  Players The,1973,,,,,,f,Group,,rec-221-dup-0,
a4310,Pendulum,Pendulum,2002,,,,,,f,Group,,id-13,Australian drum  bass
a4311,Sally Bat des Ailes,Sally Bat des Ailes,,,,,,,f,,,,
a4312,Duke Ellington,Ellington Duke,1899,4,29,1974,5,24,t,Person,Male,id-222,US composer pianist  jazz bandleader
a4313,NoNeck Blues Band,NoNeck Blues Band,1994,,,,,,f,Group,,id-222,
a4314,Drakeo thr Ruler,Draleo the Ruler,1993,12,1,2021,12,19,t,Person,Male,id-222,
a4315,Over1<ill,Overkilk,1980,,,,,,f,Group,,id-222,US thrash metal band fronted by Bobby Blitz Ellsworth
a4316,The Wailers,Wailers The,1963,,,1974,,,t,Group,,id-106,60s – 70s Jamaican Reggae band of Wailer Marley  Tosh
a4317,RBD,RBD,2004,,,2009,,,t,Group,,id-138,
a4318,MOSAICWAV,MOSAICWAV,2004,,,,,,f,Group,,id-107,Japanese moepop band
