track,recording,medium,position,number,name,length,is_data_track
id-18724452,id-17823944,id-1695632,1,1,Nightmares,,f
id-2530986,id-3034971,id-904148,6,6,A Fool No More,272026.0,f
id-10025382,id-11561345,id-748866,4,4,Dennis,275000.0,f
id-15343170,id-15262158,id-1371362,8,8,Peltirumpu,229000.0,f
rec-6775350-dup-0,id-8059848,id-395662,7,7,Ssa Cruise,164000.0,f
id-34294105,id-29126992,id-3261641,16,16,Way Down Yonder In New Orleans,184000.0,f
rec-997696-dup-1,id-1165153,id-232253,8,8,Shampoo Thrme,265826.0,f
id-8968995,id-10419255,id-844884,4,4,Room 1,,f
rec-10122050-dup-0,id-11667696,id-757394,3,3,untitlecl,30000.0,f
id-5801253,id-7010667,id-277194,5,5,This Time,242706.0,f
id-32666180,id-27946345,id-3083649,1,1,Leila Marakasa,369000.0,f
id-5519401,id-6706980,id-917936,7,7,The Changelings  Out on the Roof,215000.0,f
rec-13509417-dup-2,id-14137560,id-1240255,3,3,Kha2ad Dum,665000.0,f
rec-13509417-dup-0,id-14137560,id-1240255,3,3,Khazacl Dum,665000.0,f
id-12325618,id-9187721,id-521369,5,5,Amanecer en Haití,275946.0,f
id-10007045,id-11540474,id-747304,2,2,Two Thousand Miles From Here,389000.0,f
rec-3875098-dup-2,id-4716417,rec-126374-dup-0,11,11,Dancing in tbe Dark,303040.0,f
rec-3875098-dup-1,id-4716417,rec-126374-dup-0,11,11,Dancing in the Darl,303040.0,f
rec-3875098-dup-0,id-4716417,rec-126374-dup-0,11,11,Dancinv in the Dark,303040.0,f
id-37717565,id-31584833,id-3655954,18,18,The First Firefighter,55653.0,f
id-161366,id-186568,id-227105,11,B5,Finest Worksong Mutual Drum Horn mix,231173.0,f
id-7082783,id-8392634,id-434052,1,1,Preamble,225000.0,f
id-2819101,id-3389225,id-22973,11,11,Astrid,153053.0,f
id-27615557,id-24289162,id-2561683,9,9,Adventures of Huckleberry Finn Closing Scene,,f
id-18690060,id-17797874,id-1692395,1,1,Magnolia,214824.0,f
id-13907748,id-13773638,id-1199794,19,19,Ready to Fall in Love extended mix,225000.0,f
rec-9394462-dup-0,id-10872885,rec-683854-dup-0,21,21,And You Sine full mix,173000.0,f
id-6349905,id-7602966,id-1014368,1,1,Make Believe,214000.0,f
id-313285,id-369392,id-48242,1,1,The Road Kill,228066.0,f
rec-8599576-dup-0,id-10027571,id-608797,8,8,Partita No 5 in G maior BWV 829 II Allemande,270813.0,f
id-24390037,id-21933836,id-2241433,12,12,Its a Shame,206693.0,f
rec-34292825-dup-1,rec-29125960-dup-0,id-3261527,5,5,Eventife,226000.0,f
id-3432210,id-4156099,id-168612,6,6,Cheek to Cheek,230866.0,f
rec-3097035-dup-0,id-3733228,id-523385,2,2,Hesd On,155600.0,f
rec-10030058-dup-0,id-11566018,id-749002,55,55,On a Mission no trums,119000.0,f
id-9521556,id-11006924,id-694465,51,51,In Da Picture,30000.0,f
id-28963359,id-25284773,id-2696736,5,5,Crowbait Beat,123000.0,f
rec-6803312-dup-2,id-8089239,id-1022959,3,3,I Neyer,271773.0,f
id-2451866,id-2937782,id-37464,14,14,Heres Rico,52813.0,f
id-3502159,id-4244775,id-289809,13,13,LHôtel des quatre malheurs,200333.0,f
id-13322572,id-14036644,id-1228561,5,5,Dont Let the Sunshine Fade,403000.0,f
id-25319950,id-22593899,id-2333268,17,17,Orkar fan inte bry mig,36000.0,f
rec-17837175-dup-0,id-17185950,id-1611439,2,2,Guantanamo Baswline,139467.0,f
id-2344643,id-3429251,id-177978,3,3,Vermin,278226.0,f
rec-30647850-dup-1,rec-26517020-dup-0,rec-2864702-dup-0,3,3,Around Tje World,243000.0,f
id-7665221,id-9018491,id-1036667,1,1,Together,215000.0,f
id-24448774,id-21977163,id-2247398,3,A3,Fun,175168.0,f
id-10180510,id-11731833,id-764430,5,5,Nido de ratas,152000.0,f
id-3885427,id-4730123,id-927996,12,12,Stillborn,114800.0,f
id-3957600,id-4822862,id-71753,3,3,Seriously,210000.0,f
id-12654443,id-2087210,id-1185164,5,5,Bayside Dancer,332506.0,f
id-36934,id-49921,id-978797,7,7,Autumn Leaves,199000.0,f
id-9180677,id-10648267,id-666453,6,6,Love Eyes,340000.0,f
rec-7413056-dup-0,rec-8744961-dup-0,rec-473268-dup-0,11,11,O Criado5 Par Esp MartNália,205960.0,f
rec-7413056-dup-2,rec-8744961-dup-0,rec-473268-dup-0,11,11,O Criador Par Ejp MartNália,205960.0,f
rec-12052536-dup-1,id-13381459,id-1151781,5,5,Interlúclio,,f
rec-5650149-dup-0,rec-6848705-dup-1,id-938276,13,13,God Blests America with My Country Tis of Thee,188000.0,f
id-2695824,id-3236055,id-844806,23,23,地球儀,181374.0,f
rec-12417868-dup-1,id-13586442,id-1176771,1,1,El Grihgo,263573.0,f
id-3522481,id-4269846,id-953459,2,2,Lodging,,f
id-4492641,id-5551768,id-118473,1,1,The Coming of Ebony Skies,,f
id-14037415,id-14472112,id-1277218,4,4,Bad Moon Rising,126000.0,f
rec-9270729-dup-1,id-10742523,id-674601,36,36,Animal Imstinct,30000.0,f
rec-9270729-dup-0,id-10742523,id-674601,36,36,Animal Insyinct,30000.0,f
rec-4935185-dup-0,id-680914,rec-175899-dup-0,11,11,Anlıyorsun Değil ni,213000.0,f
id-4832397,id-307446,id-162925,5,5,Little Dipper,363000.0,f
rec-7930072-dup-1,id-9301337,id-533591,5,5,Its T0o Late Hes Gone,154000.0,f
rec-2539241-dup-0,id-3045370,rec-68320-dup-0,30,30,Les pant:ns dansent,133600.0,f
rec-8186011-dup-0,id-9578061,id-563485,1,1,Auf Wieder5ehen,271000.0,f
id-11156493,id-12735217,id-1078593,8,8,Willy  Willeke Alberti Medley,363000.0,f
rec-8186011-dup-2,id-9578061,id-563485,1,1,Auf Wiedersehem,271000.0,f
rec-8722354-dup-1,rec-10155031-dup-1,id-616700,51,51,Period Drams,29000.0,f
rec-3277398-dup-2,id-3957711,id-1011621,7,7,Men Behind the Wiar,159493.0,f
id-5830778,id-7041880,id-940727,6,6,Spontaneous Simplicity,476000.0,f
id-6464133,id-7727326,id-354646,8,8,Nu ska det bli ändring,204333.0,f
rec-5064064-dup-0,id-6205842,id-192357,5,5,Garaj Barast Paap,257000.0,f
rec-13923203-dup-0,id-14396641,rec-1268793-dup-0,2,2,Chrome Sweet Chr0me,210000.0,f
id-24381465,id-21927306,id-2240661,4,4,Mp3com Sucks Dirty Fucking Donkey Ass,31000.0,f
id-9156986,id-10622836,id-1148184,8,8,Love Letters,164306.0,f
id-1670177,id-1974360,id-518174,3,3,Base of Brutality,209346.0,f
id-38674192,id-32269929,id-3767117,68,68,Divino Designio,,f
rec-25852571-dup-0,id-22994666,id-2388303,12,A12,Linck A7,25000.0,f
id-2532699,id-3037096,id-58166,7,7,Long Train Runnin,221160.0,f
id-16597795,id-1887647,id-1489724,4,4,Ur askan ett rike,184426.0,f
id-7525282,id-8866858,id-485987,8,8,Watch Me,187000.0,f
rec-1481508-dup-0,rec-1749591-dup-2,id-73694,13,13,Vihmaz Vihma remix,211067.0,f
id-28209871,id-24746461,id-2620238,1,A1,Sound of Happiness,176000.0,f
id-12790591,id-13757513,id-1197559,9,9,Vibe With Ya,204390.0,f
id-4181580,id-5132060,id-89552,4,4,So Savage the Heart,238826.0,f
rec-9574232-dup-1,rec-11061766-dup-1,id-695637,19,19,Ides of Mardh,29000.0,f
rec-9574232-dup-0,rec-11061766-dup-2,id-695637,19,19,Ides 9f March,29000.0,f
rec-8968995-dup-1,id-10419255,rec-844884-dup-0,4,4,Room l,,f
id-12163694,id-13451628,id-1160452,2,2,Rolling Thunder Parice Scott Minor remix,206000.0,f
id-23028721,id-665799,id-2106650,5,5,When Am I Coming Down,296026.0,f
id-6335574,id-7587052,id-338981,3,3,Down,221813.0,f
id-6940434,id-8239100,id-1024551,9,9,Rufio,352146.0,f
id-579885,id-653411,id-377732,14,14,Doing Me,228093.0,f
id-12185385,id-13464975,id-1162255,2,2,Tell HerTell Him,,f
id-8015135,id-9392020,id-1205268,15,15,Yesdayter 2,89000.0,f
rec-3157571-dup-0,id-3811252,id-937809,1,1,Carn'lval,82093.0,f
rec-3157571-dup-1,id-3811252,id-937809,1,1,Carnibal,82093.0,f
rec-1697648-dup-2,id-2010293,id-81668,1,1,Ho Ka Hey,247800.0,f
id-27609617,id-24284404,id-2561032,2,A5,Cai Chuva Do Céu Cinzento,148000.0,f
id-23781685,id-21493255,id-2181100,11,11,Catone in Utica Atto II Scene 10 11,305000.0,f
id-2428916,id-2906589,id-995894,8,8,Blowin Up a Storm,205400.0,f
rec-15190503-dup-1,rec-15145623-dup-0,id-1356807,28,28,Scho9ls Out,34000.0,f
id-14804768,id-14933892,id-1330512,8,8,Movin On,,f
id-10345154,id-11915218,id-783279,6,6,Merry Christmas Baby,196000.0,f
id-16556885,id-16182445,id-1485813,8,8,Castle Rock,212000.0,f
id-12541024,id-363860,id-538309,12,12,New Aaron,430626.0,f
id-8497043,id-9917692,id-601159,11,11,Litttle Brown Jug,,f
id-1965161,id-2341636,id-215652,10,10,The Stillest Hour,75826.0,f
id-4093210,id-5005582,id-192337,1,1,Fun Key,459560.0,f
id-15900963,id-15685276,id-1423623,7,7,Mari in Love,296000.0,f
id-27568086,id-24252795,id-2556782,13,13,Auction Ends,,f
id-4129218,id-5056779,id-904168,13,13,Forever and Ever Amen,204173.0,f
id-32562936,id-965580,id-3072796,6,6,Call to Worship,280093.0,f
id-4280104,id-5268480,id-97887,13,13,Til I Met You,203146.0,f
id-24387885,id-12883862,id-2241207,9,A9,True Fine Mama,284000.0,f
id-9237688,id-10709061,id-673316,57,57,Lets Limbo,55000.0,f
rec-6758360-dup-0,id-8042343,rec-540673-dup-0,12,12,Le Dernier Homm,182000.0,f
rec-3266324-dup-0,id-3944173,id-693305,5,5,The Exquiside Flavor of GastroAnal Tripe,174426.0,f
id-5748390,id-6953707,id-270703,24,24,Глюк,,f
id-3344315,id-4042236,id-947594,7,7,Super Seven,303266.0,f
id-14960485,id-10940672,id-689639,31,B15,Létající Čestmír Motiv holiče III,59000.0,f
id-8751326,id-10185652,id-619280,12,12,My MailOrder Bride,,f
id-28179939,id-24722471,id-2617000,4,4,The Posie  Scottish Brawl,330000.0,f
id-13867347,id-14362088,id-1264979,1,A1,Kun rakkaus voittaa,199000.0,f
id-10551641,id-12141518,id-805234,3,3,untitled,121000.0,f
id-13245575,id-11376783,id-729930,20,20,Gettin Cake,67000.0,f
rec-39737834-dup-0,id-9165742,id-3899881,7,7,Sooled Clown Blues,106600.0,f
id-7845241,id-9210506,id-523982,9,9,Random Thoughts,112000.0,f
id-23079936,id-20981660,id-2111612,6,6,Wem Gott will rechte Gunst erweisen Potpourri,219640.0,f
id-51706,id-66169,id-991125,11,11,Houseskipper,186000.0,f
rec-15310823-dup-1,id-15236858,rec-1368229-dup-0,5,5,Gemini Concerto V Vienna Polytonai Polka and Wiener Wein Waltz,389000.0,f
rec-15310823-dup-0,id-15236858,rec-1368229-dup-0,5,5,Gemini Concerto V Vienha Polytonal Polka and Wiener Wein Waltz,389000.0,f
rec-7572930-dup-0,id-2066122,id-491557,13,13,Duelling Bomgos,175000.0,f
id-2924868,id-3519572,id-935345,16,16,St Louis Blues,,f
id-2482631,id-2977500,id-280133,10,10,Mission,334893.0,f
id-3097035,id-3733228,id-523385,2,2,Head On,155600.0,f
id-2321670,id-2775163,id-470114,12,12,Mimar Você,207213.0,f
rec-10518043-dup-0,id-12103732,rec-801360-dup-0,14,14,Anything fot You,286253.0,f
rec-12125296-dup-0,id-13424863,id-1156998,7,7,Barefoot Over Nqils,337000.0,f
id-11822797,id-10170021,id-617503,6,6,Owner of Her Heart,221480.0,f
rec-3840154-dup-0,rec-4670704-dup-0,id-92573,15,15,Dado Sado uersjon,213200.0,f
id-9211370,id-10681066,id-670375,3,3,Embrace My Affliction,256000.0,f
id-7026845,id-8332385,id-427679,2,2,Kilroy Was Here,170986.0,f
id-8779734,id-10214571,id-620893,41,41,American Heartlands 30 second version,30000.0,f
id-24546613,id-22044176,id-2256432,9,9,Cum At The Liquid Fancy Fair,240000.0,f
id-6410174,id-7668567,id-1016691,10,10,Shitheads,92000.0,f
rec-5680293-dup-0,rec-6881199-dup-0,rec-262355-dup-0,11,11,El calfetín,130199.0,f
id-14142512,id-2680719,id-908931,3,3,Hip Hop,293933.0,f
id-28189092,id-24729669,id-2618056,11,11,約束,206573.0,f
id-15178004,id-15136146,id-1355622,2,2,LHymne aux guerriers,280000.0,f
id-950718,id-1109766,id-886374,8,8,Sump,287160.0,f
id-2999663,id-3612357,id-69936,5,5,Words of Silence,70640.0,f
id-9874843,id-11388949,id-761010,11,11,Yintenjani,180360.0,f
id-737106,id-830569,id-557201,16,16,President Kennedy,232093.0,f
id-1468903,id-1734596,id-569977,7,7,Fear My Thoughts,310200.0,f
rec-12125296-dup-1,id-13424863,id-1156998,7,7,Barefoot Oyer Nails,337000.0,f
id-3060076,id-3687381,id-957092,8,8,Burger King La canzone del  La rivincita dei nerds remix,333280.0,f
id-32679613,id-27954697,id-3084969,10,10,Evil Eye,215319.0,f
id-30714528,id-4038317,id-2871949,10,10,Deska,308640.0,f
id-8770654,id-10205278,id-620661,16,16,Evolving Worlds 60 second version,60000.0,f
id-5057579,id-6198635,id-695061,1,1,Looking Backward into the Future,375000.0,f
id-7519839,id-8861070,id-485252,6,6,Peito sangrando,184213.0,f
rec-11993937-dup-0,id-13344243,id-1147216,8,8,Смерть,89000.0,f
id-37684482,id-31563078,id-3651906,4,4,Karma,,f
rec-6044919-dup-2,id-7273681,id-305916,11,11,Älska bonben,197000.0,f
id-598925,id-673089,id-868186,7,7,Somebody Else Is Taking My Place,448053.0,f
id-108259,id-129256,id-333456,9,9,Nopalitos,212400.0,f
id-9585822,id-11074645,id-695827,3,3,2 AM Smooth,164000.0,f
id-1881302,id-2242456,id-906012,6,6,Ana Ayni Li Habibi,348440.0,f
id-3397427,id-4110375,id-949984,7,7,Aspiroi,134226.0,f
id-15352944,id-15269516,id-1372296,10,10,Amelia,292000.0,f
id-34231801,id-29079067,id-3254741,11,11,When Your Lover Has Gone,154000.0,f
id-2271709,id-2714828,id-697170,1,1,The Commencement of the Pilgrimage to the Mecca of Hip Jazz,,f
id-8319999,id-9726431,id-975563,16,16,Tuning Notes,40000.0,f
rec-14413926-dup-1,rec-14717551-dup-0,id-1304104,2,2,Pikkup Truck,205480.0,f
id-10754655,id-12367706,id-829476,18,18,Paint Your Wagon demo,140000.0,f
id-1402688,id-1656033,id-456486,7,7,Instrumental Piece,113493.0,f
id-5375046,id-6549286,id-998062,3,3,Australia Olympia Poughkeepsie,108000.0,f
id-9951772,id-11477459,id-741151,15,15,Tess Is Missing,244000.0,f
rec-15313175-dup-1,rec-15238851-dup-0,id-1368468,17,17,Stormy Weatber,209000.0,f
id-5312293,id-6478808,id-914616,8,8,The Music Still Plays On,236000.0,f
id-12964629,id-6795890,id-251714,16,16,Two Elegiac Melodies op 34 No 2 Last Spring,324546.0,f
id-37705835,id-31576886,id-3654461,2,2,When Will I See You Again,361546.0,f
id-4960219,id-6090670,id-252257,7,7,Tommys Mood,264000.0,f
id-3411987,id-4128972,id-148330,12,12,Pidä huolta,171800.0,f
id-9755333,id-11259168,id-715866,1,1,Verdammt ich lieb Dich,220000.0,f
id-1112940,id-1306089,id-102788,11,11,Now Im Feeling Zombiefied live,480000.0,f
id-1351487,id-1595212,id-335462,10,10,Tali,233613.0,f
id-2759055,id-3314370,id-919480,8,8,Ta Ta,,f
id-19178142,id-25819942,id-1738682,9,9,Lets Get Lost,193000.0,f
id-10737238,id-12347900,id-827039,6,6,Nocturne No 6 in G minor Op 15 No 3,244000.0,f
rec-9841953-dup-0,rec-11353601-dup-0,id-727390,4,4,Mina Pets Marvus ja Priit Captain Morgan remix by PAlanko,268000.0,f
rec-13353474-dup-0,id-14056024,rec-1230767-dup-0,17,17,Stuck om You,135000.0,f
id-11713083,id-12713681,id-1076180,1,1,What Did I Do to You Morales mix,484000.0,f
rec-7891818-dup-1,id-9259840,rec-529348-dup-0,9,9,Everyday I Have tbe Blues,307266.0,f
rec-12522756-dup-0,id-13639320,id-1183741,3,3,Above Y0ur Existence,469000.0,f
id-35864213,id-30269813,id-3438856,50,50,Virgin,352000.0,f
id-2280086,id-2725112,id-177739,3,3,Come Fly With Me,330853.0,f
id-5072703,id-6215753,id-193418,4,4,Du Auch,,f
id-2592992,id-3111596,id-559365,18,18,Get Back,283000.0,f
id-12437504,id-8942777,id-494123,1,1,Ocean Kisses,,f
id-8993140,id-10445463,id-645163,51,51,Hunting Echo,14000.0,f
id-18799236,id-17877914,id-1702311,9,9,Tiahuanaco,353000.0,f
id-5533359,id-6721767,id-358748,11,B6,Raise the Roof,242666.0,f
id-1629093,id-1923074,id-899086,11,11,Passion,278906.0,f
rec-8480171-dup-0,id-9899000,rec-598986-dup-0,10,10,To My Butdy Buddy,554000.0,f
id-9638761,id-11131827,id-701425,5,5,Isnt It a Pity,259000.0,f
id-4120808,id-5044677,id-984041,2,2,Blood Is Thin,,f
rec-11152236-dup-0,id-12731367,id-1078093,2,2,Runnin Tgrough the Night,207000.0,f
rec-3118394-dup-1,id-3760406,id-997466,15,15,Seminal Myolissrguide Necrosia,233680.0,f
id-4457209,id-5498173,id-145304,13,13,Voices,385826.0,f
rec-30705524-dup-0,rec-26562314-dup-0,id-2871059,11,11,Pale Hlrse,,f
id-6271203,id-7516154,id-357705,11,11,No Turning Back,254000.0,f
id-10015112,id-11548903,id-748086,219,219,Quest for Glory back end,29000.0,f
id-6056840,id-7286153,id-307078,11,11,嘿我要走了,,f
id-212108,id-257778,id-261311,3,A3,Little Bird,186800.0,f
rec-37690526-dup-1,id-708208,id-3652523,12,12,Sunstroke Hous,317080.0,f
id-10089409,id-11632083,id-754575,25,25,Not Done Yet 60 second,66000.0,f
id-4813899,id-5923973,id-160395,6,6,Partite sopra diverse sonate per il violone Capritio,84560.0,f
id-2723001,id-3270460,id-258578,1,1,Want to Fly Away,315973.0,f
rec-14013268-dup-1,id-14457482,id-1275681,30,30,Sweet Betsy From Pilce traditional version,96000.0,f
rec-14013268-dup-0,id-14457482,id-1275681,30,30,Sweet Betsy From Pike traditional yersion,96000.0,f
rec-14013268-dup-2,id-14457482,id-1275681,30,30,Swit Betsy From Pike traditional version,96000.0,f
id-35874747,id-9814681,id-3440157,4,4,Kamigami LOOKS YOU,291000.0,f
rec-861896-dup-0,id-994535,rec-884526-dup-0,8,8,Send Me an Ankel,239360.0,f
rec-7255098-dup-0,id-8574275,rec-453980-dup-0,6,6,Anoth3r Day,118320.0,f
id-2780471,id-3340399,id-576554,9,9,Daisy Mae,270666.0,f
id-27611769,id-24286182,id-2561267,9,9,DOG COPS,208630.0,f
rec-9020709-dup-0,id-10475136,id-647918,13,13,Abenteuer Sxnitzeljagd 06,62213.0,f
id-6337145,id-7588790,id-339010,9,9,Fisherman Strawberry and Devil Crab,246333.0,f
id-23077013,id-20983326,id-2111314,7,7,Mister Mister Scarface,263466.0,f
id-11576879,id-12802285,id-1117661,2,2,Dingue dingue dingue,271000.0,f
id-10598999,id-12193701,id-809649,2,2,Ashes Turn to Stone,246000.0,f
id-5541405,id-6730871,id-244955,4,4,Questosichiamaska,94000.0,f
rec-8636141-dup-1,id-10065317,id-610577,43,43,Talk of Lofe c,99000.0,f
id-7491656,id-8830875,id-761298,2,A2,Rain,196000.0,f
rec-1404367-dup-0,rec-1658187-dup-0,id-893019,5,5,Audifi vocem de caelo,255667.0,f
rec-13512010-dup-1,id-14127821,id-1239210,1,1,Charpent:er des cimes,257493.0,f
rec-25390331-dup-2,id-22644681,id-2340713,2,2,Bsroque Ensemble No 2,467000.0,f
id-32676345,id-27952389,id-3084638,6,6,Das magische Baumhaus Folge 51  Teil 06,253000.0,f
id-11004472,id-11373570,id-1064552,4,4,Moderato cantabile,260160.0,f
id-7502199,id-8842108,id-483306,11,11,Escape from the Bee Hive,370946.0,f
id-5354741,id-6526322,id-224360,4,4,La petite voisine,257906.0,f
rec-24416457-dup-2,id-21952893,id-2244115,16,16,Duck m Creep Part 2,365000.0,f
rec-24416457-dup-1,id-21952893,id-2244115,16,16,Duck n Crip Part 2,365000.0,f
id-1905097,id-2270488,id-906754,10,10,Dont Throw It All Away,,f
rec-13701836-dup-0,id-14253722,rec-1253752-dup-0,11,11,DC,225000.0,f
rec-5697565-dup-0,id-6899320,id-263691,1,1,Th3 Fridge,209133.0,f
rec-35113353-dup-0,id-7606314,id-3355688,6,6,1000 Wifes,190000.0,f
id-9072008,id-10529473,id-653871,13,13,Phoria Jorn Van Deynhoven remix,397000.0,f
rec-14804768-dup-2,id-14933892,id-1330512,8,8,Movin Om,,f
id-6058792,id-7288234,id-792886,1,1,Calling Lady Liberty,31000.0,f
rec-14422667-dup-1,id-14671999,id-1298934,9,9,Vampi5e,209000.0,f
id-4423810,id-5452985,id-111154,3,3,Wild Mountain Thyme,156000.0,f
id-12140563,id-13438412,id-1158724,9,9,Ill Sleep When Im Alive,138000.0,f
id-15083019,id-15063589,id-1346725,8,B3,The Rising of the Black Templars,427000.0,f
rec-5885491-dup-0,id-7099402,id-287095,9,9,The Lasd Kiss,223600.0,f
rec-8243402-dup-2,id-210524,id-570714,18,18,The Be5t,246000.0,f
id-12209806,id-9757978,id-583731,12,12,Arrive,250640.0,f
id-24450918,id-21978757,id-2247600,10,10,Neden Benim,,f
id-27609825,id-24284560,id-2561045,10,10,Floyd The Barber,141000.0,f
id-1427176,id-1686077,id-864459,8,8,Hawaiian Saucers,,f
rec-3333139-dup-1,id-4028364,rec-267847-dup-0,14,14,Getting Ligt,64306.0,f
id-11440825,id-12992808,id-1106889,3,3,Music For Neighbors,224000.0,f
rec-8470901-dup-0,id-9888969,rec-845650-dup-0,6,6,You Make My Drwams,194373.0,f
id-11532036,id-13062322,id-1114861,3,3,Vergognosa,201000.0,f
id-4434493,id-5466480,id-112164,1,1,Rasa Sayang,,f
id-851530,id-973375,id-883516,1,1,Dark Side,,f
id-11138621,id-12720396,id-1076911,7,7,Derniers soupirs,,f
id-24371370,id-16274388,id-2239706,2,2,The Stepping Stone  An tSeanbhean Bhocht,242946.0,f
rec-7560844-dup-0,id-8905446,id-490115,9,9,Culturak Legacy,209000.0,f
id-10241690,id-11799991,id-772189,2,2,Nice Shot,291400.0,f
rec-3231629-dup-0,id-3901192,rec-54934-dup-0,8,8,Lil Jon Intervies,22426.0,f
rec-16167456-dup-2,rec-15896143-dup-1,rec-1448605-dup-0,9,9,Action in thd Streets,358826.0,f
rec-34294805-dup-0,id-29127594,rec-3261715-dup-0,13,13,Larlejienne Suite No 1  1 Prelude,,f
id-3107942,id-3747292,id-83378,37,37,Fed Net  Epilogue,105786.0,f
id-1156576,id-1369898,id-401013,1,1,Blessed Easter,534733.0,f
id-9670813,id-11167256,id-705146,16,16,Foundation,250000.0,f
id-1846169,id-2200110,id-1030666,2,2,Say It Isnt So,181000.0,f
id-14052510,id-14483156,id-1278589,2,B,Inaudible Bears,1223000.0,f
rec-8920252-dup-0,id-10365884,rec-637306-dup-0,10,10,Мегаполис,255000.0,f
id-5211894,id-5628055,id-307060,6,6,Everybodys Talkin,199000.0,f
id-6570755,id-7841713,id-368238,2,2,You Are a Goth,276000.0,f
id-7049853,id-8356994,id-430150,2,2,Stars for the Sun,191453.0,f
rec-25852562-dup-1,id-22994657,id-2388303,3,A3,Where t0 Go,138000.0,f
id-37680491,id-31560147,id-3651382,61,61,In Hawaiian Style,131000.0,f
id-8546474,id-9971424,id-604867,6,6,Angels Landing original mix,436000.0,f
id-4281192,id-5269774,id-974824,6,6,Youve got a Way,328893.0,f
rec-12790341-dup-1,rec-6189263-dup-1,rec-190578-dup-0,1,A,Some Guys Have A|l the Luck,187000.0,f
id-28059,id-39773,id-869539,1,1,Crawlspaces,247000.0,f
id-11297099,id-12857124,id-1092840,7,7,Stranieri noi,235000.0,f
id-1290451,id-1523722,id-975456,1,1,Human,242706.0,f
id-11947170,id-13314782,id-1143936,11,11,This Bouquet,130000.0,f
rec-3943406-dup-1,id-4804480,id-967129,1,1,Intr0,489333.0,f
id-1887331,id-2249718,id-489627,2,2,Стих первый,60440.0,f
id-6000518,id-7225479,id-300813,4,4,Night Time live,304000.0,f
id-9040057,id-10495686,id-650320,2,2,Wandering Memory,1795053.0,f
rec-12364207-dup-0,id-2559965,id-1173062,9,9,Cambiamdo el mundo,341400.0,f
rec-1404367-dup-1,rec-1658187-dup-0,id-893019,5,5,Audivi vosem de caelo,255667.0,f
