pub_id,author_list
2372,"['38295671-6697-44e7-9d11-566134e94b68', 'bc0cfe42-c8c8-4080-9bf0-b16978fc11c1']"
2373,"['c9b4aa50-0a38-44fc-9dae-ae3e221f464d', '09740a71-6d70-41a4-b6ac-94dc77f5656c', 'f496ba8b-62ee-4852-922e-3d8dc205807a']"
2376,"['2eba8c44-d882-4033-88b8-ef61089a9389', '1d9ae95f-8aa0-489c-ae1e-c1d6cd7865aa']"
2377,"['38aad949-be47-405b-abaa-ad597cdd5d1e', '1138ba0f-babd-4943-a4fe-8c202e962d25']"
2381,"['cbdf5b67-8f0b-4d70-ba20-78d23775ee92', '50e441a3-0374-4a25-9d2c-2026e4332fdc']"
2382,"['083f58f2-95d3-47b6-a5d2-b16262a9ec4b', 'b302195e-831c-47f0-bc1e-2deb734f0337', '3d073edd-04ea-42a5-8433-25e05a4bdfd7']"
2385,"['ca967fd0-3ece-4bc5-a688-cdbe81e98991', '4c74ec41-8cea-422f-9e91-77781ef1101e']"
2387,"['41dacfc5-9bd7-410d-9803-79acf531ab09', 'b86ed0dc-fc17-457b-a515-bb50ac1130db']"
2388,"['bfae15c5-9edf-4e8d-979a-1283c7eab844', '10407351-4ccf-4e7c-8e29-3c618b39069d']"
2389,"['0b0c7599-9b83-4579-b136-bae73713b0fc', 'd8b2fbf0-5b57-4d91-8544-9756e7042be2', '1e8247c1-c23d-468d-80d0-1b2914a4ad1b']"
2390,"['fb9abbbd-2847-4b06-b16e-4d24acb6d4e3', '5824feed-eae1-43a7-9f6b-b9fd2134fd3d']"
2391,"['ce5f9894-1fbc-4f3c-b369-7f44c6aef8a3', 'f65ddf2e-aa42-47e4-b87b-39e8f73cdf01', 'e0b6dd16-2bb7-4160-852c-104d297bd66e', '06c4b0a3-b34a-47fb-addc-c574008a9e1a']"
2404,"['afc799e5-a5a1-481a-8d0f-f8110c907d52', 'b315c6da-83a7-4030-9bca-6e7e3e81754f', '6c12e41f-8e29-4864-87ed-a96489d32414']"
2405,"['2c45171c-8002-4bb6-93c5-7836ddf42ead', 'ed8aef27-b546-496d-85e8-6809cc13df0a', 'f7546cf6-0890-4998-9af1-0a4b77abb80f']"
2408,"['3c0232d1-2d63-4c56-9fa0-78e97f14d9cc', '22fb5b9a-b54c-418b-bae7-fce7df62c204', 'a83609eb-1613-46e8-9cea-4dc85ef3eda2', '8d07e0e6-d089-4a22-a45d-0dad66d8de21']"
2412,"['b574977d-9432-4a1b-99ba-12255be5445b', 'c72027cf-1b00-48c9-b743-8dc4651a93de', '487e9d7f-8c7f-4fbd-a40a-2de9c71b0212']"
2415,"['0bdd5f9a-99b8-4722-91b4-2ae474b0ed66', '67c0c21d-cb4d-4664-b4a0-58eb20ab970a', 'e27e871c-4121-401a-acc2-1df586ac68b4', 'd0d367fc-4c64-4e53-9a1e-6a0c7d3cba42']"
2418,"['077ef368-f3e0-4957-ad0f-2c95f1893e61', '71b36cf0-5bb1-4de1-bb36-0ee6c31a1bbd', 'eb599d72-9ed4-4911-9399-e9774eb80274', 'd4ed5805-ae04-45c7-b926-5b489f5b63d5']"
2421,"['df709200-093e-4112-86a7-788d1fe4d47d', '0d78b9ee-8e7d-4575-a72a-91d8a22fd1a4', 'a5bed01f-015b-4a83-93c3-93190a341181']"
2422,"['b763388d-c180-411a-9781-dc189865f32b', 'cfa6d4e4-c86b-414f-a1ed-baea2c6b941c']"
2427,"['9aa64253-b75f-41d5-8ab5-9dcabe4c7fe2', 'eab1f76f-0a1b-4275-abea-7f27f794bba5']"
2428,"['929be148-33f9-4b08-bd48-e07caa4be6ec', 'f3b184f8-c30d-4b37-90ba-21900a832430', '31d741cb-42de-44a0-b55b-fa100e97690b', 'cd37e27a-446a-48e4-b519-22197d235f70', 'd75e748c-bac8-4935-a284-d13583466073']"
2430,"['9b94a321-75c8-4f11-891c-b40c58449a41', '5371d65c-92ea-42d2-aa54-915ae83c6ea5']"
2431,['04f34d71-6399-4b86-854e-20e5b12ed204']
2435,"['07fea47d-acd7-43ea-b69d-8edf9ffddcbb', '63d1b924-6f98-4e60-862b-82bdb28b1b06', '8691e6f1-2a9a-4ee8-a399-8108c4e1a67b', 'f426dc62-0676-4948-8e21-dc8b4b3c8a98']"
2439,"['8a69516d-69d5-4210-a4cb-677f4c01685b', 'fe4dd71f-6434-4b96-b048-296fbceae04a', '9c72ffc2-1663-464c-82d1-9b26b1c0de4d', '29365c53-a261-487c-906f-c56a696882ef', '34db4bb5-4407-475b-bb1f-007468de346b']"
2441,"['73f9afcc-3a35-46eb-86dc-ddf14d0671c7', 'ea5f773d-1d79-4612-a692-9b78b41e219b', '88603478-9bfe-4fda-896d-9ae9b59182a6']"
2444,"['0342ad75-9636-4dc8-9a0d-ed34e3a03595', '69829236-c4a2-4f87-aa8f-81554947dd21', 'b156527d-1c25-4d51-9964-d98b777bd183', 'ac5b99e0-22ce-4f75-9d3c-13f206b8197b']"
2445,"['56481e20-c1a5-4fe5-9c92-4c39d3cb5d07', '5ce0207a-5112-4137-a0f7-348b6888163e']"
2449,"['b0ac1493-e4a2-4cad-8bbf-892e338547c0', '91dc0506-430b-42a6-bea7-6760123b33d3']"
2450,['e685ce6b-1655-4617-ae12-8d430e62b95c']
2451,"['089c107a-46fd-48f1-8cbd-04a30fb7971a', '05e86b5c-c323-47f4-8532-2475c66b1a45']"
2453,"['2217244b-cd87-46e1-8dd4-3931fcb3a4c2', '14c92c68-8143-4e3c-b122-e481e7e2bb73', 'a2baf5dd-69ed-416e-aba8-eed718ee5893']"
2456,"['d620c756-0c58-49f8-a3be-b10457625a2b', '17a6d3d0-2315-432f-b9d6-1782c5a4d4d9']"
2460,"['89e9bb0d-2b80-4623-a807-1dcec833b7ac', 'a614ae63-5d49-4fb3-8f80-097788446b99', 'dc7b85bd-91ae-4683-b33d-14e2d9a30d7b', 'd4114df3-925c-443e-b359-8444a564af4f', '9861ac92-41ef-490d-a358-11446edb5daf']"
2462,"['8907467c-edd9-4b4c-8ed1-6eb96011fd56', '7fd0a74a-2568-4e97-a15c-4c72807756ee']"
2463,"['61fb7a81-bf9d-4cfc-a22a-49bdadd931c5', '9d7e63f4-88ff-452f-b99d-20dc029919e2', 'b9a1ea03-6885-41ea-a8a2-b4615e4a9b4d']"
2468,"['68e855c8-e4ff-4b24-91b2-99ff30883699', '16c89e0e-ef52-48c1-944f-3784559126c8', 'b8ae5d13-e0e2-4d69-95f3-0cdfc420a4c6', '76d6976e-d978-4519-b061-8a089b4ed8cb', 'c3a9ef4d-3b01-441c-9019-071d88146406', 'fc249fe7-c0f1-42f6-a0d0-0850136a4bd3', 'aac39d05-7d84-47e0-ac18-f83304a53885']"
2469,"['e62e7ada-a261-402d-9a06-147e4411adc0', '4bd2d041-834f-46f0-8af9-183ea31af2a0', 'b10efcdc-9a17-4b15-a030-aa1265ec4360', '19519773-3d59-41e6-a06c-bcb1634ded6f']"
2470,"['a8a38253-40c9-455c-abc9-c0ad9a77cadd', '5e7690ab-be06-4184-b130-909ef7d8097f', '89d525b1-1a14-4581-9a45-2828949eeeae', '5798c080-0401-4d3f-9b34-9393fda11c8e', '26d8eadd-4fb4-4ebe-a927-3004303efcc9', 'e0c18c9b-3465-47cb-bd9f-7e9a2467b2b4']"
2472,"['fcc60fbe-8e7b-4caf-8a93-d35c6767275e', 'ae79cd22-5198-4896-9abc-09d95aff666a', '26b601ec-aef3-4464-a1af-5dda5ba2f20a']"
2480,"['fe8721f3-ae6a-410a-ac88-ed536f33ed36', 'df297539-5c17-4adb-b24a-661ddbb61eed', '6d40621c-d92b-46ee-9fe0-b443a8cc28af']"
2484,"['8a11f4bb-7561-4930-971c-46cf0dbaba0b', 'd96b210e-6db3-4026-be32-b797bbccd602', 'e64adc19-4e4a-477b-9574-9fb7829e71a8', '9c8a4b17-e7ff-4f10-8bc9-e1dd0925a5a6']"
2485,"['301f3f17-9efa-4638-a391-25bf181361e5', '39db3818-3e47-457a-8479-e634fb37769b', '7163b880-3d7f-454c-9b7c-a26aca7fc774', '932cda08-b3d4-48db-a9c8-a7600d757f62', 'dece063c-6d9e-4c60-b175-ceb5e918d89e']"
2487,"['e986fe91-af1f-4a23-a4b9-d6015be68a2f', '4b100a9f-0f96-4ccd-bbf2-d304d450c94e', 'f80f6610-53c9-48f5-bde0-3c71b007c258']"
2488,"['918270cf-ecff-4dc9-9a28-9c02d08c0dbe', 'a70bd38c-ae5e-4325-855a-baaded80495e', '54eef708-0ab9-4d5a-8c1b-b1a495e50639', 'b64edc6d-bdfd-457b-b71a-6b1cddb540c9']"
2489,"['9215033f-0eae-44bf-a46a-ca22ade230ae', '1026e8ef-875a-4f24-9f1b-061a0a8d33fa', '70edc5d2-cc57-4bd6-bbb2-e7e662aef94a', '2ba1efdc-3eee-4830-8ff4-3a8b66f7551a', '879e002a-92e9-4b2e-8320-e92f9681a954', 'd75b01c0-7330-4528-9329-33102f6516d0', '2040bf0f-1241-4215-a5d4-f9293b53dc4e']"
2491,"['d793c3db-c5ab-4cf4-bbd7-06d4e09938aa', '92fe5dde-f9e8-43b1-9ee8-ed7dacdd2d53']"
2494,"['d0d67606-9793-4efd-9340-8fa263d9f0e1', '12e59efd-9040-4b16-8ecf-5f852d4f28fe']"
2495,"['79f60100-a464-4dbe-a36e-a5fc619bebe9', 'ae7e0cd0-d85d-4cb1-b99a-46256d52dbdc', 'c1e4948b-a36b-4b86-ab5f-c7528e424a41', 'e276f37c-1435-4268-bcf6-2a3a0400af3b']"
2497,"['9273d771-ca38-4a06-82e5-690176a034f4', '4ddd34bc-73f9-400d-89ff-a249aa27b641', '68276c66-2dff-4a70-9560-4c3cd3945469']"
2498,"['aba1984c-f593-4687-87a5-f9c01d42e982', '2ff00292-827c-4d01-b356-c9b805a26d8c']"
2499,['7c921776-1633-449d-a2ba-cdcd3066c783']
2505,"['47e8b2e3-3c17-4cbe-84b7-409b286da863', 'd676a5b5-4530-4124-9fbc-15d85c7fed6a']"
2507,"['29505bf2-b51b-487c-834c-0df647146369', 'f7c54cd8-8b72-47dc-82fa-fcc04e43aa12', 'a697d8d4-f2f7-4d2d-8dad-e6a28f8b8727', '8e4be646-5941-4d9a-a8d7-9c7bd06d1f34']"
2508,"['0d24797f-38b0-44d8-8ba3-856640d9fb77', 'f2d8db60-e6a9-43e7-8807-2e465ed51c55']"
2509,"['8ecd25da-636a-4387-ad26-4a49a90bed57', 'd5af3800-5a3b-48ff-aa5f-51e30b285386']"
2511,"['74b4a3b4-3d7b-417b-bd06-a54ca138fd36', '387967a4-0583-44b4-8ea3-24baaee57701', '78f79773-545c-4c65-9d1e-2d16d8f343b5', '9759ffb8-8ad4-4e45-bd96-9001c728fba2']"
2513,"['a717a2b6-85bb-4093-9074-04594535442a', '1a2529e0-5e36-4e58-b295-3ac033b8ff35', 'fb2e0cc1-08de-4fba-b75e-d4f92077eaf0', '08045fee-df7f-49ec-8063-7ef4c966cf8c', 'c2f57cf8-f6b2-4cae-aab7-094b31376997']"
2519,"['c813a810-0100-407a-a6f7-c5ac5115fb5f', '347663b8-ae13-4fa0-8d8e-72421d15c945']"
2520,"['6a2b5ebe-071d-44fe-b7df-304c2d909b41', 'cd948dcb-5972-44ea-a420-f9ccaf399ad1']"
2521,"['5ebbcc42-fa20-4357-9198-a53a9778446f', '2c0d714c-f31b-42e7-b162-6ce492143307', '6ed305a1-7b7a-43a9-8edb-2c095b64a58e']"
2522,"['dd39ab97-dc5c-4566-bb4d-3ee6ac32fe73', '7587d493-3c8c-4302-ab9c-a0364770a35a']"
2523,"['35f923f4-2a92-458a-8780-a86b45a59d99', '3bd74fe4-0933-4b44-8de7-6528e510822d', 'c129909a-1163-41bd-98df-86a42e1ef39f']"
2527,"['a3c909a9-d4b3-47ed-9963-c74aa4feaf9c', '140508b2-5c79-440d-b2bd-81cd5f138dd0']"
2528,"['7e249c77-c634-4bda-aa1c-cf48d9f7dfef', '596578be-7b36-4cbb-9145-19dd650855a1', 'd78eea92-470c-4c16-b83c-585301f949a0', 'cd8cc812-43b1-441b-9e89-9c252cb90393', 'cf914a2f-183b-41d7-9162-a391d6a85611', 'f5ea0463-3bfe-4c41-8cd4-b97a05b33b2e', '3b55c132-f656-4a0f-bb6b-b2f820abc65d', 'c6533c8a-9e85-422f-a13f-213df1ac8bbb']"
2531,"['92566f1f-32e7-44c5-ac16-749dfece96df', 'e27e9a5c-a90d-4d97-82c6-4d0f66ab3533', '3bc99bba-5bdb-484c-8fc8-86e3acbf07d6', 'f0e861d6-2489-4497-b0f1-2a055106d9ef', '32461fb1-d453-4a3d-9471-c6999537baee']"
2534,"['89f5edad-fdf1-4cb0-b0df-bccd688d7e83', '67ec9912-8dff-48a9-9e2a-0f015c24cb93', 'c97d3afa-892c-4373-abe8-ae9644d5da78', '1b76c270-34e7-4c38-b0ca-d798c59a6cd7', '8cb16d2f-b90a-4bd2-8847-f98742d3a9c2']"
2535,"['3a54843c-c0f2-470f-86e9-2ead8285bbbb', '4dc8963d-b500-4cd4-b1de-1d57fa638eea']"
2536,"['33f55d46-ac93-425a-850a-6574f0c26db3', 'a1cdad71-066e-4765-a785-e38bd3340eee', 'f189a525-5ca9-4875-81eb-a27a14338ab8']"
2538,['7135ea80-bb66-416d-8635-f540faba005f']
2539,"['11b392db-dac8-4dc3-9c59-60a53e1b1254', '519b32f0-14fe-4345-8024-619871ede142', '3da84ed3-8e7a-4fe6-a8c4-410cac65ad3f', 'dfea15c2-c502-4e28-83b5-c46830b73215']"
2542,"['8d6f69af-5529-4b3c-81af-9b3154091dac', 'aea2247a-0dca-416e-b977-746fc81a386e']"
2543,['4ca13dc4-db86-4645-990c-cf545a2a50f6']
2546,"['8bf5a2ce-3ddd-4fdc-92d5-feac3ad0aa84', 'ee022941-71f3-4fa8-a06b-ce9c4127e613']"
2547,"['61d6262f-9270-4ae8-bad1-ab92874281c0', 'f125a649-a44b-4be2-bdad-11ce4ccb4d02', '22bc4817-5517-44a6-bcfb-0285473414fa']"
2548,"['728b9eb2-e3a5-46bf-8fcf-1232173a11bb', 'd12f3a96-9de6-47ad-841c-e30be3b6bfd0', '78d48549-924f-4741-9eca-1e82f1d8807c', '64153e9f-7dc3-471d-a682-45e9464cbb27']"
2549,"['6b52c9f5-8be9-4792-886c-2743729e1ae3', '1d261a6f-8206-45e3-89ef-98c2509b8823']"
2551,"['c7fe56e1-067a-4ca2-b8b7-24dac6028995', 'd4c0a1d2-f959-4705-8973-edeb70cb3022', '40ceb78b-99df-4ed6-8c42-5f4257e171cc']"
2554,"['434f566b-a00b-4b2c-b2fc-4864cfcfdc77', '51b4aeaa-e6b5-4360-a5cb-6c002a7386bb', '3f2fccf3-406a-4d7b-8f2a-d3f0159b0470', '80b504b4-2365-4c2a-ac3a-971ff152ec09', '4029f133-87b9-4756-a372-3e6636515719', '32cfb837-ec1d-4bf7-b0c1-67a01a97a2a4', 'f441aeb1-d1c4-48ef-84fb-73e46ad9abaf']"
2557,"['2e4cbd63-4302-4dad-9b29-eb1e8134c039', '71a6f37e-1f40-4fef-b0b5-7d64b42d2c3a', '1fe38d55-d414-4f3f-bff5-d60d37b2ca58']"
2559,['ae9ac2ca-ceb9-44fa-b2df-c87a2da0b07d']
2563,"['30e295ba-fb08-4d31-baf2-0d4af3057f7c', 'c38dd8e4-16a7-4ef1-a388-621cd6c4208c']"
2564,['50e7c401-3808-4035-bc32-beab1a0e53b9']
2565,"['f7bebb4a-c81c-4507-be5a-f8a5306c77d2', '33eded15-f492-4858-8fd3-bf837dc09e3a']"
2566,"['fcbddfe3-d0f2-4e6a-b67f-6b6115135710', '62c6e99f-1ca8-47cd-8d81-1e5954a3b6ec', '169eb7ad-79b3-4bb0-857b-83b8d3f9fa1b', 'b1c436f8-689a-4cf0-b167-5edf26964404']"
2568,['e1c67a76-5b5a-4d1a-a892-1531eaa17797']
2573,['733b06a6-a34b-451f-b8d8-f10456a4122a']
2574,"['cc86a06b-e591-44a4-af80-d6888cc2ef94', '885dc053-f74d-4b7c-9f46-e84fd4d11d16', '33216b58-4a31-41bc-894e-afe36ab71476', 'f5481f76-b633-47ed-b2e4-a1aafeff6f6a']"
2575,"['84ceddbc-5a7f-4e61-b4f3-56ca01776cb0', 'f2ea2580-8969-414b-9778-70604adbe4fb', '9a375a0f-4840-416c-9c9c-5ea3d1c2f5c1', 'a4d66b31-3c08-4589-8409-8a0416fc19ad']"
2580,"['5d35b1bf-b8df-4fcb-a900-dbd9f4783d38', '06ee1940-c9a4-4034-9cba-14c898fc690d']"
2582,"['db6e2e1a-b7c6-41cf-bf42-f4b34a6a848a', 'd9a5198a-4222-4362-b342-437ee5e8dec8', 'c1c84fca-0abe-4fba-adf0-d4104343cf07']"
2584,['651bc1a1-86ce-469c-b4f9-c6b85c27d957']
2590,['a392f7db-5de6-48af-8008-6b05d8328083']
2592,"['855b836c-c2af-495e-817d-24623c0e2b70', '6dde1473-6932-4b9f-be55-fe15e058a79a', '48788829-ee8b-4b95-9c68-dec25465044e']"
2598,['d0001011-73f3-4b10-b2b9-dd895135f89d']
2602,"['4118d318-9475-4f5c-8059-c81399797095', 'aee715e9-e9a6-4b97-956f-65a7bc3fbff1', '7f6d8a77-019e-4d13-ab8d-97dbcc6c7fa2']"
2605,"['e0648f55-c5c3-47a6-84d4-7cd144bacb0a', '36e893e3-b758-4be2-9be1-0c0dfc0abcaf']"
