release,name,barcode,status,packaging,language,script,quality
rl_24ff422e,Die Spreu uom Weizen,,Official,,German,Latin,1
rl_2efd4711,Die Spreu bom Weizen,,Official,,German,Latin,1
rl_dbbdc1b6,Southern Winds,,Official,CardboardPaper Sleeve,English,Latin,1
rl_f1259b1d,Prima Voce Volume 2,710357789526.0,Official,,Multiple languages,Latin,1
rl_10e2e818,Nisi Dominus RV 608  Dixit Dominus RV 5g4  Stabat Mater RV 621,22924572029.0,Official,Jewel Case,Multiple languages,Latin,1
rl_d27957a9,Sv3r,7041885410105.0,Official,,Norwegian,Latin,1
rl_885fac96,Suer,7041885410105.0,Official,,Norwegian,Latin,1
rl_a2afc17f,Time Slips Avvay,,Official,,English,Latin,1
rl_af1401ed,Mmmm,,Official,CardboardPaper Sleeve,Basque,Latin,1
rl_6b4d37a8,Ultimate Creedence Clearwater Revival Greatest Hits  AllTime Classics,888072341623.0,Official,,English,Latin,1
rl_e2cd8f8d,青春歌年鑑 87 BEST30,4988009491493.0,Official,,Japanese,Japanese,1
rl_072563e2,マイ・スクール・マーチ,4942463851514.0,Official,,Japanese,Japanese,1
rl_a54629d7,Feel the Groove,,Official,,English,Latin,1
rl_df79d5fe,Alien Dust 1,,Official,,English,Latin,1
rl_ed697bde,Signs ancl Signals,5413356746020.0,Official,,English,Latin,1
rl_e953f515,Anatomi71  Radioskugga,,Official,,Swedish,Latin,1
rl_08e37447,Anthology 199798,,Official,,English,Latin,1
rl_95f01020,Theres No Sky Oh My My,,Official,Cassette Case,English,Latin,1
rl_5f1afdf5,Full Blown Aids,,Official,,English,Latin,1
rl_8d203271,4Vo:ce,,Official,,English,Latin,1
rl_977b38ad,The Definitive Clifford Brown,731458984528.0,Official,,English,Latin,1
rl_c9772b91,Themes  Dreams,5029243001129.0,Official,,English,Latin,1
rl_e277d716,Time Soips Away,,Official,,English,Latin,1
rl_ab1155ce,20030628 Tower Records Philadelphia PA USA,,Bootleg,,English,Latin,1
rl_8b076d89,Jutro,9789536258994.0,Official,Jewel Case,Croatian,Latin,1
rl_84934e97,Funkenmord,9783844925050.0,,,,,1
rl_80076451,21,,Official,,Polish,Latin,1
rl_bfb0720e,Milestonrs 30 Years of Chandos,95115003022.0,Official,Other,English,Latin,1
rl_d75fa299,Žalmy III Pozvedám své oči k horám,8595026655218.0,Official,Slim Jewel Case,Czech,Latin,1
rl_ea586d71,Angustia no no,,Official,,Spanish,Latin,1
rl_d9ba9110,Helium Crunch,,Official,,English,Latin,1
rl_697ca9c1,Club V Volime 2,9398603214926.0,Official,,English,Latin,1
rl_8725955c,A vida me fez assim,7898324300899.0,Official,,Portuguese,Latin,1
rl_857d6c6a,Finally Free,,Official,,English,Latin,1
rl_125accf6,In C,,Official,,English,Latin,1
rl_c982731e,Das goldene SchlagerArchiv Die Hits des Jahres 1968,,Official,,German,Latin,1
rl_618ac732,Live in Europe,38153067724.0,Official,Jewel Case,English,Latin,1
rl_9e36b713,Blue Thunder,,Official,,English,Latin,1
rl_521ff170,The Many Moods of,,Official,,English,Latin,1
rl_4df74962,The Sure Thing,,Official,,English,Latin,1
rl_62c1b4e4,20 Chad Morgan Greats,,Official,,English,Latin,1
rl_1d991ff6,Evolution The New Breed of Electrojic Pop,628740638224.0,Official,,English,Latin,1
rl_7a52d0d7,The Piano Artistry of Bruce Rowland,,Official,,English,Latin,1
rl_10f62fab,Blue Radio,,Official,,English,Latin,1
rl_0f10ed07,Ghouls Ghouls Ghouls,,Official,,English,Latin,1
rl_24d0f612,Jobnny B Goode,42283921825.0,Official,Jewel Case,German,Latin,1
rl_c9041e1c,If Operas Not Y9ur Thing 2002 Northern California Noise Festival,,Official,,English,Latin,1
rl_2d5e4434,Radio IDs 1996,,,,,Latin,1
rl_401147a8,Twin Cities Electro0unk Volume 5,,Official,,English,Latin,1
rl_5de3ba53,לב אחד,,Official,,Multiple languages,Hebrew,1
rl_d66a845d,Freshly Squeezed,,Official,,English,Latin,1
rl_d6115996,Faces Forms and Illusions,741157993622.0,Official,,English,Latin,1
rl_445676f5,Koro,,Official,CardboardPaper Sleeve,English,Latin,1
rl_7644a1d4,16 kauneinta ja suosituinta sävelmää,,Official,,Finnish,Latin,1
rl_a8aa9b3d,Ekte Eggum,7033662041763.0,Official,,Norwegian,Latin,1
rl_c2b2779d,Walk Talk Airplane,,Official,,English,Latin,1
rl_bec158cb,MMCD,,Official,,Dutch,Latin,1
rl_24089ef8,MakinAMunson,,Official,,English,Latin,1
rl_878db9cd,Into the Here and Now,,Official,,English,Latin,1
rl_50a27c06,Well Meet Again The Love Songs of World War II,33251052023.0,Official,,English,Latin,1
rl_83479c0a,Crossing the Bridge İstanbul Hatırası,8694999009124.0,Official,,Turkish,Latin,1
rl_4f9b3dde,Wits End,,Official,Jewel Case,English,Latin,1
rl_a1c5e222,John Wesley Harding  Nashville Skyline,,Official,Fatbox,English,Latin,1
rl_5461f68a,The Christmas Collection Volume 4,,Official,,English,Latin,1
rl_1596af19,各師各法,602557931303.0,Official,Super Jewel Box,Chinese,Han Traditional variant,1
rl_102b4322,Sandman,,Official,,English,Latin,1
rl_f2285395,NAMARA,4988002689019.0,Official,Jewel Case,Japanese,Japanese,1
rl_0ec280ab,Miehen tie,94637200827.0,Official,,Finnish,Latin,1
rl_cc716534,Diamante5,724359508023.0,Official,,Swedish,Latin,1
rl_7c62a1eb,20080305 Tipitinax New Orleans LA USA,,Bootleg,,English,Latin,1
rl_4a97b289,Metal Massacre XI,,Official,Jewel Case,English,Latin,1
rl_8535e82e,Allison Wonderland The Mose Allison Anthology,81227168926.0,Official,,English,Latin,1
rl_b381c286,Selecyion,8436003396390.0,Official,Jewel Case,English,Latin,1
rl_efc1258c,Chicago,,Bootleg,,English,Latin,1
rl_aa0adaff,Love Is Everywhere,5016025680566.0,Official,,English,Latin,1
rl_1aa43652,Rich and Famous Recording Sessions,,Bootleg,,English,Latin,1
rl_ec1806ec,Euhedral,,Official,,English,Latin,1
rl_375bfa15,TIME Soundtrack,656605869025.0,Official,,English,Latin,1
rl_c0d49e52,Healing the Wounds,8810963829.0,Official,,English,Latin,1
rl_42eb43f9,Comme T9ntin Petit Papa Noël La Chèvre de M Seguin,,Official,,French,Latin,1
rl_c5239a95,Approx Twelve,880918070421.0,Official,,English,Latin,1
rl_27dba276,Burning Down,,Official,,English,Latin,1
rl_b620d8bf,赤頭巾ちゃん御用心／カラフル☆DRIVE,4580226568226.0,Official,,Japanese,Japanese,1
rl_5a6927cc,Turbopótamos EP Reedición,,Official,,Spanish,Latin,1
rl_38411775,In Bluegate Fields Live at Wiltons Music Hall,,Official,,English,Latin,1
rl_d0ff992c,Sj Partie I,,Official,,French,Latin,1
rl_72857503,Les Années Folk,64027121025.0,Official,Jewel Case,French,Latin,1
rl_5a89f039,Studio Sessions 1974,,Bootleg,,English,Latin,1
rl_f382ef39,Sails of Silger,,Official,CardboardPaper Sleeve,English,Latin,1
rl_fdd554c6,So What,,Official,CardboardPaper Sleeve,English,Latin,1
rl_1d54d68d,Piraten ahoi,,,,German,Latin,1
rl_3e3ce473,Starmaker,,Official,,English,Latin,1
rl_c8af1456,Piano Themws,,Official,Jewel Case,English,Latin,1
rl_3cad2d48,Now Hear This March 2011,,,,English,Latin,1
rl_39ccc029,Doctor Who at the BBC Radiophonic Workshop Volume 4 Meglos and Full Circle,684911605327.0,Official,,English,Latin,1
rl_15fcbb38,Chaos All Stars,,Official,,English,Latin,1
rl_554bac9c,Four Temperaments,,Official,,Multiple languages,Latin,1
rl_515a848e, And in the Darkness Bind Them,,Official,,English,Latin,1
rl_18b2cc90,Smooth Acid Jazz,,Official,,English,Latin,1
rl_6573c029,Enter the Vaselines,98787081022.0,Official,,English,Latin,1
rl_0cae4ee5,Infidel,,Official,,English,Latin,1
rl_5ee1a517,De Falla  Gimenez  Toldra  Vives  Turina,4010271721081.0,Official,,Spanish,Latin,1
rl_2f405655,Kansas Coty 1972,,Official,,English,Latin,1
rl_26ff4c96,Natural Renel,4050538423846.0,Official,Digipak,English,Latin,1
rl_d89e5cf1,Rock Against Racism RARs Greatest Hits,,Official,CardboardPaper Sleeve,English,Latin,1
rl_f2cc849a,The Best of The Tremeloes,81227052829.0,Official,,English,Latin,1
rl_49177bd6,Sonando,,Official,,Multiple languages,Latin,1
rl_05becdcc,The Art Box,752725018128.0,Official,Fatbox,English,Latin,1
rl_bac4c151,The Manila Context EP,,Official,,English,Latin,1
rl_07232dd9,Si Partie I,,Official,,French,Latin,1
rl_3d057edf,Shouts of Joy,,Official,,English,Latin,1
rl_b44b2861,Minor Blues,,Official,,,,1
rl_ba79d12f,Jest  Earnest,,Official,,English,Latin,1
rl_6af8736e,Source Code,,Bootleg,,English,Latin,1
rl_95399fad,The Art of Virgil Fox,,Official,,English,Latin,1
rl_258ace21,Das magische Baumhaus Folge 52 Der König der Mayas,9783867427814.0,,Jewel Case,,,1
rl_45c577ca,Guitar Meditations Volume II,,Official,,English,Latin,1
rl_2be0dc11,The Hands of Love,,Bootleg,,English,Latin,1
rl_aea6c553,Numero Deux,8018344030197.0,Official,,Multiple languages,Latin,1
rl_e579ce0c,Glory Biund,134351002229.0,Official,Jewel Case,English,Latin,2
rl_2b110ed0,Kids Cluh 2,,Official,,English,Latin,1
rl_45fb092a,Бездна,,Official,,Russian,Cyrillic,1
rl_2d2921f0,On aime on aide,600753127889.0,Official,,French,Latin,1
rl_7d82d4ab,The Day The Happv Valley Imploded,,Official,,English,Latin,1
rl_b3d6276f,The Day The Happy Valley Impioded,,Official,,English,Latin,1
rl_51eaa4f4,El astronauta,,Official,,Spanish,Latin,1
rl_4d82542e,Брось,,Official,,Russian,Cyrillic,1
rl_45d390a6,Vena Sera,886970927024.0,Official,,English,Latin,1
rl_5f2c8396,Det förlovade landet Samlade pärlor,7391946070442.0,Official,,Swedish,Latin,1
rl_e42da307,Unrelewsed Energy,,Official,Jewel Case,English,Latin,1
rl_0787ab77,Unreleased Eriergy,,Official,Jewel Case,English,Latin,1
rl_75523405,Live,602498692455.0,Official,Jewel Case,German,Latin,1
rl_68850abb,Moffou,,Official,,,Latin,1
rl_337634d5,Anthems of Pain,,Official,,English,Latin,1
rl_75fedeca,The Colors Of My Life,,Official,,Korean,Korean,1
rl_02166146,Airport Lounge Destination Chillout Cafe Music from Miami to ibiza,,PseudoRelease,,English,Latin,1
rl_ee3929dd,Red Dragon Final Film Score Mixes,,Bootleg,,English,Latin,1
rl_1e9bd3b4,Only Human,731453409620.0,Official,Jewel Case,English,Latin,1
rl_02bd87d9,Kaos Theory,5060174958366.0,Bootleg,Gatefold Cover,English,Latin,1
rl_4e8b7bc6,mwvm,,Official,,English,Latin,1
rl_b1917edb,Plains of Oblivjon,,Official,Digipak,English,Latin,1
rl_0b70b00a,24hrs,,Official,,English,Latin,1
rl_2a039c1a,Hip Hop Collage,700177000826.0,Official,,English,Latin,1
rl_941ffd00,Ping Pong Pinguin,,Official,,German,Latin,1
rl_a0985c50,The End of All Worthless,,Official,Jewel Case,English,Latin,1
rl_02248a3f,Best Hung Carrot in the Fridge,,Official,,English,Latin,1
rl_b8587adb,Pied orange,5099746758615.0,Official,,French,Latin,1
rl_8246d801,Liging Eyes,,Official,Gatefold Cover,English,Latin,1
rl_05e4ebe8,Apollo Atmospheres  Soundtracks,5012985305327.0,Official,,English,Latin,1
rl_3ae20fab,The Magnetic Fields BSides Etc,,Bootleg,,English,Latin,1
rl_c8210bc1,Lahir Kembali,,Official,,Indonesian,Latin,1
rl_de462ed2,The Wisdom EP,,Official,,English,Latin,1
rl_edc77626,TIME Soundtrack,656605869025.0,Official,,English,Latin,1
rl_84bc41a5,Tres,,Official,,Spanish,Latin,1
rl_90cc22ab,To Return,,Official,,English,Latin,1
rl_c4801a44,Greeri Party,,Official,,English,Latin,1
rl_8650da78,Bird Flies High,,,,English,Latin,1
rl_79a3d702,Baneful Skies,,Official,,English,Latin,1
rl_c48c7f71,You Cant Do That On Stage Anymore Vol 4,824302388228.0,Official,Jewel Case,English,Latin,1
rl_2457f885,Apollo Atmospberes  Soundtracks,602577477645.0,Official,Book,English,Latin,1
rl_51e31c76,Persuasive Percussion Bachelor Pad Music,30206563627.0,Official,Jewel Case,English,Latin,1
rl_0bd0b034,Empty My Mind,,Official,,English,Latin,1
rl_f8933f58,Natural H'lgh,,,,English,Latin,1
rl_2b9c1377,Natural Hkgh,,,,English,Latin,1
rl_453efeb0,Bamses barnvisor,5701418095798.0,Official,Jewel Case,Swedish,Latin,1
rl_874f15d8,Ao vivo,5099950606399.0,Official,,Portuguese,Latin,1
rl_4bea6083,Баллигоулан,,Official,,Russian,Cyrillic,1
rl_449f3f0b,Diversify,,Official,,English,Latin,1
rl_27c12acf,So Hot Right Now,,Official,,English,Latin,1
rl_eeb730a7,Vuodet 20022017,6430065582526.0,,,,,1
rl_3151bac3,Maybe Im a Fool,,Official,,English,Latin,1
rl_daa77526,Turn the Tide PK2001,,,,English,Latin,1
rl_7a814bd0,Lemuria,727361129521.0,Official,,English,Latin,1
rl_fa7a94de,Shaka Rock,5099996822128.0,Official,,English,Latin,1
rl_52157d8e,État De Lart,,Official,Digipak,English,Latin,1
rl_54ae5597,Tributo a Adoniran  Noel 180 Anos de Samba Cantando,,,,,,1
rl_8ebbe6fa,Live iri Your Face,,Official,,English,Latin,1
rl_b84dc03c,Rwmixed Memories,4250250402987.0,Official,,English,Latin,1
rl_cdcd038a,Våra älskade dansbsndsfavoriter,,Official,CardboardPaper Sleeve,Swedish,Latin,1
rl_9316890b,Five Phases of the Noom,4017866260116.0,Official,Jewel Case,English,Latin,1
rl_d26c28cf,Organic Dance Didieridu,,Official,,English,Latin,1
rl_1519f868,Repercussions,600116822123.0,Official,,English,Latin,1
rl_0334bddc,Her Greatest Atias and Scenes,4011222234872.0,Official,Other,Italian,Latin,1
rl_9f9e0463,Someone to Watch Over Me,602557825381.0,Official,Jewel Case,English,Latin,1
rl_334891e6,14 éxitos de Fernandito Villalona,,Official,,Spanish,Latin,1
rl_23de4cf2,Bijna Boven 9,,Promotion,,English,Latin,1
rl_dde77fb1,Taktici 19771997,,Official,,Slovak,Latin,1
rl_043646cc,Cols,,Official,,English,Latin,1
rl_2c20da3c,Fly,,Official,,English,Latin,1
rl_bd9eccdf,20010105 Schnitzer Concert Hall Portland OR USA,,Bootleg,,English,Latin,1
rl_eae73c69,Ars Tialonis The Art 0f Retaliation,3760054220812.0,Official,Digipak,English,Latin,1
rl_58f011a6,Toppers In Concert 2006,,Official,,,Latin,1
rl_0bfae529,Austin  Ally,50087288174.0,Official,,English,Latin,1
rl_3445ec29,Los Caeillaxe 16 Tons of Twang,,Official,,English,Latin,1
rl_564e108e,The Moon  Antarctica,886977516320.0,Official,,English,Latin,1
rl_868c071d,Beluga Pop,,Official,,English,Latin,1
rl_a2cd6489,Never Bwtter,196006830212.0,Official,,English,Latin,1
rl_bb62d735,BD Blues 19481951,826596071824.0,Official,Other,English,Latin,1
rl_88946c6a,BD Blves 19481951,826596071824.0,Official,Other,English,Latin,1
rl_55f28b4e,This Is England,,Official,,English,Latin,1
rl_cccade05,Curse 0f the Loaf,859714939621.0,Official,,English,Latin,1
rl_7a1937af,Wrong Meeting II,,Official,,English,Latin,1
rl_a52ef1db,HipHop Chopshop Volume 3,,Official,,English,Latin,1
rl_ff309422,Love Comes Dowm,7332181009637.0,Official,,English,Latin,1
rl_8d30772a,Oneness Riddim Selection,,Official,Digipak,English,Latin,1
rl_4388f061,The Natural,,Official,,English,Latin,1
rl_741a566d,Street Sounds Electro 5,,Bootleg,,English,Latin,1
rl_ba08b629,Tina oder Über die Unsterblichkeit  Goethe und Einer seiner Bewunderer,743217131128.0,Official,,German,Latin,1
rl_190db7ce,Se io avessi previsto tutto questo gli amici la strada le canzoni,602547631800.0,Official,Other,Italian,Latin,1
rl_61a27f41,見て,,Official,,Japanese,Japanese,1
rl_1a744be3,Grimienz,,Official,,English,Latin,1
rl_967f2204,Eternal,,Official,,English,Latin,1
rl_7480ec72,Living Room,859706503625.0,Official,Digipak,,Latin,1
rl_c4d72431,The Hands of L0ve,,Bootleg,,English,Latin,1
rl_f0c8ffb1,Benny Goodman,,Official,,,Latin,1
rl_7bf41fdd,Great Black Gowpel Music,724348862020.0,,,,,1
rl_46857b46,Cheer Up,,,,,,1
rl_89b2b28c,Ruffndxx,93624560524.0,Official,Jewel Case,English,Latin,1
rl_03c20711,Violemt Nun,,Official,,English,Latin,1
rl_f7251068,Ararat,,Official,,English,Latin,1
rl_8072e9ae,The Tokyo Tapes,,Official,,Multiple languages,Latin,1
rl_75b7961e,Koukyoushihen Eureka Seven Pocket ga Niji de Ippai MUSIC COLLECTION PSALMS OF PLANETS,,PseudoRelease,,English,Latin,1
rl_134701f2,Τ αηδόνια της ανατολής,,Official,,Greek,Greek,1
rl_43ce5e19,Independent Film  Docuiiientary,,Official,,English,Latin,1
rl_316a2a14,Key to the Kuffs Butter Edition,878390002603.0,Official,Other,English,Latin,1
rl_097f295d,Du hast mir total gefehlt  16 grosse SingleHits,602517886766.0,Official,Jewel Case,German,Latin,1
rl_0c629739,Danceflooe 2008,4032989107421.0,Official,,English,Latin,1
rl_4814f7c4,Pære Dansk,5051011518720.0,Official,,Danish,Latin,1
rl_0a63e31b,Hydroplane,,Official,,English,Latin,1
rl_016f1812,Förut,,Official,Jewel Case,Swedish,Latin,1
rl_bb16e276,Il barbiere di Siviglia Highlights,28941226624.0,Official,Jewel Case,English,Latin,1
rl_1053a5c9,The Famous Carn3gie Hall Jazz Concert 1938,4011222054067.0,Official,,English,Latin,1
rl_bf501f60,53° 6′ 36″ Nord 8° 48′ 35″ Ost,,Official,,English,Latin,1
rl_599441c1,This Is Mh Battlefield,,Official,,English,Latin,1
rl_293d3e92,Philosophy and Religion in the West,,Official,,English,Latin,1
rl_f178cf6b,Škrtni zápallou,,Official,,Slovak,Latin,1
rl_2e49c283,Tour Celestial 20o7 Hecho en España,5099950948420.0,Official,Jewel Case,Spanish,Latin,1
rl_b1d3dd2e,Tour Celestial 2007 Hecbo en España,5099950948420.0,Official,Jewel Case,Spanish,Latin,1
rl_4ad52964,Countrys Best Untamed and True 2,,Official,,English,Latin,1
rl_ca420552,Tour Celestial 2007 Hecho en España,5099950948420.0,Official,Jewel Case,Spanish,Latin,1
rl_90f82ccf,GIGN,,Official,,French,Latin,1
rl_41187b0d,SODA POP FANCLUB 3,4988031308066.0,Official,,Japanese,Japanese,1
rl_acc4339d,Hostile Hip Hop 2,724384548728.0,Official,,French,Latin,1
rl_a5f2fdea,Towards Isolation,,Official,,English,Latin,1
rl_afea1f4c,Volumen 3,4015698914726.0,Official,,German,Latin,1
rl_adffe944,Live At 930 Club Washington DC,,Bootleg,,,,1
rl_e23e9b5e,Achilles  Engineer,,Official,,English,Latin,1
rl_d9ee0e44,Shaka Rock,5099996822128.0,Official,,English,Latin,1
rl_9dcdcbfa,Dreamtower,,Official,,English,Latin,1
rl_3dce7f3d,Put to Sleep,,Official,Jewel Case,English,Latin,1
rl_dfb2fec9,Last Note Standing,,Official,,English,Latin,1
rl_997e049c,Live,,Official,CardboardPaper Sleeve,English,Latin,1
rl_810946da,Classics,,,,English,Latin,1
rl_fc60eeaf,Il grande sijenzio,,Official,,English,Latin,1
rl_9fd96966,Persons II Innocent Sin  The Errors of Their Youth,,Official,,Multiple languages,Latin,1
rl_019440a8,Persona II Innocent Sim  The Errors of Their Youth,,Official,,Multiple languages,Latin,1
rl_889c6b09,Reggae Massive 38 Classic  New Reggae Hits,,Official,,English,Latin,1
rl_ec933d6b,Empty Ro0ms,,Official,,English,Latin,1
rl_98a4d492,Start Again disc 2,5017556902806.0,Official,,English,Latin,1
rl_28db6289,At the Emd of This Road,,Official,,English,Latin,1
rl_8b83916c,Perseverance,,Official,,English,Latin,1
rl_c2517b9a,Once Upon a Night Volume 3,4712765168647.0,Official,Jewel Case,English,Latin,1
rl_83b14f73,Heayens Garden,6420074101122.0,Official,,English,Latin,1
rl_01df6333,For yhe First Time,,Official,,English,Latin,1
rl_29849235,Deep House 1 The Sound of the UK Underground,5013993904311.0,Official,,English,Latin,1
rl_b65587aa,Chemistry,,Bootleg,,English,Latin,1
rl_319e7ea6,The Depths of Progressive Tramce Volume 2,,Official,,English,Latin,1
rl_7ffe10dd,20 Favourite Irish Pub Songs Volume 1,509934312024.0,Official,,English,Latin,1
rl_c6e6a0e3,This Is My Battlefield,,Official,,English,Latin,1
rl_d641c515,We Might Collide,,Official,,English,Latin,1
rl_0fd852f5,Iter in obscuritate mentis,,Promotion,Cassette Case,English,Latin,1
rl_893de0d8,The Sound of Bread Their 20 Finest Songs,,Official,CardboardPaper Sleeve,English,Latin,1
rl_283f62e6,Ashes to Ashes,793018355926.0,Official,,English,Latin,1
rl_5ee6df3a,Arriva Progressiva Compilation,,Official,,,Latin,1
rl_717cbb07,Boogie Man  Boogie Chillun,,Official,,English,Latin,1
rl_d5eb58a7,LP5,5021603066113.0,Official,CardboardPaper Sleeve,English,Latin,1
rl_fd0f4238,Suburbia Live,,Official,,English,Latin,1
rl_fd17fed5,Gekkyukekkaichi,,Official,Jewel Case,English,Latin,1
rl_e8820e04,Bootleg Vinyl Archive Volume 1,803341227644.0,Official,,English,Latin,1
rl_56a3d853,High n Heavy,,Official,,English,Latin,1
rl_10f195bb,Fly,,Official,,English,Latin,1
rl_3c2547a4,The World of Dvorak,9314596123045.0,Official,Jewel Case,English,Latin,1
rl_345303a4,Mystic Bud,5024545271928.0,Official,,English,Latin,1
rl_0f6f8d96,Musik deutscher Zigeuner,,Official,,Multiple languages,Latin,1
rl_59cfbc83,Living Eyes,,Official,Gatefold Cover,English,Latin,1
rl_60581b10,World Cafe Live EP,602527812342.0,Official,,English,Latin,1
rl_201cd636,Riders on the Storm,727361171421.0,Official,,German,Latin,1
rl_788553dd,Gold Collection 28 Great Reggae Hits Volume 3,8712686021287.0,Official,,English,Latin,1
rl_94fdb2e1,Outside by the Swing,4988005403940.0,Official,,English,Latin,1
rl_f65afaaa,Sender,,Official,,German,Latin,1
rl_818628c7,Complete String Quartets Volume 6,5028421944678.0,Official,,English,Latin,1
rl_0b9bdd9e,Live i Liniöping,602498170847.0,Official,,Swedish,Latin,1
rl_ec015581,For Your Pjeasure,,Official,,English,Latin,1
rl_8e59d74c,Gershwin Great Composers  Disc B,,Official,Jewel Case,English,Latin,1
rl_fad1e119,RotznRoll Radio  Partypiepel,9783862314874.0,Official,Jewel Case,German,,1
rl_68ef6f97,Immer schlimrner,,Promotion,CardboardPaper Sleeve,German,Latin,1
