artist_credit,name,artist_count,ref_count,created
ac_d55fe2f4,Gang Starr,1,1817,20110516 16321196392900
ac_cb3ba91f,Male or Female,1,212,20110516 16321196392900
ac_8d1263ab,Wolverines Big Band,1,98,20110516 16321196392900
ac_0d30a886,Val Do0nican,1,690,20110516 16321196392900
ac_b46e80c4,Arsenil,1,32,20110516 16321196392900
ac_ca339c1f,Bernd Kohlhepp  Jürgen Treyz,2,124,20130706 21561355970600
ac_110e687e,Monty Alesander  Ray Brown  Herb Ellis,3,2,20140527 20514172519600
ac_5e97f9b3,Hans Hartz,1,1049,20110516 16321196392900
ac_ddcdcd26,Café com bobagem,1,287,20130226 23240908312900
ac_59721a47,GRICE,1,206,20130802 11211838961200
ac_2f92e3ce,The EDLOS,1,58,20110516 16321196392900
ac_50715929,Duane Edcly,1,5243,20110516 16321196392900
ac_90249b38,Handel Taverner Choir  Players Andrew Parrott,3,5,20130930 18002792945800
ac_8d56f1fd,Mad0g,1,98,20110516 16321196392900
ac_1d9d5cd7,Dark Lotus,1,195,20110516 16321196392900
ac_c71603e9,Ian Cake  Jo Jamato,2,122,20111120 20464165375400
ac_e0aef036,Technicolor Fab4ics,1,114,20120312 16362685586300
ac_fc5d62bf,Technicolir Fabrics,1,114,20120312 16362685586300
ac_92f936ba,Jefri Al Buchori,1,66,20130810 01093069191200
ac_a4d04f09,Deventter,1,51,20110516 16321196392900
ac_94464d50,Lam,1,51,20180105 19563658773300
ac_8427be83,DJ 2nd Nature  Andre Perry,2,2,20110516 16321196392900
ac_bbb4b084,J S Bach Nikolaus Harnoncourt,2,1,20130820 13110525693400
ac_174aef7e,Toots  The Maytals,1,3149,20110516 16321196392900
ac_4d916603,Tanya Stephems,1,580,20110516 16321196392900
ac_bec1d4a4,Soffull,1,40,20110516 16321196392900
ac_76836b65,Pate Mvstajärvi,1,667,20110516 16321196392900
ac_7b424479,Mind Over Matter,1,95,20130209 02292640867700
ac_6a39b692,Eddie Money,1,1687,20110516 16321196392900
ac_ab61dd67,Talt,1,195,20110516 16321196392900
ac_4c1aa7e7,Ta:t,1,195,20110516 16321196392900
ac_bda81df4,Jay‐Z,1,3204,20110902 17000860057600
ac_5773d5a5,Rolf Zuckoeski,1,2322,20110516 16321196392900
ac_03ce9cfe,DJ Whiteowl  Lil Wayne,2,50,20121202 2358098874100
ac_6d92ebfa,Only Thunder,1,48,20110516 16321196392900
ac_d2375cde,Tereza Tarouca,1,136,20190304 11551953319200
ac_06f2633b,Älskade barnv8sor,1,34,20110516 16321196392900
ac_42e4a7ad,Act'lve Child,1,293,20110516 16321196392900
ac_2a4c725f,Spank tne Monkey,1,45,20110516 16321196392900
ac_2f3c1c66,Andrea Jürgens,1,4836,20110516 16321196392900
ac_4cbd644e,Emmanuel Moire,1,329,20110516 16321196392900
ac_fe255137,Es,1,261,20110516 16321196392900
ac_4ffeb662,渡辺香津美,1,708,20110516 16321196392900
ac_dffa142a,US Air Force Band of MidAmerixa,1,28,20110516 16321196392900
ac_f7c238b7,Veer Chasm,1,91,20110516 16321196392900
ac_a218eb7e,DJ Pagan,1,59,20110516 16321196392900
ac_f6f5f7d1,Pablo Cebrián  Ismael Guijarro,2,138,20111107 12345843706100
ac_e02f6526,Acid_Lab,1,174,20110516 16321196392900
ac_457f3334,1UP,1,30,20121209 12581351909300
ac_ef22d2dd,Autumn,1,355,20110516 16321196392900
ac_6b1ff1e7,Orfeón Universitario UCV y El Cuarteto,1,26,20110516 16321196392900
ac_3358b756,Anne Sylvewtre,1,4803,20110516 16321196392900
ac_216c9190,Nád9ne,1,170,20110516 16321196392900
ac_41876c42,Taktici,1,52,20130303 17281392199200
ac_440cf3d0,Joy Division,1,6703,20110516 16321196392900
ac_b9bca6e0,Tommy Ladnier and His Orfhestra,1,126,20110516 16321196392900
ac_ae7836ab,Tommy Ladnier ancl His Orchestra,1,126,20110516 16321196392900
ac_c7f128eb,The Tomb5tone Brawlers,1,38,20110516 16321196392900
ac_21e51a0b,The Tombstone Brawler5,1,38,20110516 16321196392900
ac_85c0eaa2,Gus Chapel1 Orchestra,1,6,20110516 16321196392900
ac_fb508152,aLi,1,20,20110516 16321196392900
ac_ea499980,The Step,1,37,20110516 16321196392900
ac_efc4a1af,アリス九號,1,536,20110716 22314668205900
ac_ae71a631,Les Satellite5,1,201,20110516 16321196392900
ac_510b8219,Philippe Robrecht,1,253,20110516 16321196392900
ac_90908891,Lita Roza,1,468,20110516 16321196392900
ac_efdeeeb4,manmachineihdustry,1,134,20110516 16321196392900
ac_b69b7ce6,Paul Shaw  David Rogers,2,576,20110516 16321196392900
ac_ddab22ff,Ad Frank,1,54,20110516 16321196392900
ac_679eb49d,Aphrocesia,1,112,20110516 16321196392900
ac_b8192798,Tool Tr:bute Band,1,22,20110516 16321196392900
ac_078fe9a8,Exlibris,1,114,20110516 16321196392900
ac_43d17e82,Sackrai,1,19,20110516 16321196392900
ac_34b332c0,Isabelle Faust Alexander Melnikov,2,117,20121005 18480646664300
ac_65a0ca8d,Mathieu Ruhomann,1,134,20110516 16321196392900
ac_02f01755,Frauke Nahrgang,1,1173,20110516 16321196392900
ac_5664705f,Prlnzo  Betzi Winterstein,1,46,20110516 16321196392900
ac_05ae4b0f,Caravan,1,3153,20110516 16321196392900
ac_94fbacd8,Joy Williams,1,383,20110516 16321196392900
ac_f88b6ac5,Jan Pieterszoon Sweelinck,1,1643,20110516 16321196392900
ac_517b50f1,Guy Marcharid,1,477,20110516 16321196392900
ac_934a4ecf,Hedvig Hanson,1,235,20110516 16321196392900
ac_5781c347,Prowler,1,66,20151015 21212755570200
ac_7959a0f2,Gezoleen,1,76,20110516 16321196392900
ac_395d1e72,Cato K feat Kelly D,2,4,20120902 17481169268500
ac_bbc1d1a0,Marco Beltrami,1,5151,20110516 16321196392900
ac_bd2b0f4d,Babylon AD,1,371,20110516 16321196392900
ac_dedd642b,Triple R,1,20,20110516 16321196392900
ac_1a817741,Lightning Bolt,1,450,20110516 16321196392900
ac_050e384f,サイダーガール,1,297,20170829 18205147368600
ac_0f27b9fa,Puzzle,1,19,20120523 22560068901700
ac_79fa84e5,The Ch0rdettes,1,1670,20110516 16321196392900
ac_1c5e87d7,Woocly Herman,1,4407,20110516 16321196392900
ac_81c849de,Bitch,1,215,20110516 16321196392900
ac_2f4622ca,Everlost,1,252,20110516 16321196392900
ac_6bf20493,Crimpshrine,1,311,20110516 16321196392900
ac_3a4c84e7,Bernard Herrmann  Joel McNeely,2,3,20220603 12004349435500
ac_395ff6a3,The Open University,1,713,20120304 21342146612900
ac_f2144738,Preston Love,1,58,20110516 16321196392900
ac_544ffed9,Kommando Sonnrnmilch,1,257,20110516 16321196392900
ac_6214818d,Hall  Oate5,1,4852,20110516 16321196392900
ac_7ef15577,Rush,1,16658,20110516 16321196392900
ac_a8370555,upStructure,1,88,20110516 16321196392900
ac_14db7f33,New Radiant St0rm King,1,378,20110516 16321196392900
ac_1c1dc4e4,Cetomedio,1,165,20110516 16321196392900
ac_42ba33a6,John Hsmmond,1,1466,20110516 16321196392900
ac_b766e53f,Kamelot,1,1954,20110516 16321196392900
ac_f5c1bafd,Furi People,1,703,20110516 16321196392900
ac_2b039d27,Alex Nortb,1,2952,20110516 16321196392900
ac_001c8f08,The Chaperals,1,76,20121004 2135134503500
ac_3b2f3f1a,Rick Springfield,1,3252,20110516 16321196392900
ac_baf3cc41,Martin Denny,1,2363,20110516 16321196392900
ac_5e32f620,Juno Reactor,1,1221,20110516 16321196392900
ac_1eac1733,Lalo Schifrin,1,7048,20110516 16321196392900
ac_cb3a1fc5,Louis Aemstrong,1,34616,20110516 16321196392900
ac_9fa32f79,Jukka Salminen,1,250,20130919 1043183610400
ac_5541c0ba,OToGi8,1,14,20110516 16321196392900
ac_644d62bc,Michael Marra,1,204,20110516 16321196392900
ac_a80670ea,Rita Reys,1,961,20110516 16321196392900
ac_64622f5c,Mötley Crüe,1,5683,20110516 16321196392900
ac_afb5e3ed,Juclith Weir,1,111,20110516 16321196392900
ac_7107f248,Lea Lu,1,106,20110516 16321196392900
ac_45a9fd95,POD,1,1628,20110516 16321196392900
ac_3dcaa2d8,The Stvpids,1,627,20110516 16321196392900
ac_12c41317,yozuca,1,665,20110516 16321196392900
ac_9a082092,Sunlounger feat Andre Frauenstein,2,10,20130920 12283411790500
ac_5acc6fde,Metin Şentürk,1,206,20110516 16321196392900
ac_95c2c024,Feathermerchant5,1,50,20110516 16321196392900
ac_489ad1e7,Ammo,1,111,20110516 16321196392900
ac_4bd98153,Teratism,1,114,20110516 16321196392900
ac_8b183478,Marc Dur5t,1,984,20110516 16321196392900
ac_ab2d666d,Deepside,1,58,20110516 16321196392900
ac_9bd9cbc6,Slusnik Luna,1,212,20110516 16321196392900
ac_d5ac057e,Épictète,1,114,20110516 16321196392900
ac_f5248777,Mart6 Stuart,1,662,20110516 16321196392900
ac_c0edfe15,Coroma,1,1894,20110516 16321196392900
ac_683a5cf2,Professor Pbillip Cary,1,216,20130206 04590868918400
ac_9d714c65,MPB4,1,777,20110516 16321196392900
ac_1cdf67b7,Monty Python,1,4060,20110516 16321196392900
ac_bcf17039,XVBARBAR,1,150,20151129 22555021829500
ac_22f38aaa,DeathBoy,1,331,20110516 16321196392900
ac_36de4ac2,Insolence,1,285,20110516 16321196392900
ac_c285664e,Linda Lwwis,1,739,20110516 16321196392900
ac_ce7f896b,Regurgitate,1,1026,20110516 16321196392900
ac_f3af2058,Deyentter,1,51,20110516 16321196392900
ac_6ab1318f,Pendulum,1,1471,20110516 16321196392900
ac_baf82a72,Sally Bat des Ailes,1,36,20110516 16321196392900
ac_08d987c7,Duke Ellington,1,15783,20110516 16321196392900
ac_2ae1fe58,NoNeck Blues Band,1,132,20110516 16321196392900
ac_a3fe5de4,revideooized,1,78,20110516 16321196392900
ac_f9beff77,revicleolized,1,78,20110516 16321196392900
ac_a661b2c3,The Kings Consort Robert King,2,370,20171215 09031193125200
ac_fa8fdc0a,RBD,1,1082,20110516 16321196392900
ac_7d610e95,MOSAICWAV,1,1459,20110516 16321196392900
ac_7ac941f7,Alexey Volkov Orchestra New Russia Mark Gorenstein,3,2,20190519 06401125209100
ac_d09b61ca,Die Apokalyptischen Reiter,1,1217,20110516 16321196392900
ac_64a1aa33,Unstable Ensemble,1,56,20110516 16321196392900
ac_b696b94d,Biv Walter Horton,1,654,20110516 16321196392900
ac_e3503a73,Richard Myhill,1,5195,20110516 16321196392900
ac_1619b1de,Antonio Vivaldi Gasdia Zimmermann Palacio Lendi Rigacci Schmiege I Solisti Veneti Claudio Scimone,9,2,20190829 07081430414700
ac_0a31e847,The BBC Radiophonic Workshop,1,638,20110516 16321196392900
ac_c12fa5b5,Jail,1,27,20130207 23002013406400
ac_ecf941b4,坂本龍一,1,4583,20110516 16321196392900
ac_e40528e2,Peter J Jordan,1,344,20110516 16321196392900
ac_b0b95d2c,Promise Ksepers,1,303,20110516 16321196392900
ac_c5717621,EverSeenΛ Ghostbefore,1,8,20200314 1841144641800
ac_ba345c38,Hanriah,1,348,20110516 16321196392900
ac_30c92b56,Filmy Ghost  EverSeenΛ Ghostbefore,2,8,20200314 18410540917600
ac_2ba611b6,Fear My Thoughts,1,344,20110516 16321196392900
ac_b298a1a7,Jon A Kull,1,421,20110516 16321196392900
ac_4285927b,Majle,1,343,20110516 16321196392900
ac_66283007,Madhattan Room,1,46,20110516 16321196392900
ac_27058d6f,Donald  Lillian Stokes with Kevin Colver,3,723,20121101 22583010706600
ac_0d5156be,Anne Hills,1,237,20110516 16321196392900
ac_d9d69b07,In the Summer 0f the Mushroom Honey,1,31,20150602 12260636107300
ac_3503eb9a,Tony Sly,1,164,20110516 16321196392900
ac_6de54304,Pop Lev9,1,400,20110516 16321196392900
ac_c39a4a7d,Pop Leyi,1,400,20110516 16321196392900
ac_837fec62,Los Kjarkas,1,622,20110516 16321196392900
ac_a0769afa,Madame Bouary,1,44,20150626 19451783115900
ac_6a7f353d,Драконь,1,138,20150527 20430310720600
ac_ea43258f,Magic Sam,1,1115,20110516 16321196392900
ac_26ef164f,Harr6 Bluestone,1,1874,20110516 16321196392900
ac_2896436e,John Fred  His Playboy Band,1,871,20110516 16321196392900
ac_19005b34,Aust8n Eterno,1,52,20120730 03063869307300
ac_24199b21,Austin Etermo,1,52,20120730 03063869307300
ac_8fc3dd3d,Elmore James,1,5118,20110516 16321196392900
ac_0a3d6b95,Rolf Zuckiwski,1,2322,20110516 16321196392900
ac_dec79c30,Sharon L0is  Bram,1,1141,20110516 16321196392900
ac_77b19bab,Internet Forever,1,52,20110516 16321196392900
ac_4decf384,Hydroplane,1,82,20110516 16321196392900
ac_68326412,Fear Coneition,1,20,20121011 15171455297900
ac_e5a21fcb,Traindodge,1,289,20110516 16321196392900
ac_dab7e536,Cobee,1,22,20180429 12564610016700
ac_b8234278,Insomnia FM,1,2,20121010 0828404265200
ac_6fcf7c9f,EZ Rollers,1,884,20110516 16321196392900
ac_81356147,American Noise,1,22,20110909 04260821814900
ac_e21a0158,GTO,1,272,20110516 16321196392900
ac_6c316000,Cock and Ball Torture,1,427,20110516 16321196392900
ac_c26cb749,Deela,1,239,20110516 16321196392900
ac_a1239da7,Pavement,1,3376,20110516 16321196392900
ac_be83b68d,Douglas J Cohen,1,54,20110516 16321196392900
ac_b436ade1,Dvořák Hungarian State Orcbestra Reinhardt Lutz,3,2,20171212 17554809323100
ac_5d9da0fb,Gus Chapell Orchestra,1,6,20110516 16321196392900
ac_5261a1fe,Baia e Rockboys,1,54,20110516 16321196392900
ac_cbae5cb9,Mikko Inmanen  Mika Kallio,2,58,20110516 16321196392900
ac_143612f4,Overkill,1,3370,20110516 16321196392900
ac_060488e9,revideolized,1,78,20110516 16321196392900
ac_5d5a8d06,TerKu,1,53,20141209 20351606805900
ac_6edc7876,林笛,1,88,20110516 16321196392900
ac_5b390040,Carl Carlton,1,548,20110516 16321196392900
ac_57a9b77c,Enoch Light  Terry Snyder and The All Stars,1,237,20110516 16321196392900
ac_34b3063e,DRodell vs Current Value,2,2,20130201 19492334538800
ac_e1c606ce,Sunn O,1,1415,20110516 16321196392900
ac_d653ea55,Maher Shalal Hash Baz,1,1499,20110516 16321196392900
ac_dc6b3826,Diogo Nogveira feat Xande de Pilares,2,3,20121031 02053262349600
ac_f74a92bd,Diogo Nofueira feat Xande de Pilares,2,3,20121031 02053262349600
ac_f1ff7083,James Horner,1,9280,20110516 16321196392900
ac_fe302359,Dwight Tw'llley,1,819,20110516 16321196392900
ac_3222b59d,The CRS Players,1,648,20120129 22182934110900
ac_e8718918,Landser,1,430,20110516 16321196392900
ac_b553ae73,研ナオコ,1,1544,20110516 16321196392900
ac_0e3399a7,Muphin,1,56,20110516 16321196392900
ac_aafdb74a,St Eve,1,28,20110516 16321196392900
ac_aff1335f,Easily Embarrassed,1,223,20110516 16321196392900
ac_a1dfeb67,Nicoje,1,4572,20110516 16321196392900
ac_032dacc9,Creedence Clearwater Revival,1,9791,20110516 16321196392900
ac_661103f6,Sandr0 Galli,1,44,20110516 16321196392900
ac_5f12a62d,biff0r,1,55,20130830 03483885444100
ac_f9d1fd11,Beethoven Isabelle Faust Alexander Melnikov,3,2,20120618 20182283688500
ac_00712939,Steven John,1,1380,20110516 16321196392900
ac_9cded999,Ich  Ich,1,815,20110516 16321196392900
ac_089a7212,KNX Crew,1,38,20110612 12410113742400
ac_57ac4319,Özav,1,51,20110516 16321196392900
ac_2f43911f,Özsy,1,51,20110516 16321196392900
ac_9d9f14fb,Clinton Emil Shorter,1,188,20170518 07292313895900
ac_63a94fe7,Electr0nic,1,914,20110516 16321196392900
ac_44788669,Guy Mardhand,1,477,20110516 16321196392900
ac_1fedbf1d,Dead Machines,1,144,20110516 16321196392900
ac_b3e57cd3,Lorene Drive,1,60,20110516 16321196392900
ac_b8b8888e,The Ini Spots,1,4000,20110516 16321196392900
ac_1ffa21f1,XPi,1,699,20110516 16321196392900
ac_194cb61b,Олег Погудин,1,151,20110516 16321196392900
ac_2cff72fc,Irina Milan,1,404,20110516 16321196392900
ac_0dedb26b,Dizzy Mizz Lizzy,1,661,20110516 16321196392900
ac_290cac70,DJ Spair,1,5,20110516 16321196392900
ac_91592db5,Ghost Monkey,1,137,20110516 16321196392900
ac_8b1dd275,Gen Rosso,1,932,20110516 16321196392900
ac_9125889e,Lao Tizer,1,104,20110516 16321196392900
ac_6bf24b2a,Jetty Rae,1,196,20130608 17251788164400
ac_7c8d3efb,Joe Jacksori,1,4647,20110516 16321196392900
ac_105b4021,Musical Chairs,1,38,20110516 16321196392900
ac_cf3c6676,Pernilla Wahlgren,1,205,20110516 16321196392900
ac_8bbcea6f,The Ancient Doom,1,20,20210828 03381998627800
ac_2191a1e4,Bill Clinton read by Michael Beck,2,3,20191213 14030379896700
ac_502f37a0,Nitin Sawhney,1,2160,20110516 16321196392900
ac_6b0bd3c2,Sue Foley,1,472,20110516 16321196392900
ac_9400fd8b,Chapterhouse,1,455,20110516 16321196392900
ac_502fced6,Shu•bi•dua,1,2390,20120623 11001048641600
ac_5e99a818,Boksch,1,20,20110516 16321196392900
ac_5f44f3fc,Florene,1,6,20110516 16321196392900
ac_9745feb2,King Ad0ra,1,149,20110516 16321196392900
ac_efa5f925,Faudel  Khalee,2,6,20110605 08000971782900
ac_466a40c1,Yo‐Yo Ma,1,828,20120403 07001774355700
ac_bc63ae2d,Rob,1,1185,20110516 16321196392900
ac_3255e1bf,Pete Lockett,1,444,20110516 16321196392900
ac_48d28bf1,青野武,1,10,20170225 06560282273200
ac_52a60975,M:chael Wendler,1,2084,20110516 16321196392900
ac_4fc040ab,Laurine Frost,1,42,20110516 16321196392900
ac_a0894910,Tbin Lizzy,1,6722,20110516 16321196392900
ac_0cc2ed71,Ferry Corxten,1,2393,20110516 16321196392900
ac_0ec6dd3f,Marj'lnal,1,58,20110516 16321196392900
ac_c3e7c5b8,Rojfe Kent,1,1411,20110516 16321196392900
ac_ca0649c3,Malignant Tumour  Squash Bowels,2,4,20111115 00000692788200
ac_791e6c83,Kai Lüftner,1,234,20140729 18374340455700
ac_48d6b5c0,Tim Souster,1,659,20110516 16321196392900
ac_02fa54c7,Orquesta Uribichá,1,34,20110516 16321196392900
ac_49773e07,The Ascent of Everest,1,87,20110516 16321196392900
ac_1ac0ead2,Пилот,1,841,20110516 16321196392900
ac_610aebfd,Thelonious Monk  Joe Turner Trio,2,4,20111121 03033934277400
ac_934d3e49,TV Pow,1,707,20110516 16321196392900
ac_8adb82e3,Mississippi Fred McDowell,1,1440,20110516 16321196392900
ac_16005f80,John Adams,1,819,20110516 16321196392900
ac_7253b846,Foreigner,1,6534,20110516 16321196392900
ac_dd90f646,Eivind Aadland WDR Sinfonleorchester Köln,2,36,20210819 15240754319300
ac_440da9d0,Trip Shakespearw,1,311,20110516 16321196392900
ac_89b587fb,The Streets,1,1296,20110516 16321196392900
ac_8f0484f5,Byrd Ferrabosco Parsons Tallis Phantasm,5,2,20160705 16013061780400
ac_2fa8a095,Mark Rushton  J0n Harnish,2,88,20201006 06554348298600
ac_10c2585d,Benjamin Wallfisch,1,1535,20110516 16321196392900
ac_8a9d94f5,Cleaners From Venu5,1,1187,20110516 16321196392900
ac_45b69636,Cleaners Froj Venus,1,1187,20110516 16321196392900
ac_6d605753,mwvm,1,36,20110516 16321196392900
ac_3b09d745,Slash Polaroids,1,2,20180506 18404389178300
ac_8702ea4f,TV on the Rad:o,1,1064,20110516 16321196392900
ac_a8c8a694,Porous Orchestra,1,16,20110516 16321196392900
ac_c21cec43,おはガール メープル with スマイレージ,2,12,20110516 16321196392900
ac_d046c138,Boppin B,1,635,20121113 00001529259100
ac_1725dde5,Wax Tailor,1,830,20110516 16321196392900
ac_844f60a3,Cris Cag feat Mike Posner,2,2,20130614 02001150748900
ac_9bcff091,Cris Cab fwat Mike Posner,2,2,20130614 02001150748900
ac_1c4d6ffe,Lennie Dale feat O Sambalanco Trio,2,1,20130513 17091531210400
ac_19611d27,Barbara Casini  Phil Woods  Stefano Bollani,3,22,20110516 16321196392900
ac_f1f19612,Natrach,1,42,20130823 04504418096800
ac_f72cd4e0,Mamau,1,477,20110516 16321196392900
ac_a75c878c,Marc 4,1,50,20110516 16321196392900
ac_58bfcba9,Tet:ne,1,92,20110516 16321196392900
ac_f8df797b,BeeBed,1,46,20110516 16321196392900
ac_91f548a6,Matlubeh,1,24,20110516 16321196392900
ac_dbda47cd,Joe Cuba Sextet,1,632,20110516 16321196392900
ac_f297fca1,Karl Wolf,1,194,20110516 16321196392900
ac_d5f71ce1,Mari5ela,1,411,20110516 16321196392900
ac_849b47ae,The Four Freshmen,1,1520,20110516 16321196392900
ac_eb63b7b5,Russian Love,1,143,20110516 16321196392900
ac_a91aaeb6,Filmy Ghost  EverSesnΛ Ghostbefore,2,8,20200314 18410540917600
ac_d80d38ef,Hqrper Lee read by Sissy Spacek,2,2,20161221 01125881894600
ac_eed41f96,Ansiktet,1,128,20120223 16172036852700
ac_2f78afcd,Basil Kirchin  John Coleman,2,66,20111121 22402506569400
ac_0d8fad56,Groovy Godzilla,1,74,20180717 14034125273400
ac_09b55704,Jacek Kaczmarski,1,4036,20110516 16321196392900
ac_e31e315b,Jame5 Last,1,16316,20110516 16321196392900
ac_cc298349,Jarnes Last,1,16316,20110516 16321196392900
ac_d684f64a,Salt Tank,1,453,20110516 16321196392900
ac_9c4ac9cd,Sid Catlett Quartet  Ben Webster,2,9,20110622 10221046869500
ac_18919e07,oria,1,381,20110516 16321196392900
ac_74d0b8ac,Filibuster,1,110,20110516 16321196392900
ac_3f39ae50,Rolf Raggenbass,1,58,20110516 16321196392900
ac_ee177e76,Doreens Jazz New Orkeans,1,224,20110516 16321196392900
ac_2693d1dc,Dial0gue,1,84,20110516 16321196392900
ac_2841a3a1,Dialo9ue,1,84,20110516 16321196392900
ac_589f5ad6,Matthias Reim,1,2543,20110516 16321196392900
ac_1dba4c3c,Sheridan Tongue,1,790,20110516 16321196392900
ac_3a43d6ff,岩代太郎,1,1035,20110516 16321196392900
ac_d70cfb4e,Simon Chamberlain,1,512,20110516 16321196392900
ac_525cb6a1,Gilles Dr0ulez,1,20,20110516 16321196392900
ac_09ab26e4,The Painted World,1,2,20110516 16321196392900
ac_6983770b,Andy Williams,1,8582,20110516 16321196392900
ac_662e12da,The Singers Unlimited,1,731,20110516 16321196392900
ac_721d09c5,Baltinore,1,73,20171207 15002669438800
ac_269a3f79,The Shambolics,1,39,20110516 16321196392900
ac_1fced2af,Distemper  Тараканы,2,1,20150412 19432435934500
ac_6d33b75f,Madonna Over Yorksjire,1,18,20110516 16321196392900
ac_3696f809,Sam Tsui,1,280,20110522 04484903745400
ac_352a2b2a,Easy Street,1,32,20110516 16321196392900
ac_41f83f52,language instruction,1,30411,20110516 16321196392900
ac_287713d4,Glykeria,1,98,20111120 21013972978500
ac_45c0b28d,ALSDEAD,1,195,20150213 13150650926100
ac_2fb9cb95,Lu Watters Yerba Buena Jazz Band,1,261,20111203 17334683893900
ac_2b514577,Dead Vampires,1,112,20110516 16321196392900
ac_157931db,Johann Sebastian Bach,1,231913,20110516 16321196392900
ac_1230727d,Dr Sin,1,414,20110516 16321196392900
ac_76b7e780,Marc Almond,1,2900,20110516 16321196392900
ac_31d843db,Gahriel Fauré,1,8448,20110516 16321196392900
ac_ff4ba842,Özay,1,51,20110516 16321196392900
ac_41127a1d,Nightstalkers,1,45,20110516 16321196392900
ac_0ddb5564,Uz,1,54540,20110516 16321196392900
ac_755cac86,Sick 0f the Law,1,34,20110516 16321196392900
ac_6ac53fdd,Dörrterror  Glöm Dä,2,2,20120227 11475719440600
ac_b1e6269f,Dörrterror,1,6,20120227 11475742599500
ac_1e3cf336,Cate Kanell and Adrian  Raz,2,8,20130405 03070395767900
