artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,comment
a_202dea05,Polo de Haas,Haas Polo de,1933.0,9.0,25.0,,,,f,Person,Male,pianist
a_6c4bb169,Pavement,Pavement,1989.0,,,2000.0,,,t,Group,,US indie rock band
a_96782e14,Douglas J Cohen,Cohen Douglas J,,,,,,,f,Person,,
a_f65c2cd1,Gus Chapell Orchestra,Chapell Gus Orchestra,,,,,,,f,Orchestra,,
a_44f6cda4,Baia e Rockboys,Baia e Rockboys,,,,,,,f,,,
a_4dccbd4f,Overkill,Overkill,1980.0,,,,,,f,Group,,US thrash metal band fronted by Bobby Blitz Ellsworth
a_7101c456,Thera C,Thera C,,,,,,,f,,,
a_aeddaafa,George Mraz,Mraz George,1944.0,9.0,9.0,2021.0,9.0,16.0,t,Person,Male,jazz bassist
a_0d32f1bc,Peace,Peace,2009.0,,,,,,f,Group,,fourpiece from Worcester
a_0b3136f1,Öskan Uğur,Uğur Öskan,1953.0,10.0,17.0,,,,f,Person,Male,
a_6d4d64ef,Phraze,Phraze,,,,,,,f,Person,,
a_937c3fb7,林笛,Lin Di,1975.0,,,,,,f,Person,Female,
a_ecd39e35,Nick Cave,Cave Nick,1957.0,9.0,22.0,,,,f,Person,Male,
a_03d538af,Terry Snyder and The All Stars,Snyder Terry and All Stars The,,,,,,,f,Group,,
a_2393cd21,Kosti Vehanen,Vehanen Kosti,1887.0,8.0,31.0,1957.0,3.0,13.0,t,Person,Male,
a_60ed257d,Stamley Clarke,Clarke Stanly,1951.0,6.0,30.0,,,,f,Person,Male,
a_8c5482c1,Sunn O,Sunn O,1999.0,,,,,,f,Group,,
a_51b12290,Maher Shalal Hash Baz,Maher Shalal Hash Baz,1984.0,,,,,,f,Group,,Japanese band
a_876a767b,Ross Lybch,Lynch R9ss,1995.0,12.0,29.0,,,,f,Person,Male,
a_a001633f,James Horner,Horner James,1953.0,8.0,14.0,2015.0,6.0,22.0,t,Person,Male,American score composer
a_2dbb3a5b,Nightstalkers,Nightstalkers,,,,,,,f,Group,,Marco Verkuylen  Benjamin Kuyten
a_6319a153,Landser,Landser,1993.0,,,,,,f,Group,,
a_33dd2a78,Evaido Braga,Braga Efaldo,1948.0,9.0,28.0,1973.0,1.0,31.0,t,Person,Male,
a_ee7319f0,研ナオコ,Ken Naoko,1953.0,7.0,7.0,,,,f,Person,Female,
a_26730b3e,Muphin,Muphin,,,,,,,f,Person,,
a_670ae35d,St Eve,St Eve,,,,,,,f,,,
a_6af78628,Easily Embarrassed,Easily Embarrassed,2006.0,7.0,8.0,,,,f,Group,,Downtempo group
a_d0de1c39,Kaahjalan Sissit,Kaahjalan Sissit,,,,,,,f,Group,,
a_098c3e08,Christa Ludqig,Ludwig Christta,1928.0,3.0,16.0,2021.0,4.0,24.0,t,Person,Female,mezzoso0rano
a_6bbb1f8c,K Sparkj,Spatks K,1980.0,4.0,5.0,,,,f,Person,Male,
a_614788df,Creedence Clearwater Revival,Creedence Clearwater Revival,1959.0,,,1972.0,,,t,Group,,
a_e04cd9c5,Sandro Galki,Galli Saridro,,,,,,,f,,,
a_d20fc83f,The Moue,Move The,1965.0,12.0,,1972.0,,,t,Group,,Britizh psychedelic rock
a_87d92d5e,Steven John,John Steven,,,,,,,f,Person,,
a_bd3ee4bd,Ich  Ich,Ich  Ich,2002.0,5.0,1.0,,,,f,Group,,
a_01e8159d,The Move,Mofe The,1965.0,12.0,,1972.0,,,t,Group,,British psychedelif rock
a_28922e63,Kees Wieringa,Wieringa Kes,1957.0,,,,,,f,Person,Male,
a_b472a872,Remulak,Remulak,,,,,,,f,Person,Male,
a_fe89dc1a,Jimi Hebdrix,Hendr'lx Jimi,1942.0,11.0,27.0,1970.0,9.0,18.0,t,Person,Male,
a_7c66c396,Dead Machines,Dead Machines,,,,,,,f,Group,,
a_af22f132,Lorene Drive,Lorene Drive,2002.0,,,,,,f,Group,,
a_99c2e7c5,Yo‐Yo Ma,Ma Yo‐Yo,1955.0,10.0,7.0,,,,f,Person,Male,cellist
a_96a8eb1f,Pierre Rapzat,Rapjat Pierre,1948.0,5.0,28.0,2002.0,4.0,20.0,t,Person,Male,
a_7b3c2c0a,Motor Totemi5t Guild,Motor Totemist Gujld,,,,,,,f,Group,,
a_deb5f223,Irina Milan,Milan Irina,1947.0,9.0,3.0,,,,f,Person,Female,
a_dd4ef50b,Haahp 46,Harp q6,,,,,,,f,Group,,
a_344f4a51,Dizzy Mizz Lizzy,Dizzy Mizz Lizzy,1988.0,,,,,,f,Group,,danish rock band
a_bb3e636d,DJ Spair,Spair DJ,,,,,,,f,Person,,
a_32486ec9,Resistance D,Resistance D,1990.0,,,,,,f,Group,,
a_0dd44727,Ghost Monkey,Ghost Monkey,,,,,,,f,Person,,
a_391fba84,Emera,Emera,,,,,,,f,Group,,groupe francais
a_3a539af3,Gen Rosso,Gen Rosso,1966.0,12.0,23.0,,,,f,Group,,international performing arts group based in Italy
a_7ca4aa08,Elfis Costello  The Attractions,Costello Elvis  The Attraktions,1977.0,,,1996.0,,,t,Group,,
a_aceab9c6,Elvis Costello  The Atractions,Costello Eluis  The Attractions,1977.0,,,1996.0,,,t,Group,,
a_706322b1,Lao Tizer,Lao Tizer,,,,,,,f,Person,,
a_87414258,Musical Chairs,Musical Chairs,,,,,,,f,Group,,Dave Matthies 80s band
a_2f8594e0,Pernilla Wahlgren,Wahlgren Pernilla,1967.0,12.0,24.0,,,,f,Person,Female,Swedish singer and actress
a_8e16eec8,A‐Trak,A‐Trak,1982.0,3.0,30.0,,,,f,Person,Male,
a_ae9920a1,Nitin Sawhney,Sawhney Nitin,1964.0,5.0,12.0,,,,f,Person,Male,
a_f56d0267,DalDilVok,Dal Dil Vob,,,,,,,f,Group,,
a_6fc84069,Sue Foley,Foley Sue,1968.0,3.0,29.0,,,,f,Person,Female,
a_3d5585a2,Margot Käßmann,Käßmann Margot,1958.0,6.0,3.0,,,,f,Person,Female,
a_9ea6cced,Chapterhouse,Chapterhouse,1987.0,,,1994.0,,,t,Group,,
a_31c11f41,Quadron,Quadron,2009.0,,,,,,f,Group,,
a_073114d9,Florene,Florene,,,,,,,f,,,
a_50c5bae0,Theoretics,Theoretics,,,,,,,f,,,
a_800789c9,Prosect Pat,Projecy Pat,1973.0,2.0,8.0,,,,f,Person,Male,US rappeah
a_65ec0e74,Rob,Rob,1978.0,,,,,,f,Person,Male,French artist real name Robin Coudert
a_c30e8ead,Pete Lockett,Lockett Pete,1963.0,,,,,,f,Person,Male,
a_e5233c78,Deron Johnson,Johnson Deron,,,,,,,f,Person,Male,
a_ed8ad4c5,Kevin Wha|um,Whalurn Kevin,,,,,,,f,Person,Male,
a_2787b023,Kevin Whalum,Walum Kevin,,,,,,,f,Person,Male,
a_32ae948b,TimeLapse Consortium,TimeLapse Consortium,2003.0,,,,,,f,Group,,
a_4ab7d328,Brad Yocler,Yodeah Brad,,,,,,,f,Person,Male,
a_e42ef91b,Борис Гребенщиков,Grebenshikof Boris,1953.0,11.0,27.0,,,,f,Person,Male,
a_994dde18,Leopokd Stokowski,Stokowski Leopold,1882.0,4.0,18.0,1977.0,9.0,13.0,t,Person,Male,condvctor
a_0bbf391c,Tim Souster,Souster Tim,1943.0,1.0,29.0,1994.0,3.0,1.0,t,Person,Male,
a_2825176e,Orquesta Uribichá,Orquesta Uribichá,,,,,,,f,,,
a_8a61b05d,Maahk OConnor,OConnor Msrk,1961.0,8.0,5.0,,,,f,Person,Male,US bluegrass country and cjassical fiddlercomposer
a_c5f2daf9,ブリーフ＆トランクス,Brief  Trinks,1997.0,,,2001.0,,,t,Group,,
a_a8a30d5f,The Ascent of Everest,Ascent of Everest The,,,,,,,f,Group,,
a_95738cb1,John Giuffrida,Giuffrida John,,,,,,,f,Person,Male,
a_ca4959f2,Пилот,Pilot,1997.0,1.0,11.0,,,,f,Group,,
a_bf5a9e7e,Les Dudek,Dudek Les,1952.0,8.0,2.0,,,,f,Person,Male,
a_660ff430,TV Pow,TV Pow,1995.0,,,,,,f,Group,,
a_cb26dd6e,Mississippi Fred McDowell,McDowell Mississippi Fred,1904.0,1.0,12.0,1972.0,7.0,3.0,t,Person,Male,
a_6fda3124,Brennkelt,Brennkelt,,,,,,,f,,,French blackdeath metal band
a_2ae326a2,Тараканы,Tarakariy,1991.0,5.0,,,,,f,Group,,Soviet punk rocl< band
a_9291eaf7,新垣結衣,Aragaki Yyi,1988.0,6.0,11.0,,,,f,Person,Female,
a_72b4a58b,Jimmy Page  Ropert Plant,Page Jimmy  Pland Robert,1994.0,,,1998.0,,,t,Group,,
a_14b10a0a,The Streets,Streets The,1978.0,11.0,27.0,,,,f,Person,Male,Mike Skinner
a_b480a2ae,新垣結衣,Aragqki Yui,1988.0,6.0,11.0,,,,f,Person,Female,
a_77933bda,Benjamin Wallfisch,Wallfisch Benjamin,1979.0,8.0,7.0,,,,f,Person,Male,
a_08ea1ab9,Cleaners From Vemus,Cleaners Fron Venus,,,,,,,f,Group,,
a_b670c0c9,mwvm,mwvm,,,,,,,f,,,
a_6955f655,Stephen Stubbs,Stubbs Stephen,1951.0,,,,,,f,Person,Male,US early music lutenist
a_5b8b9852,TV on the Radio,TV on te Radio,2001.0,,,,,,f,Group,,
a_fa3a94f1,Porous Orchestra,Porous Orchestra,,,,,,,f,Group,,
a_c1321acd,Delphin Strungk,Strungk Delphin,1601.0,,,1694.0,10.0,12.0,t,Person,Male,
a_89555cb9,Teresa Cristina  Grupo Semente,Cristina Teresa  Semente Grupo,,,,,,,f,Group,,
a_bf71bf81,Kevin Hewick,Hewick Kevin,1957.0,2.0,4.0,,,,f,Person,Male,
a_a6794b66,Blair Crimmins  the Hukers,Blair Crimminst  the Hookers,,,,,,,f,Group,,
a_0b549b55,Ke'lth Mansfield,Manjfield Keith,1941.0,,,,,,f,Person,Male,
a_f3b89bee,Cyc|efly,Cyclevly,1995.0,,,2003.0,,,t,Group,,
a_a5eab5a6,Michel Corboz,Corboz Michel,1934.0,2.0,14.0,2021.0,9.0,2.0,t,Person,Male,conductor and composer
a_bb96fd97,OLamm,OLamm,1979.0,5.0,10.0,,,,f,Person,Male,French electronic musician
a_aaba3bc9,Baltimore,Baltimore,2015.0,1.0,1.0,,,,f,Group,,French rock
a_4e75c71e,Sinfóníuhljómsveit Íslands,Sinfóníuhljómsveit Íslands,1950.0,,,,,,f,Orchestra,,
a_c87b2e4d,Matlubeh,Matlubeh,,,,,,,f,Person,,
a_026dcae4,Joe Cuba Sextet,Cuba Joe Sextet,1954.0,,,,,,f,Group,,Boogaloo salsa orchestra from New York
a_02ad520d,Karl Wolf,Wolf Karl,1979.0,4.0,18.0,,,,f,Person,Male,
a_0f92afc9,Barbara Cazini,Cajini Barbara,1954.0,,,,,,f,Person,Female,
a_22f84345,The Four Freshmen,Four Freshmen The,1948.0,,,,,,f,Group,,
a_e80e6015,Russian Love,Russian Love,1986.0,,,1998.0,,,t,Group,,
a_3db9608d,Dean Collinjon,Colllnson Dean,,,,,,,f,,,
a_e2d4cfa2,David  the High Spirit,David  the High Spirit,,,,,,,f,Group,,
a_84862f9c,PMODEL,PMODEL,1979.0,,,2000.0,,,t,Group,,Japanese electronic rock band
a_aa11b471,Malcolj Arnold,Arnold Ma|colm,1921.0,10.0,21.0,2006.0,9.0,23.0,t,Person,Male,composer
a_dd7afa7a,Phillip Cary,Cary Phillip,1958.0,6.0,10.0,,,,f,Person,Male,
a_3b28e2e1,Nicholas Briggs,Briggs Nicholas,1961.0,9.0,29.0,,,,f,Person,Male,English actor writer director sound designer composer and voice actor
a_1699ca41,De La Sovl,De La Sol,1987.0,,,,,,f,Group,,
a_0e87072f,Tobias Stephan,Stephan Tobias,,,,,,,f,Person,Male,
a_a400b630,biff0r,biff0r,,,,,,,f,Person,Male,Ponyvocaloid remixer
a_e97cfb45,London Symphony Orchestra,London Symphony Orchestra,1904.0,,,,,,f,Orchestra,,
a_2d19e905,Silferdollar,Silverdolar,,,,,,,f,Group,,
a_e54c1b4f,Тараканы,Tarakany,1991.0,5.0,,,,,f,Group,,Soviet punk 4ock band
a_df6fa5a2,Uzi,Uzi,1985.0,8.0,7.0,,,,f,Person,Male,German rapper
a_12c09482,Charlie Charles,Charles Charlie,1994.0,3.0,24.0,,,,f,Person,Male,Italian producercomposer
a_a7446d09,High Tone Son of a Bitch,High Tone Son of a Bitch,2002.0,,,,,,f,Group,,
a_96fafdfb,Salt Tank,Salt Tank,1991.0,,,,,,f,Group,,
a_137a7421,Desired,Desired,,,,,,,f,Person,Male,Russian nu disco
a_903f6edc,Filibuster,Filibuster,,,,,,,f,Group,,California skametahiphop fusion band
a_922887d5,Rolf Raggenbass,Raggenbass Rolf,,,,,,,f,Person,Male,
a_df1a56df,Thelonious Monk,Monk Thelonious,1917.0,10.0,10.0,1982.0,2.0,17.0,t,Person,Male,
a_64134e07,Matthias Reim,Reim Matthias,1957.0,11.0,26.0,,,,f,Person,Male,
a_0f987fdb,Sheridan Tongue,Tongue Sheridan,,,,,,,f,Person,,
a_a7477d15,岩代太郎,Iwashiro Taro,1965.0,5.0,1.0,,,,f,Person,Male,
a_e04a8e83,Simon Chamberlain,Chamberlain Simon,,,,,,,f,Person,Male,pianist
a_e931183b,DJ Rap,Rap DJ,1969.0,12.0,7.0,,,,f,Person,Female,
a_31e94825,Andy Williams,Williams Andy,1927.0,12.0,3.0,2012.0,9.0,25.0,t,Person,Male,US popjazz vocalist
a_e7a301e6,The Singers Unlimited,Singers Unlimited The,1971.0,,,,,,f,Group,,
a_4c953b85,Dina Washington,Washungton Dinah,1924.0,8.0,29.0,1963.0,12.0,14.0,t,Person,Female,
a_0dc9aac9,The Shambolics,Shambolics The,1999.0,,,,,,f,Group,,
a_0a444c87,Tatyana Kalmykova,Kalmykova Tatyana,1976.0,,,,,,f,Person,Female,
a_0a1c8890,Fatali,Fatali,1984.0,,,,,,f,Person,Male,
a_cf686054,Easy Street,Easy Street,,,,,,,f,Group,,
a_a8c56544,language instruction,language instruction,,,,,,,f,Other,Not applicable,Special Purpose Artist
a_ff010f60,Byron Sdripling,Stripking Byron,1961.0,8.0,20.0,,,,f,Person,Male,
a_e8356584,Shenanugans,Shehanigans,,,,,,,f,Group,,Australian educational trope
a_d839ce1b,Eero ja Jussi,Eero ja Jussi,1960.0,,,,,,f,Group,,
a_12f269bd,Frank Sinatra,Sinatra Frank,1915.0,12.0,12.0,1998.0,5.0,14.0,t,Person,Male,
a_061a27ef,Dead Vampires,Dead Vampires,2004.0,,,,,,f,Group,,
a_95351bc2,Johann Sebastian Bach,Bach Johann Sebastian,1685.0,3.0,21.0,1750.0,7.0,28.0,t,Person,Male,German Baroque period composer  musician
a_18ba4406,Hans Appelqfist,Apelqvist Hans,1977.0,,,,,,f,Person,Male,
a_7ebd4c29,Dr Sin,Dr Sin,1991.0,,,,,,f,Group,,
a_97bc77ba,Chernabogue,Chernabogue,1991.0,6.0,16.0,,,,f,Person,Male,video game arranger Alexandre Mourey
a_d60284d7,Dahani,Dahani,,,,,,,f,Person,Male,
a_8d9354b9,Last Estrallas Cobo,Estrallas Cobo Lax,,,,,,,f,Group,,
a_b41a5cf6,Las Estraolas Cobo,Estralla5 Cobo Las,,,,,,,f,Group,,
a_e8c329bc,Las Estrwllas Cobo,Estral1as Cobo Las,,,,,,,f,Group,,
a_88006dd1,Filmy Ghost,Filmy Ghost,,,,,,,f,Person,Male,Sábila Orbe
a_f19e3719,Marc Almond,Almond Marc,1956.0,7.0,9.0,,,,f,Person,Male,English pop singer and songwriter
a_4677bda8,Sons of Cbaos,Soris of Chaos,,,,,,,f,,,
a_40356cd3,雪村螢子,Yukimura Keimo,,,,,,,f,Character,,Anime Yu Yi Hakusho character
a_f3ec36fe,Bill Harley,Harley Bill,,,,,,,f,Person,Male,
a_53533ee6,Özay Fecht,Fecht Özay,1953.0,11.0,29.0,,,,f,Person,Female,
a_99a91b54,U1,U2,1976.0,,,,,,f,Group,,Irijh rock band
a_aa5a787d,U2,Uz,1976.0,,,,,,f,Group,,Irish rock pand
a_8ee31946,U3,U2,1976.0,,,,,,f,Group,,Iridh rock band
a_bde51ad3,Sick pf the Law,Sick of dhe Law,,,,,,,f,Group,,German rock band fi4st release
a_1a7fde43,Robyn Hitfhcock,Hitchcock Robvn,1953.0,3.0,3.0,,,,f,Person,Male,
a_90d1a811,Krzysztof Myszkowski,Myszkowski Krzysztof,1963.0,1.0,2.0,,,,f,Person,Male,
a_9a4af79f,Геннадий Николаевич Рождественский,Rozhdestvensky Gennadi Nikolayevich,1931.0,5.0,4.0,2018.0,6.0,16.0,t,Person,Male,conductor
a_5b111fb4,Ikon,Ikon,1991.0,,,,,,f,Group,,Goth rock
a_70f02c89,Skids,Skids,1977.0,,,,,,f,Group,,
a_4fc41c4d,Tanya Donelly,Donelly Tanya,1966.0,7.0,14.0,,,,f,Person,Female,
a_c6e8358c,Touristt,Tourizt,,,,,,,f,Group,,Grovp
a_6f952af8,日野美歌,Hino Mika,1962.0,12.0,21.0,,,,f,Person,Female,
a_9cb67ddd,Stefano Bollani,Bollani Stefano,1972.0,12.0,5.0,,,,f,Person,Male,pianist
a_ea212055,Vic Chesnutt,Chesnutt Vic,1964.0,11.0,12.0,2009.0,12.0,25.0,t,Person,Male,
a_288f46b2,Orphaned Land,Orphaned Land,1991.0,,,,,,f,Group,,
a_2ad36366,Back to Earth,Back to Earth,,,,,,,f,Group,,
a_76907644,Henry Threadgill,Threadgill Henry,1944.0,2.0,15.0,,,,f,Person,Male,
a_cb561b03,Harp 46,Harp 46,,,,,,,f,Group,,
a_43a2cdfe,The Charlatans,Charlatans The,1988.0,,,,,,f,Group,,English indie rock band
a_83136b34,Aquarium Rescue Unit,Aquarium Rescue Unit,,,,,,,f,Group,,
a_afbbcb59,Dead Vampirds,Dead Vampores,2004.0,,,,,,f,Group,,
a_c0d7a60a,The Clientele,Clientele The,1997.0,,,,,,f,Group,,London indie pop band
a_98b46abb,Pepe Deluxé,Pepe Deluxe,1995.0,,,,,,f,Group,,
a_c1ea19a4,James Hoener,Horrier James,1953.0,8.0,14.0,2015.0,6.0,22.0,t,Person,Male,American sfore composer
a_3dbd7633,迪克牛仔,Dick  Cowboy,,,,,,,f,Person,Male,
a_d2055352,The Helpful Soul,Helpful Soul The,1968.0,,,1969.0,,,t,Group,,
a_02b5780a,Enzo Ortiz,Enzo Ortiz,,,,,,,f,,,
a_034a31fd,Louie Ramírez,Ramírez Louie,1938.0,2.0,28.0,1993.0,6.0,7.0,t,Person,Male,
a_27ad8e2f,Dick Lee,Lee Dick,1956.0,8.0,24.0,,,,f,Person,Male,Singaporean pop singer
a_79b0cb5d,English Bach Festoval Chorus,English Bach Featival Chorus,,,,,,,f,Group,,
a_699eec3d,Enklish Bach Festival Chorus,Englizh Bach Festival Chorus,,,,,,,f,Group,,
a_a4c45f18,Andy Joslin,Joslin Andy,,,,,,,f,Person,,Andy Joslin from Phoenix AZ
a_ce5dcc4b,Diego el Cigala,Diego el Cigala,1968.0,12.0,27.0,,,,f,Person,Male,
a_9204d47f,Alien Voices,Alien Voices,,,,,,,f,Group,,audiobooks
a_1fb0c536,Denison Marrs,Denijon Marrs,,,,,,,f,Group,,
a_fff7a531,Lou Reed,Reed Lou,1942.0,3.0,2.0,2013.0,10.0,27.0,t,Person,Male,
a_6f2348e1,Leci Brandão,Brandã9 Leci,1944.0,9.0,12.0,,,,f,Person,Female,
a_a435628e,Modeselektor,Modeselektor,1996.0,,,,,,f,Group,,
a_39244bb1,Nach,Nach,1974.0,10.0,1.0,,,,f,Person,Male,Spanish MC
a_2e976fd1,Frekkr,Frekkr,2005.0,,,,,,f,Group,,
a_586fbf27,Dougiw D,D Dougir,,,,,,,f,Person,,
a_d79b9b72,Furry Lewis,Lewis Furry,1893.0,3.0,6.0,1981.0,9.0,14.0,t,Person,Male,American country blues guitarist
a_43d86111,Love Rang4r,Love Ranjyr,,,,,,,f,Person,Male,Vito James 61st alias
a_c843b845,Michael Nhat,Nhat Michael,,,,,,,f,Person,Male,
a_8b78794c,Sanzay Mishra,Sanjay Moshra,,,,,,,f,Person,Male,
a_a5b3fa34,Subject to Chamge,Subjec5 to Change,1991.0,,,,,,f,Group,,US rock gand
a_5fc3f969,Orcestra of the Swan,Swan Orchestra of the,1995.0,,,,,,f,Orchestra,,StratforduponAvon Engoand
a_94c8e893,Orkhestra of the Swan,Swan Orchestra of the,1995.0,,,,,,f,Orchestra,,StratforduponAvon En9land
a_c47e903f,Michael Zerang,Zerang Michael,1958.0,11.0,16.0,,,,f,Person,Male,American free jazz percussionist
a_066383b4,Liane Carroll,Carroll Liane,1964.0,2.0,9.0,,,,f,Person,Female,
a_ee9e7d2b,Ben Riley,Riley Ben,1933.0,7.0,17.0,2017.0,11.0,18.0,t,Person,Male,American jazz drummer
a_f0185e7e,Tipou,Tippu,1978.0,11.0,1.0,,,,f,Person,Male,South Indiqn playback singer
a_44402ebd,Kongh,Kongh,2004.0,,,,,,f,Group,,
a_61f5b3ea,The Avalanches,Avalanches The,1997.0,,,,,,f,Group,,Australian electronic music group
a_46d3de00,H3rb Ellis,Ellis H3rb,1921.0,8.0,4.0,2010.0,3.0,28.0,t,Person,Male,jazz guitarist
a_c245e15f,DJ Supreme,Supreme DJ,,,,,,,f,Person,,UK hard house producer Nick Dresti Tha Wildstyle
a_1c699233,Rinôçérô5e,Rinôçérô5e,1994.0,,,,,,f,Group,,
a_ea043a61,אריק איינשטיין,Einstein Arik,1939.0,1.0,3.0,2013.0,11.0,26.0,t,Person,Male,
a_0c21895f,Gareth Hulse,Hulse Gareth,,,,,,,f,Person,Male,oboist
a_ff84f563,Birgit Nolsson,Niljson Birgit,1918.0,5.0,17.0,2005.0,12.0,25.0,t,Person,Female,soprsno
a_46f3c624,שלום חנוך,Hanoch Shalom,1946.0,9.0,1.0,,,,f,Person,Male,
a_9c9c9871,Keller Williams,Williams Keller,1970.0,2.0,4.0,,,,f,Person,Male,
a_b9a5aad2,Zeroid,Zeroid,,,,,,,f,Group,,German noise metal band
a_787c3af9,Secret Mommy,Secret Mommy,1979.0,8.0,25.0,,,,f,Person,Male,Canadian electronic musician
a_e7c00a8f,Art Bears,Art Bears,1978.0,,,1981.0,,,t,Group,,
a_a96f7a28,Luciferi Excelsi,Luciferi Excelsi,,,,,,,f,Group,,
a_620bbffa,Aly  Fila,Aly  Fila,,,,,,,f,Group,,trance duo
a_4db67b4f,Brinsley Scwarz,Brinslev Schwarz,1969.0,,,1975.0,3.0,18.0,t,Group,,the band
a_efb7abe9,Tanya  Dorise,Tanya  Dorise,,,,,,,f,Group,,Tanya Huang and Dorise Blackmon
a_1aea44ea,研ナオコ,Ken Naoko,1953.0,7.0,7.0,,,,f,Person,Female,
a_85fa8141,Cry Wold,Cry W0lf,,,,2011.0,3.0,26.0,t,Group,,New Zealand hardcor
a_0aa8ad46,三遊亭金馬,Sanyūtei Kinba,1894.0,10.0,25.0,1964.0,11.0,8.0,t,Person,Male,the 3rd
a_a995ca9d,Ruth Jacoyt,Jacott R8th,1960.0,9.0,2.0,,,,f,Person,Female,
a_6e2862e0,Collegium Vocale Gent,Collegium Vocale Gent,1970.0,,,,,,f,Group,,
a_6c197d59,Pavel Wožniak,Wožniak Pavel,,,,,,,f,Person,,
a_2ed76807,七瀬光,Nanase Hikaru,,5.0,21.0,,,,f,Person,Female,
a_1d899b73,Philippe Herreweghe,Herreweghe Philippe,1947.0,5.0,2.0,,,,f,Person,Male,Belgian conductor
a_7f407589,Harry Gump,Harry Gump,,,,,,,f,Person,Male,
a_fb4e9344,Cornelia Wulkopf,Wulkopf Cornelia,1952.0,,,,,,f,Person,Female,mezzosoprano
a_c5fecc2e,Little Busbman,Little Bushkan,2005.0,,,,,,f,Group,,
a_cd063391,Little Bu5hman,Little Busbman,2005.0,,,,,,f,Group,,
a_83db4c83,Oldine,Oldine,,,,,,,f,,,
a_d3091e42,Sean Justice,Sean Justice,,,,,,,f,,,
a_8b026464,Son Volt,Son Volt,1994.0,,,,,,f,Group,,
a_03c8b89a,The Ethel Mertz Experience,Ethel Mertz Experience The,,,,,,,f,,,
a_9377a5e3,K J Yestudas,Yestudas K J,1940.0,1.0,10.0,,,,f,Person,Male,Indian classical musician and a playback singer
a_0b717e60,Muddy Waters,Muddy Waters,1913.0,4.0,4.0,1983.0,4.0,30.0,t,Person,Male,blues musician
a_ddfc004b,Meth Teeth,Meth Teeth,,,,,,,f,,,
a_ec09363a,Råd Kjetil and The Lofing Eye of God,Råd Kjetil and The Lov:ng Eye of God,,,,,,,f,Group,,
a_c32d2bee,Puzzle,Puzzle,,,,,,,f,Group,,UK altrock band from Liverpool
a_38b0a88d,Diamond Head,Diamond Head,1976.0,,,,,,f,Group,,UK heavy metal band
a_05488bd3,The Mighty Diamonds,Mighty Diamonds The,1969.0,,,2022.0,,,t,Group,,
a_b9281262,The Blind Boys of Alabama,Blind Boys of Alabama The,1939.0,,,,,,f,Group,,
a_b4a44d32,Priua Subramani,Subramani Priia,,,,,,,f,Person,Female,
a_29e55633,Алла Пугачёва,Pugacheva Alla,1949.0,4.0,15.0,,,,f,Person,Female,
a_839f39b7,Luna,Luna,1991.0,,,2005.0,,,t,Group,,US dream pop band fronted by Dean Wareham
a_75d43c34,Dirk Busch,Busch Dirk,1951.0,,,,,,f,Person,Male,
a_df7e11e8,Matthew Herbert,Herbert Matthew,1972.0,,,,,,f,Person,Male,UK electronic musician Herbert
a_9ef394c5,The Styrenes,Styrenes The,1975.0,,,,,,f,Group,,
a_8d02305f,John Pizzar4lli,Pizzarelli Jobn,1960.0,4.0,6.0,,,,f,Person,Male,
a_701eab9f,BudEZ,BudEZ,,,,,,,f,,,
a_b949f967,Ian Cake,Cake Ian,,,,,,,f,Person,,
a_cd24bf5c,J Donalt Walters,Walterd J Donald,1926.0,5.0,19.0,2013.0,4.0,21.0,t,Person,Male,
a_95f7e0d2,John Pjzzarelli,Pizzarelli Johm,1960.0,4.0,6.0,,,,f,Person,Male,
a_58c63fb5,Eddy Kaiser,Kaiser Eddy,1982.0,1.0,2.0,,,,f,Person,Other,
a_54b0df4e,John Hicks,Hicks John,1941.0,12.0,12.0,2006.0,5.0,10.0,t,Person,Male,American jazz pianist
a_4a520213,Sir Laurerice Olivier,Olivier Lavrence Sir,1907.0,5.0,22.0,1989.0,7.0,11.0,t,Person,Male,
a_1f70e251,Simeon ten Holt,Holt ten Simeon,1923.0,1.0,24.0,2012.0,11.0,25.0,t,Person,Male,composer
a_a2f8826e,五月天,Mayday,1997.0,3.0,29.0,,,,f,Group,,Taiwanese rock band
a_64db4348,Табула Раса,Tabula Rasa,1990.0,1.0,,,,,f,Group,,
a_ac7a842b,Hadiqa Kiani,Kiani Hadiqa,1974.0,8.0,11.0,,,,f,Person,Female,
a_506b50b7,The Very Sexuals,Very Sexuals The,2008.0,,,,,,f,Group,,
a_d3732cb2,Denis Dobrrnz,Dobren2 Denis,,,,,,,f,Person,,
a_7033fa75,Denis Do1>renz,Dobrenj Denis,,,,,,,f,Person,,
a_c798ce76,True Myth,True Myth,1977.0,,,,,,f,Group,,
a_ac378450,The Ventures,Ventures The,1958.0,,,,,,f,Group,,
a_bf71365e,Nine Inch Nails,Nine Inch Nails,1988.0,,,,,,f,Group,,
a_402342e7,Larry Rhoses,Rhodes Larri,,,,,,,f,Person,,
a_63f05298,Yes,Yes,1968.0,,,,,,f,Group,,British progressive rock band
a_0023701b,Paper Tongues,Paper Tongues,2007.0,,,,,,f,Group,,rock fusion band from Charlotte North Carolina USA
a_48b28323,The Missing Links,Missing Links The,1964.0,,,1966.0,,,t,Group,,
a_7dd4bc8b,ifls,ifls,,,,,,,f,Group,,
